investment_transaction_id,account_id,security_id,date,name,quantity,amount,price,fees,type,subtype,iso_currency_code
a661bd42-9b17-4d68-b4a3-5ef942d66a80,b8080110-cf8f-468e-8389-90e6eab55247,920f3bcc-a52e-434e-9f87-e050616fca48,2005-06-29,site,4550.039,98878.07,527.43,62.66,fee,withdrawal,AUD
c231fff6-7e64-4ae9-a6c1-40cabacb7e7c,697bbaee-be57-4e57-acdf-5392fe90a446,5af5008c-a1eb-4313-88d4-3488218a88cf,2003-11-23,helps,663.528,-45601.05,2642.33,1.8,cancel,contribution,EUR
faf350ec-37ea-4533-ba07-23e69853af54,dbf1fdec-429a-409b-abde-7af58dfa82af,7fc2332b-0ddc-476d-ae31-84cdf793920f,2002-04-08,apparently,621.696,50333.14,4382.38,9.02,cancel,distribution,CAD
c81114bf-1c56-4963-ba71-7f179b696acb,247a5252-17c8-48ae-858f-539669dab8f5,5c1234b0-8d2f-4a11-93a0-05d8f3ccc629,2019-09-19,engines,2387.984,66703.07,3436.25,16.85,buy,buy,USD
4ae36d95-aff5-4903-b54e-65645b3ef6d4,3494593a-51ba-4eee-b756-134053c2ddcb,b1d04c44-1c11-4177-bb5c-15a5899afe06,2015-08-06,drinks,1174.327,64910.45,2943.85,25.53,buy,contribution,EUR
ad52cae5-108d-4995-a617-642582d62f10,ae0e4032-352b-4357-96a0-483aa018b5c1,96c79a31-623a-4c09-8f14-e505f55fb459,2024-08-02,income,80.271,-81269.45,4104.79,24.72,buy,contribution,CAD
70b72d38-8a9d-40b1-8fa7-48e8d2a21ef2,b8080110-cf8f-468e-8389-90e6eab55247,b141b3e3-1f39-4bbc-bc3e-fef1dd0894e6,2018-05-03,wallpapers,7872.214,28507.87,808.33,35.52,buy,withdrawal,EUR
7d8bf726-aebb-4c2c-9d88-c1553ff05609,f6ecd390-9033-49fa-87d8-8b78bc3d97f4,5fd06ec6-b6d3-426b-be63-0b475566bd4b,2012-09-10,tourist,6362.377,72881.07,4399.22,58.02,fee,contribution,USD
05cd83d7-c55d-4cb4-96ec-5a664325d787,2b90cf10-1d54-44da-b3dc-5147f9736cc4,0f37d084-daf4-4faf-8ead-d6f900488ab9,2001-07-22,xp,4660.71,-1595.84,736.29,28.86,fee,interest,AUD
5bf2455d-5d64-49c1-b6bc-653bc8c552ae,697bbaee-be57-4e57-acdf-5392fe90a446,a7bbc396-bd86-440c-8a08-2b01ff25d6e1,2002-06-16,domestic,6451.004,42135.94,4752.86,32.23,transfer,dividend,CAD
77a19ee2-9152-4e32-b03e-d17d3aacfc27,8c5f25e1-84b6-4276-828d-de7cddc4becb,8cca6e79-342a-4d97-beaa-2f06a9538144,2021-04-27,fleet,755.001,46286.37,3708.25,91.99,buy,distribution,USD
209e6da7-da2a-439f-80c8-51a399572ed3,01ab81dd-22a0-4509-accd-9975f789c25b,36698bb3-e9f9-4566-b665-cdd1d22467df,2013-04-12,industry,4262.789,14681.94,493.3,90.38,fee,distribution,AUD
25ebcb68-ff92-4828-af10-505b98470391,2eb8ffa9-7b8b-4821-b4fd-22d8174f8977,63233796-edfa-4dc5-b076-5dd0d443314f,2013-02-27,spyware,6352.652,48870.21,980.33,91.21,sell,contribution,USD
9344aaf2-dff6-4ab3-a745-0df74bd57f5d,61fe75a1-511b-4f6c-b4ac-8943714343c4,ad06394f-0f81-475c-beab-91b112d3a746,2019-11-02,used,9440.11,24207.61,2215.65,48.74,fee,contribution,CAD
27e88448-8450-46f9-b6a8-91829c43d2b2,10ec060a-5f86-43fe-acab-bf94e507aecf,7705055e-131d-40b9-b300-c71d1e85c0df,2013-03-21,army,444.964,99551.51,4813.49,10.43,fee,dividend,USD
88efcc18-a2d8-4da1-b14a-1cfbf024aed3,9c092cfc-0f70-487a-bc27-66ec36028d6e,426f0cb8-7ef6-406f-8c18-9c6303eea0d6,2017-04-25,watch,5153.432,48426.16,3438.14,60.33,cash,deposit,USD
10c89669-f6cb-448d-adb5-2fe0d868c694,998210f2-c11b-4ae7-b97c-7680e3501dd3,b5831acb-95d8-4d2c-91c6-a8b07231db82,2012-01-02,yesterday,6973.445,21794.36,74.68,51.09,buy,contribution,USD
3f386286-86c2-4ce3-b5cd-4b7af641c09b,de2c94b6-594a-4b94-90fb-298a669942c8,d8ccf5a4-2e55-4d8c-b123-816510d2d29a,2012-06-04,remove,2242.297,88622.76,4440.01,84.28,cash,deposit,CAD
9494468f-d660-4816-b87a-49e99550b31b,48b22062-39cc-4bfe-ab65-a975a7169cd6,808aadfd-65b7-453e-93f0-13c70c95f29a,2003-07-17,pride,3758.74,-15587.75,2832.82,53.47,cash,buy,USD
95852f16-cd02-45dc-a1ca-526e77cd7329,d3f4bdf0-31ae-4e83-9ab0-8916d478d0c9,507f138a-c851-4385-809c-ddcacd8ff90b,2024-01-24,followed,8032.834,16130.04,2717.26,7.05,fee,buy,AUD
691965e1-b74a-4197-9037-9d6c29c7f6cb,401fc67d-ccf7-4592-900f-ab0479464dbb,9099fada-3fae-427b-be1d-e3532b40571e,2007-02-09,volunteers,3769.965,-17714.23,3084.86,11.82,cash,transfer,GBP
56f51fd9-d412-416e-bdb4-136494a1dc77,283b85ff-a6e4-4b39-8d77-bd8a2d17c419,a90c5ded-93ce-48d5-a5cc-e2142ae7b8db,2002-04-21,difference,7296.558,14813.11,2832.65,15.78,transfer,dividend,EUR
487219ec-4c55-4625-9c69-27f02ad12577,4286b272-b4c8-4e90-ada7-52132039981d,f014398c-f29f-41df-bf3d-834e45ba48d7,2014-06-25,dv,7171.091,-8486.72,2265.07,2.68,cash,dividend,GBP
2ccfce80-7015-43b5-bcb6-4fb147afe1d4,b26ed3d2-9a15-4398-a600-33f9a6fb07e4,1938dbe4-68c4-4e78-8e72-7441b8ebc69e,2020-10-05,pain,8386.21,62365.09,2121.65,78.47,fee,sell,GBP
3c1b59b0-07d0-46e1-ae65-2504b6c120f2,182f5c29-eaec-4de0-bd4f-b0b90217a5e4,fba8ac92-37e4-4c19-8739-b833e56c8d44,2013-02-21,sample,3550.876,84045.9,3956.27,92.63,sell,contribution,AUD
b22cc59b-5475-432a-81e2-a25fc4f22d58,aa95e050-c5de-4e2e-b3f2-9238f02d1967,05bc0d0e-55df-467c-b1e1-8fa6444b400f,2023-03-14,pregnancy,7333.36,-25768.58,2985.71,44.23,sell,dividend,AUD
d670af9c-255f-4918-9053-ddfac59702a2,3ecb86d8-618a-4683-a66e-f3877902006a,8b77316b-74c1-43b3-8e9e-5553e2ca2a04,2008-01-09,sustainabl,9534.979,20092.64,4548.24,49.04,buy,withdrawal,CAD
b0c95e09-cd8a-43f3-af13-64354ab2712c,bacb0fcb-af78-4d21-9564-3e6588262396,26a4b232-1d6d-4c16-9578-143fc17d1173,2001-08-19,excellence,4823.992,38373.19,3961.47,62.67,cancel,sell,CAD
55f83470-11fd-4dcb-8d44-54bdfcf2ba34,dba24654-c0a7-4678-83f8-c9c4a560164a,e8125869-a9f3-43ed-817a-145cdd9d6a79,2017-03-22,sheets,156.745,80489.92,1590.52,73.24,cash,interest,USD
b381223b-98d2-4a4d-b6f9-3b735cdad1f7,3fd1a38f-475f-485a-9365-fce9041bdd5e,fb1436a2-5563-46d6-906b-c0f2ddde03f3,2000-11-14,carbon,4114.763,-73378.49,3278.28,24.82,sell,sell,AUD
e202f13f-609b-457f-8d9d-e4618347a393,29c1ae3e-3b99-4751-a91f-5aa21d31fef1,dbf56622-613e-49cb-843f-592b77bc2913,2006-04-04,gnome,4749.6,67572.51,1119.89,23.88,cash,fee,AUD
cd4d849e-9a21-4267-b58e-232d6e875dda,4152309b-d805-429f-b08a-8be58512fedd,c5b5c2e5-0852-4481-b29d-107112136d1e,2010-11-02,organizati,4676.262,-43494.55,466.69,66.43,sell,sell,EUR
840cf257-5efb-4358-b3eb-eefe98abe555,a950fa6b-3a15-47cb-a1e8-a153b97fa554,3463522b-c4b7-4fbf-a328-681647f6e8b9,2013-11-28,killed,1757.126,-248.4,2500.55,81.59,cancel,dividend,CAD
25d31911-36f1-423f-8109-60bc157a53cb,a2bb88a2-8f90-41c7-9697-372f30657506,39e5814d-ab72-40b2-83ab-40b4b2c6a6cc,2015-10-06,variable,4487.975,-10648.64,3223.88,54.46,transfer,withdrawal,EUR
8c1e4c81-48c8-4340-a1a2-19057f158e06,5778aae7-4f5c-4dd2-a077-0c817cf921d5,9ed41191-e0de-4118-8d80-be2fd11e47ba,2013-05-29,diverse,9394.547,-47696.42,2013.2,74.39,cancel,deposit,AUD
a59ed141-7924-4fa3-b0d9-720d46010bc4,9b3b7b56-1470-45aa-9fd5-1a86acafb436,92bf64eb-dea3-4978-ae7b-5e7a1230a08f,2005-01-22,relationsh,7552.714,-68917.98,4865.25,99.5,sell,transfer,CAD
ed218463-22e9-4172-b33b-e377974d319a,6641b290-dbf5-497e-97f4-56b812b4e511,e16f431e-7bd6-4559-bcb7-fd8d7d21f151,2014-02-06,document,9388.529,-72940.33,1242.73,0.3,transfer,deposit,USD
0fc91b1b-e35d-4b35-8195-60d63ca6f53a,a1658276-fcb7-4299-904b-28153cb29935,5e98c6a0-a6b0-4c57-89c4-437c7b1c69c4,2002-02-07,families,3322.7,59632.15,3402.2,58.38,buy,contribution,EUR
c3fe611a-35f9-4a65-ac15-90abd7f1cb2e,ba0c6789-2f16-4d3e-9782-a783e52f0f0b,1d384fda-4970-4259-b43d-9df3225e2378,2020-09-15,famous,7989.172,1583.52,4436.32,98.31,cancel,withdrawal,CAD
f73114ae-1361-4829-9c49-1172cd4a6c62,3fd1a38f-475f-485a-9365-fce9041bdd5e,337a5ebb-4e37-459f-83cc-88a62d7aae0e,2003-03-27,pierre,9831.835,55145.85,4712.15,58.84,transfer,deposit,USD
609fb8c8-6794-4140-bd82-73cd0b97213a,1c816f52-21ec-484d-869b-d33a3cd08053,c5fef37f-3f91-4e2c-9183-238f227b0ff8,2025-08-01,jackson,8168.228,-33266.33,3759.19,81.7,cash,interest,AUD
291b9539-a216-41cf-91a2-7f765fd6cba5,9ef7b6ad-3376-46f3-8830-8dfe1ee2064f,5af5008c-a1eb-4313-88d4-3488218a88cf,2016-04-19,upload,3983.51,51319.69,275.81,52.26,buy,transfer,EUR
2fcdfa5b-7e9e-4f4a-974a-42d02ab0d309,b8080110-cf8f-468e-8389-90e6eab55247,924a3509-2799-408e-8478-10229b69437d,2014-12-04,university,2152.881,62841.05,159.42,59.85,cash,sell,GBP
01abfd80-7d7d-46fe-b0d1-2454b22c1618,4152309b-d805-429f-b08a-8be58512fedd,5225ac82-a6cf-4586-bef2-ec1efc4f3d59,2022-11-11,planner,5821.115,-86312.92,3474.83,60.12,cancel,contribution,EUR
8da01f45-4f7a-452e-8d5b-80ddc5fd8fe3,985be71b-6544-4573-b81a-3051e3cc63ad,20d1a4ae-2ef7-436f-8ac2-79910b1b2d85,2006-12-28,count,7263.257,-16513.63,942.12,66.22,cash,dividend,AUD
fdef4243-d09c-46c1-80f7-275fcee82540,796a65ff-9602-45db-a028-60139f6a1549,67acd870-90f1-4dc1-9e6b-2321c34b4659,2009-09-15,slide,831.066,48176.91,1124.25,30.66,buy,interest,GBP
30a2cccb-7707-4dca-b6e6-bee61b8033d8,288cffd3-de0b-4f3f-8b16-a2defab8b733,e8ea3a39-dbf9-4c3f-aead-b95fe1ef2f3e,2003-04-10,pp,6246.531,12592.11,2460.32,89.29,buy,interest,GBP
9e8c3340-78dd-4fba-a5f2-c3ba19b0db92,409be615-5956-4611-9f77-1c81d113783e,074dfd0f-49c7-4876-9a70-9b3c8b7bfe7b,2020-01-23,wear,4541.297,27633.04,4857.88,28.53,buy,interest,EUR
7740bea2-3333-437b-a458-fa1449a08d7b,e7eefc88-9ccc-4907-b33c-59323d95a838,11a7344e-2702-4f33-aeec-c46fad8088ce,2017-04-19,acceptable,7425.631,-2401.92,559.02,43.98,cancel,withdrawal,USD
87ac823c-7871-4d97-9fa8-3bca6d23d01b,288cffd3-de0b-4f3f-8b16-a2defab8b733,eada3306-7dac-454f-939d-12b05b563ccc,2014-06-21,three,7712.881,-41370.89,2642.16,31.62,transfer,transfer,GBP
0df4ebc8-f6a2-4e1d-8bb9-1e99bf48fd85,aa95e050-c5de-4e2e-b3f2-9238f02d1967,50b144a8-cc71-42c6-b228-196e75a5acb1,2014-11-03,facts,5857.435,-52078.36,1010.21,37.37,fee,withdrawal,AUD
cc31ff36-bb88-4904-879b-9175dbc87bac,b4745543-9e34-4728-aedc-0043cf3b7f65,5fcbdd31-aac5-4ab3-90b5-23c5638b1826,2006-12-10,zum,7875.584,44850.04,235.09,61.7,cash,deposit,CAD
9fe1b7df-3622-4e79-a5f4-7ccdeda4145f,fc40a7a5-a933-4eaf-8936-1ba0e22efa7d,db527954-8822-4748-a882-b490a0f3654b,2019-06-12,their,1043.695,86696.63,3155.71,77.94,cancel,fee,CAD
f2594d08-edfa-45d3-bbce-4b1a43c6f4bb,d5b8eec0-e5ba-4b71-a036-cbc43f823dff,3d537c98-67a4-4d99-97f5-3d54cc0c00df,2004-03-25,vendors,7723.774,92790.01,892.51,1.08,transfer,deposit,GBP
ef826773-770b-49f5-a96b-37c5b90efc9b,e80151e0-a109-4d9d-a28a-435f68a2b083,e8b3fa5d-298b-4813-9b34-f9e1b16051e4,2011-08-14,runs,6068.556,-67209.44,3323.65,5.68,transfer,fee,AUD
ddbf4d4d-f730-4d58-a508-1e6afad2b703,830a49d7-6260-4e73-be38-8b46f4780510,6fa406a1-757f-43bd-93e6-86c6654d922e,2022-12-11,possibly,8904.08,-50681.59,4235.86,37.22,sell,sell,AUD
678e64f9-5aec-4567-b03a-219ea325b52c,f0670fa0-d620-4b54-9be0-4452074cbdfb,507f138a-c851-4385-809c-ddcacd8ff90b,2000-01-28,claims,8530.393,-15230.76,309.34,67.69,cash,interest,AUD
d1a81835-38d3-4213-8230-25e71b7200dd,ec7e80b8-31a1-4377-8707-3b98fcf6cb63,036642b4-2c74-43c1-8c58-66864ae8815f,2023-08-09,trouble,6196.967,2162.19,593.85,11.12,fee,dividend,USD
609adcf4-f984-4236-ad37-27cc214305ce,6edb3c26-eb8b-4692-b6a4-f24dad7e7830,0bac69f1-cab6-42fb-a343-746912107564,2008-10-04,islands,2677.635,-33277.63,3050.6,80.21,sell,deposit,GBP
a065d9cc-f0b4-4242-8d2b-0971d82d74fb,d0529df2-e3b9-4766-a8b0-5e4042a1c34e,2877b693-505b-4d4e-8b7c-883fa360adf0,2009-03-28,look,1586.976,78087.4,2381.64,7.85,fee,contribution,CAD
80ac2b85-e8f4-4ee4-bfd8-550642321eb1,4fd1f447-d768-4c2f-8033-48be656e26ef,6db29712-8344-422a-a559-983bbf92f5af,2005-04-21,programme,5157.161,21648.3,4668.68,97.73,cash,fee,USD
2676641f-9c36-4e14-9189-875fb2343948,2dd8a205-a935-4cec-9dbf-9ba002148843,0eec7330-d0d0-48f0-9fe1-0de2c12e7eac,2008-08-31,romance,1498.494,-84246.03,523.18,55.53,cancel,buy,EUR
b078d316-a15f-46ea-b4a8-927a8159c63c,b85db1ae-e0ec-4a79-82f0-7d610d4465f2,24568304-7600-4664-88c7-7dac0f23261b,2002-10-31,japan,6478.476,-93528.89,174.74,91.88,buy,deposit,USD
e154af62-d9c3-4f9b-9fb0-a99d8f4c4c06,92125e3d-5b0e-404e-9d77-8a974871e683,173d1627-cae8-4757-ab86-d7d48fbecc3d,2022-01-11,mistake,3847.889,73608.8,3169.96,47.37,sell,fee,CAD
d2ddfc89-a801-4e3d-b932-ad74e38332a5,5fd2f0cf-517f-499f-98a1-9642916a5da6,7feeea24-f196-4804-af5b-0f89719321f6,2014-05-04,plain,2953.64,87655.03,2412.38,70.67,cancel,buy,AUD
04b3ba25-afae-40a2-a3ed-4708de68e4d0,0704cf72-02b9-4dc7-99c3-0a2fd6d80cee,61df7a4c-f138-4a13-bea1-683f414fac2b,2024-08-20,syntax,9112.891,-44234.87,4177.08,34.55,transfer,withdrawal,GBP
f560de60-c143-4182-a492-e2b9c1c24644,e5e76b96-b712-46d8-b4a5-94d38075f3b2,ecf6f70b-f11a-4da5-ba8e-299779e8c883,2006-11-06,lands,3000.325,-82821.79,4930.4,95.83,transfer,withdrawal,AUD
6c35159f-bbc4-45f8-877d-0ebe2606073d,4a81ad24-4555-4f5b-93ae-db69cb88b6fe,46b87fc4-ae6f-44b5-bd11-9581c1b0ac31,2002-11-12,utilities,8593.785,86720.99,1701.33,58.7,fee,withdrawal,EUR
8ac2ccf8-afdd-4503-be1d-e640330b19dd,b2326235-8d17-440e-bd09-86f4a57b009d,9cdcd042-f9f3-4f6a-a97a-c1d91bd8fdd2,2009-05-02,medline,4150.3,97532.92,1508.48,61.97,fee,transfer,GBP
99ebd0c3-52a1-4812-988f-c0ac5a4b8393,1a26e94a-b0b4-4543-9bfe-3433ca81f4da,5e5448cc-b828-4f85-a70e-ef396c61a42a,2018-09-16,would,3489.413,-17867.33,966.94,69.03,cancel,transfer,CAD
b48c5797-5c09-4762-8b65-19b058d3e697,960dd68c-a84b-44b4-b0c4-568fa869a00c,db5af48c-0636-477b-b19c-778b1c3fce5d,2008-02-17,specialize,3818.469,-53461.02,2060.35,30.77,buy,interest,GBP
d8467f2d-904d-408a-b45e-3b1e9ccc2490,4bc0c323-df50-42f9-a0d0-9ae8546594ea,b889be54-b472-4efb-8227-699f9fbc9c3d,2004-07-04,structures,3996.167,-96184.77,2232.28,29.46,buy,dividend,GBP
6b103636-48aa-41e8-a8bc-202554038f5b,3782b9e9-f6e4-4323-a3ec-9b1d8928058b,93840369-ae15-48e1-94a5-60b4c3d969eb,2019-10-17,receives,2087.924,-64128.23,4017.53,84.72,transfer,interest,AUD
194797a6-79c7-4f5a-8b19-19a5f1654ad6,c08b7e10-6fa0-411b-a978-59f2ecf89ecb,e086a842-1eb5-491c-8ce4-1914954090ed,2019-01-30,park,14.4,96523.49,438.17,36.59,transfer,interest,GBP
c696986b-ac52-4378-ad2d-7cd1b4778ba9,fe7f6906-0596-47c7-852f-fc8fa6f77ab0,d1973d36-509d-494f-8eb9-240cb7303fd2,2010-03-31,hook,3976.182,-7793.86,4035.33,65.13,buy,buy,CAD
8b985e36-e576-488f-9ac4-661f75bef016,afa1da67-a164-4c9f-9a8e-9d9ee3803558,ad7fabde-aa36-43e2-a949-32f1ce07361e,2013-10-27,gun,6133.305,68834.91,3126.6,67.87,cancel,transfer,EUR
b651b60e-dcc9-41ef-8437-4f7bb03f6118,21e50262-5ab7-4c78-a0ca-29384f68318a,211ebd09-8be2-471b-90d8-b37bc7c8d0c9,2017-12-04,decide,4854.45,25012.88,4111.3,20.8,fee,distribution,CAD
dcdf5e22-c0b6-461f-9067-6fe503bbcc23,6dcf954e-f4f6-485e-a4d0-36ee7e4cea07,89d0a1ba-3a12-4a7c-a6ff-63c0d5a3a5b9,2009-09-17,treat,645.065,59351.15,748.53,94.82,cash,withdrawal,GBP
5853218d-7c89-430b-9a1f-db7729d478d0,c9b5f1c1-14e1-4da6-88d0-db49bcbbf407,63233796-edfa-4dc5-b076-5dd0d443314f,2014-02-01,shareware,2754.639,87300.69,1373.54,58.4,cash,dividend,USD
d05e6908-47fb-4357-997d-86990eabdef9,ec7e80b8-31a1-4377-8707-3b98fcf6cb63,5b20ca94-78f4-479d-bfeb-5d50b1607509,2013-10-11,managing,6850.77,-36730.52,1730.51,2.45,cash,transfer,USD
22a62ca4-8c36-462f-803e-43ca5023831a,3354bd16-8a1d-4bc2-9b15-e9d6624519b1,ba431de5-7088-4a94-80a1-a9da60966d16,2022-07-06,saying,173.105,-46902.59,4817.3,73.49,sell,distribution,EUR
d13230ec-177b-4390-a330-add78a21dde3,5778aae7-4f5c-4dd2-a077-0c817cf921d5,97ef0793-4033-46a7-a361-c559a3a442cb,2010-02-10,conclusion,758.965,4147.32,196.39,88.72,sell,withdrawal,CAD
a13033b6-d274-4840-8321-8f8c213c6314,ea3cd2c5-21d7-4f4b-80d3-fd5ecf7fac43,6ca841c3-a984-4214-af31-b2f33e9089b6,2012-06-25,introduce,9382.261,19714.71,3005.25,25.75,transfer,transfer,CAD
9d97d5b2-785c-4983-bd0a-ba828a79a525,86bf39c1-a035-464f-8146-e4dcf48963dd,a90147d5-ce37-4eb5-93f0-aabad06ddaab,2016-10-23,poll,7318.069,-27201.96,3898.31,20.45,cancel,fee,USD
37fcc400-f3cd-4354-8d62-7ce5dd203fc8,ebe4723e-dc6c-4324-8e69-a0ef1285ab19,e952324c-8c79-4e85-9659-5330411f0c0f,2005-11-13,entire,9175.634,-82840.77,172.7,61.82,buy,contribution,GBP
2012f509-e31a-4053-a4ce-b52a2d22b2a2,5dad8e83-b876-4819-81b0-05c431257781,42a0de86-c020-4232-809a-29e6ac0d12be,2025-10-26,manner,5828.486,73124.85,2146.32,95.36,sell,distribution,CAD
33e7f783-fabf-4c00-a142-3440f17b738b,de2c94b6-594a-4b94-90fb-298a669942c8,75088088-e950-4738-8296-7e118a64d437,2012-04-03,palm,9041.726,-43946.81,3764.31,96.6,buy,sell,AUD
a0096038-1c09-4fb6-b58b-22ecf72f43bc,ee1862b1-ba9b-45bd-b2f5-7bff3ab60ce0,769852d6-1d58-491e-866d-35cefd51357e,2014-08-15,rise,2652.812,-5590.33,129.39,61.0,sell,buy,USD
b2e7d319-61dc-42a8-9286-31b8cf1f3f14,dba24654-c0a7-4678-83f8-c9c4a560164a,0d7fcf07-f421-4afe-bf39-0fd5304316da,2022-02-17,voluntary,980.095,60167.84,3235.56,36.24,sell,fee,USD
e9a1e150-3ee9-4120-abbf-843f59e867a1,0704cf72-02b9-4dc7-99c3-0a2fd6d80cee,c7061a8f-20a4-4632-a2d3-c5c7c198d1ab,2002-04-01,sensitive,9298.189,-80987.03,1915.97,21.13,fee,interest,GBP
4f37c3d5-d6a7-48fc-98d1-7c8569c91af0,eaff7de7-28ce-4dad-8b6b-6cca4883e8c4,6df10ced-a39c-4f20-830a-2fdbef13bcd1,2023-07-04,eastern,5665.492,46905.4,757.01,24.39,transfer,contribution,EUR
75546269-d776-4829-9348-9693eb3d7eb6,8c5cb1f4-ea4d-4cdd-b620-0d7efa567231,ae5307c0-7c35-447e-b205-2ce00e5b34e7,2005-02-06,pregnancy,9503.124,-21793.28,1589.16,99.67,cash,sell,CAD
9168907d-df2b-4154-ad51-b6c59ba9288a,e4230a94-a891-4813-8eb1-f2b3da9cce83,3e16fafa-bbac-4c40-ad08-c94f96c18663,2013-09-08,apparel,1340.956,10481.96,1806.54,74.68,sell,dividend,USD
103beab7-7872-47d9-b454-541c26472b85,5d8b88c2-76ca-4a88-8ea6-a60310044e75,edd0f2d5-c442-4c24-9f79-0d1e5434a1ec,2008-03-07,vista,1197.234,96470.99,4314.09,60.75,sell,sell,USD
412963d4-972d-4fd1-9ce1-e09e84137d5f,ebe4723e-dc6c-4324-8e69-a0ef1285ab19,3a9dc476-24d8-44af-894b-950da3b894e4,2022-02-19,noble,7082.852,95721.45,3716.32,14.0,cash,withdrawal,CAD
3fb44415-8fb3-41b1-9cb1-4d256c792777,af4fa08a-d56e-4d8e-945b-793db36e2d67,eb59ab6b-9d50-4c8b-b7ca-5044ac9dc94b,2024-07-14,grew,7693.009,82022.77,1059.56,88.38,cancel,withdrawal,GBP
1bea0bc0-d580-43c3-9a13-d68b52317477,b4745543-9e34-4728-aedc-0043cf3b7f65,94fd8cbf-8b69-4be0-84a0-65ee2c5f6f72,2021-01-02,bluetooth,4276.088,74193.27,3790.77,11.27,buy,contribution,GBP
9164a649-a4a1-46ca-ac73-a9fdd9e220a0,dc0b8421-0cc0-48e2-8eda-a276f0ee83ab,15c562fd-5fa2-4e03-9910-a4bb6abcad2d,2011-11-17,flash,2118.481,84727.84,3278.23,17.0,cash,contribution,AUD
05188ce0-8ffe-402a-8b5a-f61b1be3d54c,37db8ff7-ba5a-456a-a5ba-33c62aa853fd,f252a26c-3372-4ea2-90e9-1702ffe4352a,2015-11-10,jews,3640.543,-17112.73,2852.6,49.36,cash,distribution,CAD
0917a484-86c8-4628-af73-08cc1174d965,4e59c2f9-9963-4e4b-b27d-5ee66ab63233,187b905c-db9a-4fc7-9dcf-e2a5fdef393f,2023-10-21,suggests,3999.811,36397.03,2865.44,0.79,fee,contribution,AUD
7888876c-6c63-4b07-b06e-fc3ec6924876,ed600d17-f96a-4bf7-b4cb-c7fca04e593c,f267ecc5-95a4-4bb1-b572-52f2454c5179,2019-11-10,involvemen,6201.7,-82923.82,2361.75,61.29,cancel,deposit,AUD
06394488-a899-4910-879c-baeb5d5cff05,de2c94b6-594a-4b94-90fb-298a669942c8,23516e09-0a01-49fe-9805-54244d4dcf46,2011-04-04,lock,9156.369,-70132.49,1142.0,98.29,transfer,transfer,AUD
a4071485-0bd4-4926-be34-207269bcc852,3c187b83-d189-4426-a572-600e395693e4,2b2e7134-cd9a-445f-bed8-76ab6c5de91d,2003-01-31,cause,3262.71,-75426.0,3658.28,36.14,transfer,deposit,CAD
79f5384e-fb99-4a4f-a40b-a814ad789163,b2107ed1-32f8-4969-8890-5d25fb9aa304,829ef7a8-43a9-4f57-b7c4-7fffe7022cbf,2004-10-01,killing,823.182,-25331.75,1761.13,16.76,transfer,distribution,CAD
0b0a6765-6170-4390-b733-acde85cfa3fd,82abf5b7-5ef1-449f-b294-64d098c6bfc7,a64e7c93-759e-4252-87f3-303586a90c54,2006-07-13,him,7543.903,71650.46,3597.66,71.84,buy,sell,GBP
855126c7-2d95-4bf3-9548-88f01740648f,63515dca-2880-4127-ba3f-73a58f320b4b,da377523-606e-42a4-9637-4ad2f496e017,2016-05-01,edinburgh,9816.105,39611.27,3168.41,77.14,fee,sell,CAD
b1087f30-8422-4146-85db-4aa06f7a4c92,0d0dc44c-f78d-45f5-8d2a-628351d86f44,2f425f5b-b003-47d1-b460-7a7d83557ee3,2025-08-10,yards,7187.441,99465.63,3460.29,57.45,fee,fee,CAD
cb1576be-eb58-41b9-85d9-68e72e6b0b63,3fc31160-f9e7-4b58-8a26-c256e1d87567,a270eff3-b443-4313-9def-e9d818a69d57,2003-10-30,much,1035.303,58674.72,3325.64,9.01,buy,distribution,USD
9a119498-f3f9-4ccd-95d7-277dc8e68d84,9c4f41a4-3c4c-4bee-8ce8-670011f38b9b,a2868ab0-1753-4987-9e29-e20897c5eb93,2023-11-24,gnu,8326.153,10122.26,2659.3,60.99,cash,distribution,EUR
3ff1fee4-8061-4dea-a82d-7fdf8c344dc9,82abf5b7-5ef1-449f-b294-64d098c6bfc7,70cef6d4-3739-4c0d-9bc9-27f8b7c8341d,2017-04-17,useful,1731.951,7232.58,642.94,28.54,sell,distribution,GBP
d20c6211-97cc-455e-a085-5cef2386a993,330fbdfd-2fee-4164-91b7-23928d72c404,c55786d5-9641-462f-b991-816407a4398c,2014-08-25,hosting,5474.002,62552.6,483.79,19.46,buy,buy,AUD
d3f7cb6a-ccbf-4f88-a5d6-96cb3d6f7274,b2107ed1-32f8-4969-8890-5d25fb9aa304,1dfd284a-b398-422d-8c82-67a8710b26ec,2007-02-17,factors,1301.719,-2358.45,1059.68,43.13,transfer,interest,EUR
97e19a1b-352a-4168-a78e-d3e029331aec,ab81a3f3-0f19-4d45-b1c1-6772791853a7,9dfa1896-4765-4ba4-a7d6-84cbc408bec8,2015-10-18,statutory,6425.703,28771.44,3482.1,99.86,cash,contribution,CAD
39230ac7-68bd-44e4-a56d-6ed2ab528c08,4b58aef1-b305-4bc1-bfb1-10af6122896f,de41433e-698d-4da5-96b8-8c16b94416ca,2014-09-27,posted,6597.439,28328.85,4390.75,14.15,cash,contribution,CAD
