holding_id,account_id,security_id,institution_price,institution_price_date,institution_value,cost_basis,quantity,iso_currency_code
a2a622e9-8103-4dbb-9181-978ca74e9330,1bbfe97d-d564-4278-ab08-3dae361d3f1b,2cc7325e-fb82-4f03-bb66-c2b04547296c,1982.7,2023-11-04,158692.62,457037.17,8087.258,USD
f7e2fc2f-a23f-4ffb-9f7d-f5c8a65c3585,f1a99f1e-8708-484c-bf8b-ae174a1ad1ed,09144bef-4945-4fd5-8a37-3836595ccb44,3109.47,2010-06-21,823584.48,783421.3,2634.599,AUD
c0b46c4e-dbe9-4ff0-a923-e7d7c7a78afe,ea3cd2c5-21d7-4f4b-80d3-fd5ecf7fac43,2e26b6d8-95cc-4479-954c-87e3a5138f2d,4507.27,2023-12-31,724380.55,598818.29,8472.351,USD
eb73914a-e217-43f5-bbcb-7c0dd5bc5b03,3665b357-5511-40ee-8e74-e0799e757745,0a666b70-c3b3-473b-8ad2-74e270a3f94b,1943.97,2006-09-17,861979.53,148635.46,2446.915,USD
c6c1d214-c019-4561-b332-1f84130e03d3,6b8dd65a-3542-421f-a794-134f0b4035d6,c8235378-8932-4fea-a512-fa2b8551d701,395.18,2009-07-19,843428.83,745087.09,3694.443,EUR
9387f39d-f6e0-42ee-a2bf-7db25e343663,0c524701-e933-4723-954f-958bff1641a2,bdc4c83a-4e70-4544-bd41-b959f7bbfe05,4843.09,2020-08-12,353951.55,715433.93,8717.03,AUD
77788e7b-7c8b-47c9-ab7a-c98b4f31c5e8,e43c8825-9785-473e-88e8-3b486f480b8d,39b982a0-9b1a-4292-b495-0efd0c9efa92,3795.06,2021-04-17,390743.12,490968.66,8606.21,USD
b9eec73a-4be2-4fc6-9fc9-0092fdc9f3f9,a5a6cffb-76fb-494c-8bf7-95973254815c,2118b7c5-05e7-4d1a-bcc0-1ed09853fb9a,2561.46,2009-08-07,96551.09,22699.6,9799.735,CAD
4efd1ec8-ab43-40c8-8154-c87fb336ace0,830a49d7-6260-4e73-be38-8b46f4780510,337a5ebb-4e37-459f-83cc-88a62d7aae0e,3118.11,2012-06-19,849364.66,303206.35,9271.177,AUD
f7e9c66f-2939-4fa5-a26f-11e3503b16cd,711dfc82-0b7e-4e66-8789-3c201e69b480,0761e9ce-c0fc-4554-bc2c-d52adda31d7a,2849.05,2005-08-24,753801.6,290701.74,1004.271,GBP
976137af-b687-4395-9357-e43df09f12b0,67b9bd51-767b-4082-bdfa-158813d4f230,05a5f79a-a2bc-4aa4-81fe-07ca80101f05,1353.36,2013-07-31,39464.71,385619.25,8756.382,GBP
2ce2dae7-21ce-4e91-84df-84a6f6726108,0b3a14fe-e404-4dfe-9706-ce6402f7f601,2422f93c-5a8d-4c0c-a75d-61316798e45b,3532.22,2002-02-23,563538.99,322961.93,7943.068,CAD
07d6b591-2c43-4d95-81a4-1d0c26e12fe6,80052419-1998-4c5d-b3eb-bf853ff93292,426f0cb8-7ef6-406f-8c18-9c6303eea0d6,650.93,2006-02-24,127078.16,226109.88,4717.638,EUR
cdd9a2d5-571d-4a03-bd6e-59bca304b1ef,4216f4db-d4fa-45af-9d10-10ac903bd5d3,bacb58b0-a909-4ea1-9ae7-7aa1e77f0057,738.75,2015-07-25,271215.87,727467.93,9820.835,GBP
8f794017-4339-4f6d-9be1-dc6c3bc4e8d6,2daaae0e-8559-47a5-9ec6-382fa96fb605,91ada1f4-ef40-45a8-9683-bd50d84a5b40,4587.3,2003-06-24,385548.14,94025.17,1863.493,CAD
6fd8cd97-71bf-4d0e-9a91-064ff85201ca,2ec15088-81f5-44fa-a9d5-ced38a593fdc,e359e4ca-a892-485a-ab6c-81cec56bd5db,493.7,2020-12-17,217570.21,866407.09,3640.746,GBP
50c37357-d76a-4269-9fc5-097a0945ef8f,e80151e0-a109-4d9d-a28a-435f68a2b083,ec836478-230d-45e8-bace-0dbb2bd95aa0,4198.91,2023-07-12,779279.77,490007.44,3205.95,EUR
4d0e5fed-0de6-4bee-946b-9bb112717a3b,0c524701-e933-4723-954f-958bff1641a2,04ec0b72-a213-4989-8833-1057df28a5f9,1984.31,2023-12-01,503985.38,13321.13,3229.121,CAD
7d04467a-3c2b-441f-9db7-00c6d20b1fd7,5c433140-6213-43c4-a4ff-883a38865eec,7c123ad6-ba6e-4f70-984a-06945af00df0,2520.0,2008-12-30,576608.73,312292.08,9643.636,EUR
eb5c154f-7ac4-436f-9a69-4b38886edfb9,1582e7f1-2d8b-4f75-9615-9454928bac79,63c22970-6642-4ef8-b680-cb7cacc2de7c,2590.4,2016-08-02,368993.07,633489.26,9255.09,AUD
80e8c3b8-f5fc-4bbf-9cc0-db60fb0907a9,dba24654-c0a7-4678-83f8-c9c4a560164a,b724878c-91c9-4af7-af8e-baef1c9548a6,4202.0,2017-08-06,675328.91,473826.11,5304.007,GBP
94a9290b-56d9-4797-9847-d3be05458ebd,37d344c2-5e92-4cec-835b-6c0c7ecb6a22,6f91f2a3-9943-431b-876e-8e16fbdedd8b,2823.0,2016-11-10,927876.02,124984.37,1719.847,EUR
7555932d-506e-415e-8f82-7b1b4e1211bd,c2620fd7-1da3-4a67-805e-5bf1f40dedd5,1ecb8d20-1c10-431e-bf39-872fd5481cc6,2166.86,2001-02-01,383073.78,380890.49,1961.446,CAD
602412a5-61cc-4cf7-bb95-5e5718f5391b,e103c04b-1411-4b56-a73d-9bbaab8c0e57,3e3f34b2-14a5-4d24-947c-785c3cf4b76d,1852.29,2013-08-24,915367.13,414786.85,1420.717,USD
209f1a86-16a7-40f9-95fb-2896af0b58c1,ebe4723e-dc6c-4324-8e69-a0ef1285ab19,de839e2b-4f65-4fc3-b2d5-f19e2b0253b7,2292.43,2022-07-09,688339.39,138856.35,4143.181,USD
1327f98e-cbe8-4801-9bfb-ef7a3e452c43,40d89a87-ec8e-4c0b-9f0e-412a7f739ecf,27747d53-81da-43f0-bfa0-27d3fcee1f2f,1179.79,2020-11-12,806200.49,470010.89,2306.96,AUD
d967792c-bfdc-4892-a79c-9d52367d5e07,9e71f963-c737-48a6-a112-e1dd6201028e,0761e9ce-c0fc-4554-bc2c-d52adda31d7a,1271.59,2021-05-02,532423.34,613021.97,6073.367,USD
ea1cb375-3721-4f60-b8a2-ea81df6ad729,2d3368f7-a5c2-4d1a-bb15-62eb44584ac0,637e22a3-de7f-47d6-b72d-97254bd0fd05,3762.97,2011-07-02,344387.5,339214.45,9901.223,AUD
dd56745e-2a02-4c75-8ebe-9fa36de6cec5,53daa248-adb5-49f8-b950-7a7c95bfe3fc,9e26b4f8-3715-4d48-8a4f-ec0035c98abc,4175.14,2005-01-30,821190.98,779080.04,327.162,AUD
b3eea0ad-c3b5-479c-9db4-ab36a158a02a,01ab81dd-22a0-4509-accd-9975f789c25b,75167df0-d43a-4166-b0d8-9c22e55e29ff,4525.43,2022-11-30,783424.66,821902.5,8444.029,EUR
8ff0ed69-4173-4972-8f5c-ad6208406f04,6edb3c26-eb8b-4692-b6a4-f24dad7e7830,690e123e-4da1-45be-b1bb-8874acfb8547,4470.09,2002-09-15,17747.93,860893.68,4971.336,GBP
65230256-8462-4844-a25c-ea3060525740,5ab17e5d-ce0e-4ef2-b68e-087d3b95beb0,44e70014-0bc6-456d-bf06-35fcabf74106,3389.72,2006-03-29,26735.78,129944.16,2962.006,GBP
c74cbcb7-d2c1-4ab7-86cc-c48da91b586c,50765eed-f7d5-405f-9c27-e958900d0603,bbe2dd37-8976-41c4-90a7-df40f3631110,4337.74,2017-06-24,17730.13,748900.32,6605.402,USD
f81521c5-cd82-4182-b3e1-61701283dd12,42004b69-9628-41b8-a1c2-aa341bd41b89,27d201dd-ac5f-4cb0-80f4-fea97691f7de,2856.96,2012-06-29,267456.33,223209.83,3647.544,AUD
e73d9785-d881-4f53-9631-bfbae4bcbc0a,f37e5c4f-beed-4680-980c-21676d1dfbd5,3e480adb-eb13-4310-adcf-11f496498127,1067.74,2017-11-02,95482.43,880215.84,6425.384,USD
f59cffd9-998a-477d-b2ab-b473b9ed2c86,998210f2-c11b-4ae7-b97c-7680e3501dd3,3cbcd3b0-146f-4ed0-b98e-7757447c5978,3482.59,2020-12-20,621284.9,30650.77,2169.624,GBP
fe361766-d4cf-4a02-bd8e-b52215d10826,06732a63-4c84-490d-96ff-3a45b0ab715b,d1426484-2bfa-4952-80ac-ad1dbf954146,4748.9,2001-06-25,735956.01,123696.28,5285.881,CAD
591fe998-d7b6-43ac-9a21-974040136691,830a49d7-6260-4e73-be38-8b46f4780510,003dce0c-0dbf-4ae5-a1a3-8230276116d7,4189.9,2020-04-17,748414.71,966332.12,8567.451,GBP
d5e45a0c-5537-4321-9927-92600a4f5760,12dd7dac-7666-4170-95c8-4665e80ad603,a3397727-febb-4461-8961-8e36ea2c8bf9,3185.75,2000-06-22,888435.61,422028.78,4863.524,CAD
c9a47a54-be7d-44c1-9b7b-0700158877ca,48a984bf-0b03-4e59-a698-4a8e88837986,c4e62cd9-b0d6-4c75-a2e5-edf162d5a5e6,3723.45,2007-05-14,470694.29,645899.64,1357.435,USD
ef2f1c0e-c3d4-4800-937d-c60c5c7e04ff,3c8dde6f-60c6-403d-bf8a-16f91be17cf8,d86d2807-df81-4371-9543-57d1b5cc773c,258.71,2010-01-31,926717.63,79473.07,8724.827,EUR
2d4fab4a-3dc1-4f49-b70c-2fd43c77835c,a8494ba6-3e8f-42ac-aaef-581b5a5450df,f252a26c-3372-4ea2-90e9-1702ffe4352a,1476.38,2024-04-05,551304.23,509296.88,2468.997,EUR
9dc85c13-45a3-43da-9864-233eb11125c8,5e93ba82-1285-4c43-87fc-556e8eb1fc4f,f7d3cd68-9007-4368-99a4-0f4971b7dc41,2341.38,2009-12-01,557809.11,394280.64,7923.554,CAD
bded2df7-67b2-4b0e-ae10-d7f1488ab10f,63fe974f-ddf5-42c5-8b7e-23ef063a93a9,91dfbe52-33e1-4450-8f63-a9fd83115a36,3212.06,2006-01-16,446965.46,711570.02,7858.481,USD
5f567570-acd2-4e13-8b66-11f65c142337,882dd10e-0ef7-4ef6-a0b3-2d36bb8427c3,22aee5e6-c0b6-4e14-8e07-b2fa4c33a98c,3764.68,2000-12-08,644350.15,188389.3,9331.949,CAD
026f838d-b521-40f4-8066-b1db3239f5cd,7813b3c2-be91-486b-b9b5-0bcbc0f3bdd6,55e03c32-b76d-4504-8248-e50fde17524c,4662.11,2001-09-17,142467.04,324502.45,5914.729,GBP
0caa4ca2-6cf4-4acb-b2d1-fa8f7f937d3c,182f5c29-eaec-4de0-bd4f-b0b90217a5e4,1155cbbe-a264-4fba-b5e1-03a51ba1778b,4705.88,2025-11-11,129671.79,263677.7,3600.835,USD
847c7c26-c2f8-4205-b274-ec6c4c36681c,de2c94b6-594a-4b94-90fb-298a669942c8,09290514-9fdc-4c7d-b0fa-300c3c0260d0,3820.88,2020-05-24,476893.17,769962.62,4559.881,CAD
119d3e42-ed4c-4e09-b297-c32c8d5fe2d6,3fd1a38f-475f-485a-9365-fce9041bdd5e,f3318488-7fcb-49d2-869f-713ffd93c5a2,1261.28,2020-03-08,445901.29,339076.99,1648.556,USD
4e7eb0dd-82ab-47b7-b68b-375e13248a78,0c524701-e933-4723-954f-958bff1641a2,de6b6b12-cdd1-4aa2-8e88-d88a87bc8fbb,533.26,2020-05-25,804525.4,525540.26,3442.75,CAD
d621b21d-5c75-44a9-8bf8-3b47a44650c2,df780f6e-7035-4b84-b4e5-5c333aca17d2,f2c904ad-b5b8-48a9-8fe0-431516d392df,466.18,2016-10-17,935684.74,281974.09,3090.119,USD
5bc6f454-8e17-4ebc-983d-9f61def1ef91,d2b58e2a-7260-4bd1-9b73-8d85a0b5f0f8,e86f485d-6e70-4474-a991-7d36eab024bb,4976.4,2006-08-30,227274.3,378461.79,5312.449,EUR
3b350480-09b6-4e75-8c70-26be6e81e2fe,c583e215-9b5b-42a2-8b2e-6b3ff6394ab2,c02acbfc-0263-491b-95fb-91da0b46e199,2912.18,2020-07-25,396236.07,765862.2,4891.863,EUR
4c5557b1-0067-4840-ad12-66e05be7450f,9ef7b6ad-3376-46f3-8830-8dfe1ee2064f,cb59cd8a-231f-44f3-96e5-9206be0099fc,4160.93,2007-09-19,873181.41,176346.0,7837.708,GBP
3822d928-9cf9-45fd-bd0f-e84c3e5d6aa5,6040175c-c273-4197-86bd-69fd58e69191,dd7366ff-0dce-4931-aa26-7d6315347920,3790.6,2010-11-14,795821.58,285362.02,3312.257,EUR
6f2c49ed-e3c0-481e-8207-8a82906f4689,919f2702-9e5b-4a17-b669-7be39d202efa,55b8cce2-321c-4a6a-8587-381a7d73bce4,3440.31,2001-09-20,691944.44,587846.54,5604.459,GBP
040ac638-1726-43ec-a3ad-491237a50d9f,202c8eb1-904b-4b19-b935-e03e9074e3cf,09290514-9fdc-4c7d-b0fa-300c3c0260d0,1842.54,2024-08-21,502968.58,594058.94,4470.74,GBP
ae25be8a-6a0c-4b92-bcca-b20b3e88d087,ad62fde4-2ce1-4f63-b3c2-9d8e6d3078cb,345af791-1967-4ccd-8a3a-b69176bba4f9,2374.02,2022-04-23,880460.01,576228.29,9521.795,EUR
e5e5bcb5-fd41-4fde-b6fb-04ea72ab43bf,a27279f3-a687-4ad5-a501-e99d263b090d,5a7d77be-d52d-4fe9-8364-c2d66a1cd9a4,4146.96,2021-07-11,682469.46,177658.25,3403.331,USD
aa277691-f7f8-4d9a-a194-da4885c0fd6b,e059fefc-4f15-42de-a9db-80d8e66cfa00,bac7a886-4d1d-4c07-811f-ccc1d491ff35,654.02,2009-08-15,638968.9,150213.45,9733.49,EUR
9a9aad95-4f61-4c8b-a431-4423992eea0b,985be71b-6544-4573-b81a-3051e3cc63ad,a2b12640-b140-4a55-a7f9-f67581ff04cd,1586.17,2008-07-24,407302.35,852174.03,7126.883,GBP
f171ecd4-d2b8-4aae-b5c8-b12b2e311541,b4745543-9e34-4728-aedc-0043cf3b7f65,6d51411f-0465-4cee-abbd-658b8fc211f3,3520.39,2001-02-22,474200.82,950255.08,4115.095,USD
bb71246e-d52c-4e6f-8943-a348a95d1e0f,ba0c6789-2f16-4d3e-9782-a783e52f0f0b,dc768f49-5a68-4f89-95af-9be26018e861,4935.79,2002-11-02,644844.7,525339.2,7931.062,CAD
58c2120d-ab91-4cb9-ab40-8bc68abf01e6,268cabac-02d4-46aa-b72b-4594e87233ce,422f593a-8682-415b-a8c2-51e736b47457,2599.09,2017-05-29,761714.29,516780.63,4345.183,CAD
11c37032-4034-423b-b03b-24c2fa0d85f3,fc40a7a5-a933-4eaf-8936-1ba0e22efa7d,88d3085b-7429-4861-ac1d-386d9d1e188d,3587.9,2006-10-28,746292.26,78428.7,2248.252,EUR
42e8ae3c-9a37-409b-be9d-d7bc3082a21a,7b001fb8-790e-4795-8691-43329768193f,7feeea24-f196-4804-af5b-0f89719321f6,2870.96,2022-10-02,618400.23,290576.35,6372.137,EUR
8de22035-6424-4921-a485-fb5cc2459b6d,398fc9ad-580e-4da5-8cab-8e84a5a59495,604b8068-ef75-419b-9ccb-b008f43024b6,4890.71,2002-07-25,585775.3,704263.13,646.433,AUD
b53cec52-22b7-440f-a3b8-4eef877bb5d9,72b738f1-d99a-438c-a6ea-3632ab793efb,ef1883a6-114a-4015-b8bf-4cd3e7418605,3561.71,2020-11-08,335315.98,438227.54,2296.564,USD
d2e35130-f2cb-4715-b6dc-125e205170d1,4216f4db-d4fa-45af-9d10-10ac903bd5d3,8a1ce111-a202-40f0-95c9-d312fec2cee5,3162.79,2011-09-16,961233.17,51659.07,6187.728,AUD
1d1e1ee3-a472-4a24-adad-bc4c5682d0ea,5c433140-6213-43c4-a4ff-883a38865eec,bbc27804-126b-4930-95c5-6310de283d22,2303.14,2011-02-09,494329.3,570947.3,1376.394,GBP
ccd4de13-de28-4c80-89b5-51b409949570,bb0f593e-6ad0-42e5-8c27-da0a10f2034a,92bf64eb-dea3-4978-ae7b-5e7a1230a08f,3373.42,2012-01-31,505181.56,781937.74,3790.729,GBP
d3b4f6a3-3815-4eb6-bd38-0ddb8cc30bb7,58f8d9c1-329f-48c6-8c7e-5cf73ee1bbdc,8683abf4-58e3-4910-b348-7f0635c083c9,4153.16,2001-03-11,292059.72,959936.76,9436.552,USD
63509087-d21d-4090-a131-dbc9d6665573,401fc67d-ccf7-4592-900f-ab0479464dbb,5fd06ec6-b6d3-426b-be63-0b475566bd4b,4389.3,2006-01-01,678966.35,570192.32,7080.001,CAD
d27976c4-096b-4e13-bec4-59f7d3e4141c,f6ecd390-9033-49fa-87d8-8b78bc3d97f4,a90147d5-ce37-4eb5-93f0-aabad06ddaab,2769.78,2019-06-27,631662.79,810090.78,7942.978,GBP
5118c7d8-4d1e-4abb-9653-d1c907ce7521,ee04b1a0-4292-4354-abb8-1064bd619166,61972acd-cd59-4d6b-b897-85c26042cb6e,101.64,2022-11-17,550140.64,644804.44,232.414,GBP
ee872f0f-d715-43b2-b24f-c411ebc50ae5,77da2e32-ed82-48bb-9752-84cf82c8d83e,7614c363-4e38-4fce-ae6f-5c468976980b,150.8,2020-05-02,742354.93,177905.77,8169.973,USD
94e25527-012a-403e-bf7a-7acf82eb9364,5eff2abe-a7fb-45fd-a1c3-ee03a9d7e10b,95fe4e7b-d759-4ff7-8af0-26f5ab8292f2,3339.03,2007-11-24,596150.6,395112.42,3197.369,USD
6f9c1e14-79e6-4ad0-b50c-a282c22bc151,84fa2251-b304-441b-b47e-d11b373b98cc,4f778a96-d3f3-4957-80fe-0d91fe17f883,1609.06,2008-05-20,323363.03,340194.8,2533.582,CAD
5d7d0b6f-327e-4bad-93cf-95978764b6cf,e7eefc88-9ccc-4907-b33c-59323d95a838,26bae538-17d3-4ab4-bfdf-ae3f7ed63b00,2913.46,2018-12-03,754755.58,42744.61,6992.848,EUR
6078bb5f-f00c-48e5-8957-81cb858517ae,ea4eff1e-40d5-4218-ba02-7dd1ee443d01,6fa406a1-757f-43bd-93e6-86c6654d922e,2226.53,2023-10-12,632466.53,784502.39,9908.911,CAD
29df5397-1454-42d4-b58e-680fc2b0c8d4,1d1d695b-ab78-41f2-9fe4-5b1ea3fb9d97,157a47d0-1217-41cf-b43d-36282300b5dd,70.11,2023-12-29,511253.27,1564.91,2651.692,AUD
a306120f-5af8-4143-92a9-bff038cb14d6,eeb99c35-f532-4200-8008-10efbde64a7e,2cc7325e-fb82-4f03-bb66-c2b04547296c,4700.36,2008-01-04,514844.38,483747.47,1833.928,USD
a067d579-66ad-4a50-ae9b-ab5a820971cc,05a08753-c0bb-4c70-b181-d67bde903727,054cfac2-ac77-4e42-a209-e4e5b3d114c9,783.14,2014-08-10,174495.47,857808.1,8998.073,GBP
e0cd6e6f-52d8-4dc8-b3e6-882b32c0c43a,29c1ae3e-3b99-4751-a91f-5aa21d31fef1,fba8ac92-37e4-4c19-8739-b833e56c8d44,1465.0,2019-06-01,975954.91,692264.39,9586.046,AUD
cec79f4b-b1c6-4e18-bf87-977b6e429d06,b5e14ec1-accb-42f3-9791-a416084ccb7f,2c124b09-2583-4d72-956c-eee566e30f25,2117.7,2006-06-09,703770.44,128508.66,2974.111,GBP
9a2db20c-2ffc-4c7a-8aa8-4f2affd0007b,1c990461-5025-4210-896f-f8430c1d7a0d,6b4fb8dc-12bf-4476-be5c-bcaf6aa886f4,2581.38,2008-10-23,853480.83,949850.74,3453.313,AUD
71c7bdb2-64d4-423c-822b-14d14c26d41a,63fe974f-ddf5-42c5-8b7e-23ef063a93a9,0e0b41a4-e5fb-4bf9-a2ba-2472e22248c1,2283.2,2004-06-30,586323.73,155288.52,3318.875,EUR
c8aec381-49d6-4a19-b731-f779a1157fac,86e76762-9ccc-4f2f-8515-fa7d0635d845,3fafb11d-a6a9-4cd3-a002-c8f3e0f2cea5,900.22,2007-12-02,217143.35,910085.51,2056.72,AUD
39a4c461-439b-4bcf-8b19-daa7cd8a591e,d3121c88-659d-48bb-a2d8-8ab1f8da00d7,0f37d084-daf4-4faf-8ead-d6f900488ab9,4715.04,2010-09-24,327546.65,944546.84,4632.958,USD
c148354c-5ef5-462a-9762-ca31dae758f8,29c1ae3e-3b99-4751-a91f-5aa21d31fef1,7d4da378-2a3b-4ac1-bd73-339fd63768b2,3377.57,2022-02-07,679845.56,497706.35,2126.76,CAD
50f41f60-3370-4404-8a50-79e29a902ebb,985be71b-6544-4573-b81a-3051e3cc63ad,719869d7-c550-4255-bc56-2f60ec2d2a0e,4516.0,2010-06-04,787016.18,130080.91,7991.661,EUR
6a04fa1b-2de2-4dcc-aa61-004ffe795f07,3fc31160-f9e7-4b58-8a26-c256e1d87567,11a7344e-2702-4f33-aeec-c46fad8088ce,3845.2,2005-11-14,532032.46,482106.48,480.883,AUD
b5296924-698f-47de-8676-69ac7aacbc6f,1702c117-c0ce-407f-8ffe-7d31981b3f4b,993deab7-1892-4745-8539-df01790793f0,3328.08,2025-11-09,9075.09,708859.38,5902.89,EUR
d4b9be88-2b76-4965-8ae4-b9148215243a,697bbaee-be57-4e57-acdf-5392fe90a446,9e55d015-bd7c-4eb3-81ae-bcdfd14ba656,2996.33,2000-01-18,256760.75,470312.38,4773.831,EUR
202c9bb7-b33a-4f6b-95a6-77c9d9a4b58a,268cabac-02d4-46aa-b72b-4594e87233ce,9dfa1896-4765-4ba4-a7d6-84cbc408bec8,3147.74,2019-12-07,685723.29,182327.99,5100.047,AUD
2913f465-a758-4f08-bfb4-568aec4bb4be,498cd2e3-074a-4961-90b3-09ca71c5e36e,dc3d873c-3f1a-4b15-8b8b-a4c210119b6f,4777.86,2017-11-15,412935.73,940370.7,9912.845,CAD
82d58cce-daca-4687-b7fe-0f8b3ed3792a,2264478f-3150-4322-88ed-eaa99d2cdd1e,6df10ced-a39c-4f20-830a-2fdbef13bcd1,2981.65,2011-06-20,481369.27,264200.46,3943.281,AUD
bfaeaef7-b301-4239-b90b-7eec714be3e2,9b7c0916-00ef-4058-bb0a-40a29621170b,700d88e5-a0c2-4b91-8ca5-1ea7d03471df,4436.95,2025-09-21,979347.32,604247.72,4975.362,USD
54e32c4f-fe26-4190-8faa-60b7b3168c0f,b698bc03-625c-45c1-890e-c65e467e84e5,25ab3660-2caa-40aa-88aa-50713e85f5ee,3342.53,2024-07-30,474567.32,793654.71,8979.235,USD
857f71f6-ab33-4628-bfe6-396a44fd49d5,498cd2e3-074a-4961-90b3-09ca71c5e36e,7f953679-c174-4be7-9c2b-69076a4238a2,3749.9,2017-01-13,459463.48,750698.67,1702.784,AUD
5ccac845-cb5f-4947-9f29-b7db87380aef,e5198460-83cc-4f91-b61f-459f223794a4,c56363c9-1b83-41da-86cd-8ebf95a79334,3840.23,2021-07-14,368252.32,423195.4,6564.336,EUR
5e4a19af-5ca1-4f0e-ba09-fa37618e104f,4b64e654-47fa-4558-8a6e-75b4702e44c2,068ccf06-ee51-4411-bd97-ad99508cc28e,1224.91,2024-05-07,989569.36,50417.88,1536.395,AUD
5d743e3b-214d-4309-a256-eab060c36ee4,ad62fde4-2ce1-4f63-b3c2-9d8e6d3078cb,82dd4e8d-2d02-4af1-a32f-f43329350d51,3785.84,2000-07-15,386857.37,988921.73,9171.539,CAD
46475e8b-1172-4983-89eb-fb242756434b,81fdd65f-642d-4869-84cd-97c0b64e9299,b7e8c960-b658-4ec9-b214-8370940e2c1f,1858.58,2006-09-16,144407.97,362407.01,5320.19,GBP
09315d41-7a8d-46f2-8c55-2b69b106125a,8ee73b43-811a-4951-94f4-e4b9233fc91a,99203205-c93a-4e1c-b8e6-bf88072fbadf,3638.24,2010-01-05,889453.62,489620.25,3201.76,CAD
095dfbc6-156b-4567-831c-2655ff31846c,8cfcc836-ae99-461c-a1c2-bbd704ba17ba,07565a8a-9adc-4dae-a6b2-924f27150683,52.61,2015-09-15,969585.26,759270.44,7461.177,USD
f9e1eb7a-a5d7-45a3-b7de-402c258a5f5c,998210f2-c11b-4ae7-b97c-7680e3501dd3,7e8af670-5281-4523-ae52-f2605b7645bc,3305.94,2020-04-28,175857.56,688572.9,6524.586,EUR
0fac5d27-eeac-4b4f-99c7-ee17cd084504,37a333bf-bfe2-48fc-9ed8-83be58435106,f267ecc5-95a4-4bb1-b572-52f2454c5179,1487.68,2012-03-25,461251.7,386007.01,9472.873,USD
fa54db5c-5b00-4c1d-98b2-0e880da7282f,43f85fc3-6fc2-4957-b3f1-6c31e33e60cb,49782fb8-86a4-447b-8a3f-a9389f4cc3cd,2076.0,2003-09-10,678428.95,939615.21,1834.141,CAD
09d45fc2-6b48-408b-86de-96663c4911f0,ee1862b1-ba9b-45bd-b2f5-7bff3ab60ce0,604b8068-ef75-419b-9ccb-b008f43024b6,1894.39,2016-02-15,260308.1,697669.27,7886.751,GBP
2b43f726-32f5-41ad-a2fa-9a8ab071bde2,202c8eb1-904b-4b19-b935-e03e9074e3cf,1f926e54-d376-425e-9b84-3cabbf96e843,1023.06,2014-05-11,404883.73,932035.58,1073.168,CAD
8afb3caa-7b4d-455f-a9ff-aee0c6c27cff,3c8dde6f-60c6-403d-bf8a-16f91be17cf8,58e616cc-81b0-4395-bd96-45953483db96,2865.56,2010-09-10,176054.72,962071.08,4413.974,GBP
dce67440-47cb-488e-acfd-542640d58bd0,8e1e2cbc-5698-4e75-9194-015e3c632fed,567580ff-efef-4a69-9b0a-198c842937b4,1972.32,2017-12-29,298113.18,222965.16,8674.885,CAD
902f3010-0b74-4692-8138-ef20ea475fef,37db8ff7-ba5a-456a-a5ba-33c62aa853fd,caebcc63-46b8-4ec4-bd7e-51d962c434a3,191.26,2025-10-04,318363.32,629547.25,8368.396,CAD
406faff4-ffef-4862-b801-d83ef9e13e2c,7a5954fc-5eb6-412e-b59f-be3c6d8b9c26,7d5cd586-fbeb-4e49-a660-562a110ac031,1966.25,2002-07-13,992126.31,217712.08,165.1,CAD
1538225a-55f1-49e4-b7ed-8a79e0a1e177,16e89319-4d69-4d0f-8e3a-a24a27ff5568,75f9533c-7e37-471e-8c5e-f8ba8b842607,3259.73,2003-08-08,200851.5,145093.13,9255.808,GBP
d35a77e7-93d1-4f06-b469-d136239e2c53,11ea0be5-96d5-42c4-84ab-a42478afff24,8b1e0535-486e-4e52-bf3b-6054983da40a,3962.71,2020-05-23,53816.92,678822.71,3888.409,CAD
3a2fdfa8-27a7-4eee-9929-0074cb7a9821,aceb467f-a5d7-44b6-896c-4630200f4323,a3ac85a1-952f-46d8-bcbe-64f4b8058f5c,282.44,2024-08-10,510417.63,870126.98,9650.543,AUD
384b7018-27c3-406f-84ae-73e24a7e55b9,985be71b-6544-4573-b81a-3051e3cc63ad,81934084-e72e-44a5-9575-f4a340d6b3d2,4049.08,2005-03-26,846855.97,55473.01,3004.6,GBP
4f199cb4-e0ef-403d-bfe0-7336cf3f4e65,42004b69-9628-41b8-a1c2-aa341bd41b89,aa4a8e00-6771-4bfe-bfb2-f6c5592a4178,4547.49,2002-10-20,108094.2,204481.71,6540.359,CAD
9547e8b2-65b8-471c-a6bb-65f9c23ec28f,851e0797-8dbf-48e8-8a82-28cffcc82c87,7705055e-131d-40b9-b300-c71d1e85c0df,3825.74,2002-05-07,891995.14,195411.36,9321.888,EUR
b99778ea-7a36-467d-9521-b0b9311e025d,4851686d-36df-4c5e-a31c-fecc553e362e,6ca841c3-a984-4214-af31-b2f33e9089b6,3647.35,2003-06-28,748624.7,993602.25,6309.983,GBP
f122588c-42fe-478d-affa-465095c3c049,ac6d478f-250f-444a-8222-0730b8cc60f6,92900d86-e880-4530-b8c8-3df06785cbf3,3021.76,2000-11-19,364890.46,160091.58,9219.136,USD
90eb7ae9-0355-4fcc-84b9-27a489d2018b,842d0a8e-00cd-4e30-999b-4f631b5ced69,1ecb8d20-1c10-431e-bf39-872fd5481cc6,4434.19,2014-01-31,765421.67,595697.02,5807.45,AUD
