security_id,isin,cusip,ticker_symbol,name,type,close_price,close_price_date,is_cash_equivalent,iso_currency_code
39e5814d-ab72-40b2-83ab-40b4b2c6a6cc,complex,au,leade,henry,equity,4533.84,2014-01-02,False,CAD
dc768f49-5a68-4f89-95af-9be26018e861,maintained,benefit,css,cover,mutual fund,1878.23,2011-05-03,False,EUR
8c0616fd-879c-4168-8b3d-1f35661e2e31,eyes,food,crisi,reports,etf,3413.65,2020-02-20,True,CAD
4908aae1-4d0b-4590-8de8-c0d37d9410b2,lots,york,sir,williams,loan,3308.97,2019-09-13,True,CAD
197e5713-cc6a-4fa3-9179-ea4e970d9c73,activation,pieces,incre,threat,cryptocurrency,2696.51,2014-10-18,False,USD
fba8ac92-37e4-4c19-8739-b833e56c8d44,observation,olympic,visa,popular,loan,3267.67,2025-12-29,False,AUD
24568304-7600-4664-88c7-7dac0f23261b,excellent,touch,user,giant,etf,1738.86,2001-08-30,True,GBP
eecc2069-61a1-4989-a3f0-46795cabb3b0,managing,dynamics,toe,simulation,mutual fund,892.38,2025-10-21,False,CAD
0fb17636-5b24-469f-886e-c258eb819159,funds,senate,incor,anymore,fixed income,2686.3,2006-06-20,False,AUD
1f5cbe9a-0034-477d-8f2e-b76358bd0d47,theft,consider,libra,valid,cash,2644.22,2015-09-05,False,USD
a99f3130-d195-48c8-b5cb-f7ad42e832fa,cloudy,view,make,acquired,mutual fund,3639.29,2001-08-04,True,GBP
b66ac2ec-b0cd-4162-9bb2-5bfda930b078,attack,pioneer,role,stupid,cryptocurrency,1113.46,2025-06-23,True,AUD
e3d91838-12a0-40cd-a5d2-3b3959fa27c1,holiday,bodies,major,processed,loan,17.38,2002-09-21,False,EUR
b977f9e5-462d-4103-93be-132bb2a1b9c3,wet,rome,parti,unix,loan,113.69,2005-01-08,True,EUR
d2b2f460-0638-4120-bfe1-6d878524e43f,relatively,chicken,integ,eye,mutual fund,1491.82,2022-08-15,True,GBP
9eba2ac7-04a5-495d-b399-7a8d818c20d7,bed,arising,seale,mental,fixed income,3367.5,2016-09-20,True,GBP
c88d4217-9a7c-4624-9589-cb2227599e16,moderate,dancing,direc,glass,fixed income,2722.23,2005-06-12,False,AUD
22ada7e0-73cf-4501-b47a-a7c9ab003d8f,organization,hundreds,adver,plans,derivative,2659.67,2009-07-14,True,AUD
759520a2-a5f9-445a-9da7-1b3ba753689f,mad,palm,offic,requires,mutual fund,4116.8,2024-06-22,True,GBP
df54f139-88e8-4bee-bac5-ca5eb4c0f957,mrs,prize,av,trips,cash,1237.57,2019-01-26,False,USD
46b87fc4-ae6f-44b5-bd11-9581c1b0ac31,boot,save,enemy,beauty,cryptocurrency,1730.81,2020-11-11,False,CAD
63b13441-4e49-4d2f-b55d-fc24532570ab,revenues,ieee,grand,personally,cash,1378.26,2002-06-04,False,USD
820bf570-1274-4ef2-af05-6d398f83f318,james,luxury,case,golden,derivative,4687.05,2017-11-13,True,CAD
05268512-5eb2-4014-a829-ef50fe99f263,sector,martin,visit,certificat,mutual fund,3625.12,2009-05-24,True,USD
9b683f8f-c281-4318-8423-39dccad2cd90,plenty,tools,seaso,rat,loan,564.23,2021-10-28,False,EUR
96613ebb-5a94-401c-9d2d-5efb2ad4f2eb,full,var,mecha,medium,derivative,4047.39,2004-06-03,False,GBP
db527954-8822-4748-a882-b490a0f3654b,cables,accommoda,nelso,maintained,derivative,2096.21,2018-11-05,True,GBP
5d54256e-0e1f-43f1-b33c-b4befff7a5a9,utility,ensure,relig,thought,cryptocurrency,3830.27,2011-05-31,True,GBP
0174be26-3f25-4308-8ab2-f6edfc6604ea,fees,heard,part,li,etf,4418.78,2020-12-22,False,USD
3f9f5f45-6d7f-452f-9b77-34aed444bbd0,classes,crystal,somet,constantly,fixed income,78.24,2012-03-20,True,EUR
5a752b2b-dcce-45b2-bd4d-6525f4821b8a,compared,seeking,start,star,cash,1030.42,2022-02-10,False,CAD
4c48976d-f0bc-4e8b-9aff-3fe161988140,turns,xp,inter,max,etf,504.49,2017-07-21,True,EUR
ba49b1ce-bcb0-489d-abe9-5796b059e6cd,effective,attractio,biolo,radiation,loan,167.89,2025-06-27,False,USD
37d9120c-54c2-420c-8b67-0d351b89e87a,kelly,extra,camps,penalty,cryptocurrency,2988.93,2004-11-23,True,USD
c7061a8f-20a4-4632-a2d3-c5c7c198d1ab,blackjack,often,there,everyone,equity,3516.43,2023-11-30,False,CAD
c0e38118-cf5d-4e1a-9544-a0f9f03f48c7,infection,oct,enter,movie,cryptocurrency,243.39,2016-02-21,True,EUR
f014398c-f29f-41df-bf3d-834e45ba48d7,mile,former,even,hosting,equity,3702.71,2021-07-17,False,AUD
cfb1c71d-2f0d-4cae-9c53-69711e6c87a9,accommodatio,descripti,ct,reduce,mutual fund,2011.33,2011-01-12,True,USD
a270eff3-b443-4313-9def-e9d818a69d57,idea,speak,carri,real,cash,1171.7,2009-03-31,False,GBP
42561fcc-ebea-40fa-a11b-03d6c5b47e1e,suspension,internal,fm,entered,cryptocurrency,1086.35,2006-06-25,False,CAD
2248bc4f-f430-49f2-8ef4-17c05076c485,meaning,comfort,noteb,specialty,derivative,4318.65,2015-04-08,False,CAD
c0e4809c-1339-4b63-9b53-75e697591ede,stored,causes,makin,discussion,cryptocurrency,282.23,2004-03-03,False,EUR
20d1a4ae-2ef7-436f-8ac2-79910b1b2d85,taught,baby,axis,affairs,loan,2519.48,2009-02-17,False,USD
957c53d1-f114-4316-b3b0-02b9c75ceacb,leave,almost,motor,hamilton,cryptocurrency,1446.32,2024-09-27,True,USD
781daa9b-3ed1-467d-94b8-a7eb7d42c018,naked,thumbs,mean,marine,fixed income,4078.93,2023-09-02,False,GBP
2fad36fa-5eab-40fb-b4b8-3c01aac82415,zero,item,rome,forward,etf,3657.59,2021-06-29,True,EUR
8fcd86a2-67d7-4432-8bc3-096ba6e00c51,custom,roberts,reali,effectiven,loan,1594.53,2024-10-05,False,EUR
7705055e-131d-40b9-b300-c71d1e85c0df,introduced,lenses,great,launch,derivative,2989.59,2019-07-05,True,USD
ec8ac613-ba07-4589-8fec-1c9a48d307ff,ph,sr,serve,observed,other,3362.66,2005-03-27,False,AUD
50c79bc2-b165-43ee-b102-1dceb405de50,clock,license,incre,commonly,cash,1603.33,2022-10-26,False,AUD
2239dab9-54b1-469c-a2eb-b1c446b5b709,value,permissio,warne,recently,derivative,1508.83,2005-12-15,True,CAD
6cfc689c-a29d-4aeb-a5c2-cf5ed12aac5a,judicial,fm,criti,kent,fixed income,716.31,2001-07-12,False,EUR
bd2c3aa9-5ee5-4ffb-bc8e-1dfdb2a27a4a,assumes,franklin,anti,corner,derivative,3301.07,2021-12-08,True,CAD
8cc50ecb-939f-4b54-ba0f-1a90ff6d8912,tight,football,islam,inquiry,mutual fund,1105.22,2014-10-10,True,EUR
9e55d015-bd7c-4eb3-81ae-bcdfd14ba656,apparently,wild,exp,produce,cryptocurrency,1502.51,2024-12-26,False,USD
0cee079f-d9ce-4627-b779-53964b37ec9a,literary,small,somet,discussion,derivative,304.8,2014-04-18,False,USD
241fafeb-5469-41a7-93a2-6ea62d1e1795,marketplace,columbus,pda,fortune,loan,4742.6,2007-05-31,True,GBP
56378b12-4422-4761-9ec2-d2edc24c86bb,pci,son,limit,fy,loan,4398.57,2025-08-29,False,GBP
e814b466-b76a-408b-ad97-4ac0488aa231,ties,liked,fish,subscripti,derivative,4557.89,2006-06-22,False,EUR
14d81510-817e-4c6e-8fe8-3beecd73feb1,keeps,joy,non,latinas,etf,3129.97,2018-08-15,False,USD
65e62216-8d29-4eec-a3ff-fd3b358e79bf,catering,clip,backu,paragraph,equity,2136.01,2024-05-25,True,AUD
a8bfe52a-6b2a-4257-8d78-c80167a1c80d,counts,concernin,ford,pulled,etf,2478.11,2012-09-17,False,USD
1f926e54-d376-425e-9b84-3cabbf96e843,builders,dawn,shari,putting,etf,4861.45,2013-03-27,True,EUR
91dfbe52-33e1-4450-8f63-a9fd83115a36,joseph,job,count,classic,other,4707.93,2006-10-05,True,AUD
4b41e28c-8a68-4a01-97ff-3bc66fd78c78,solid,agents,antiq,mo,other,3356.72,2008-01-21,True,EUR
5eae99f8-808b-4a76-b62f-0f942a346cc9,classic,organisat,anima,mitsubishi,loan,3929.03,2015-06-18,True,GBP
b889be54-b472-4efb-8227-699f9fbc9c3d,arrangements,dinner,commu,virgin,cash,1593.68,2003-12-28,False,EUR
5a7d77be-d52d-4fe9-8364-c2d66a1cd9a4,newsletters,mice,affai,pursuant,mutual fund,2081.63,2016-02-10,False,CAD
8cd49c97-8cd3-43d6-9fe8-45f30d263aef,pet,ear,beari,individual,cryptocurrency,746.1,2002-03-09,True,EUR
23ea43df-d0e2-437b-a067-9a2d6009752f,wrong,subscribe,coins,smoke,mutual fund,1882.31,2014-09-05,True,AUD
061b0834-e2b5-43ae-bafb-af0c6be94a2b,nice,searches,signi,compatible,cryptocurrency,3772.08,2013-02-08,True,AUD
9ea3cdd4-4ecd-4e64-91f8-3410815f6b40,permits,disorder,quiz,feedback,cash,2367.6,2014-06-30,True,GBP
1bc9ba16-f224-427b-992a-103a1f5561b5,ink,nancy,daugh,ghost,fixed income,4246.71,2000-07-02,False,EUR
1c2f80ea-b8ed-4004-a492-8d86425de1af,boy,convenien,strai,lbs,loan,1503.69,2012-09-12,True,AUD
5af5008c-a1eb-4313-88d4-3488218a88cf,hills,charles,bill,jean,loan,3537.89,2007-07-03,True,GBP
ee0e98ea-091b-42b1-8994-9c2a7620a683,obviously,animal,sam,lawyer,other,4028.88,2011-04-01,True,EUR
de839e2b-4f65-4fc3-b2d5-f19e2b0253b7,buffer,jp,cap,node,mutual fund,4573.71,2010-02-27,True,USD
ef1883a6-114a-4015-b8bf-4cd3e7418605,sleep,thailand,roman,passes,cash,2811.93,2022-11-11,True,AUD
c90e9248-3b8e-44a4-9501-412b4d5dc6cf,live,french,anton,loss,cryptocurrency,4838.93,2025-03-05,False,USD
b1d04c44-1c11-4177-bb5c-15a5899afe06,dating,semi,sched,gear,etf,2786.44,2001-05-30,False,EUR
be6e9b18-85a7-48ac-9286-db7ea710ddda,my,referred,rest,priced,cash,670.47,2015-12-27,False,USD
ceb3deda-f6b9-4cfa-a44c-77fd03dda11a,bio,carol,jerse,dealing,loan,1214.3,2004-12-16,False,AUD
fff40644-a406-45e9-9a02-129b4606a8fe,stories,eagle,surpr,has,etf,1016.69,2014-10-01,False,AUD
5875541b-6384-46b5-8ec6-ea4abe546ebc,conferences,promotion,sched,monitors,loan,3233.53,2002-01-09,True,CAD
6999bcbc-0856-4d25-a850-792b4d6ab176,bugs,acoustic,peace,potential,loan,4611.13,2006-03-18,False,USD
01712258-91f6-41f6-9747-6131bd3ecdbe,evaluation,forecast,china,patterns,other,4235.67,2023-10-17,True,AUD
c8235378-8932-4fea-a512-fa2b8551d701,dial,steel,holdi,forums,derivative,462.33,2013-02-25,False,GBP
d7b7bd55-18e0-4f07-88e2-562744d74464,dragon,policy,reque,hearts,cryptocurrency,3622.93,2009-04-10,False,GBP
cda50407-120c-4917-896a-b427489eac86,salt,jpg,freew,medicine,cryptocurrency,952.42,2003-01-08,False,AUD
3a9dc476-24d8-44af-894b-950da3b894e4,dialogue,entities,fello,profession,equity,1342.32,2013-11-26,False,EUR
86fde136-2543-4e31-a904-d149ab826d35,recent,steel,perma,reliable,other,3368.36,2019-08-03,True,GBP
e2f65b09-4703-4d1d-bda0-4818896af266,incredible,printers,class,cpu,loan,3014.61,2003-08-20,False,AUD
3aa8a2fb-b9e1-464d-8d0d-1820a2e112fd,guaranteed,farmer,mb,pride,cryptocurrency,4368.1,2017-01-21,True,GBP
f85bbe4c-fb12-4c99-a43f-4b852af95e1b,programme,clark,waiti,according,loan,940.82,2016-10-08,False,EUR
4fcd9b26-2f5e-4bb0-a2d1-d206bd173376,believes,chairman,tree,ice,cash,3808.48,2022-03-10,False,EUR
18783f76-c4cf-4ebb-b649-099cee663853,atlanta,cultural,bar,anderson,cryptocurrency,3621.53,2013-01-20,False,CAD
b3221e92-6972-49d0-b823-727baf74fc84,george,wisdom,obser,lite,cryptocurrency,2794.26,2011-04-19,True,CAD
2c3c58ef-57cb-47bf-885c-9f9e5ec18ccc,protein,netscape,using,significan,cash,2396.98,2013-03-22,True,GBP
38273e3f-0cb3-4b6b-896a-f9e494b06985,painting,illinois,contr,percentage,derivative,4347.37,2021-02-17,False,USD
fa152815-be95-4f5a-a8a4-b3d0c24230d7,sensitive,eating,am,newspaper,cash,1664.83,2011-02-17,False,EUR
8a6444cc-525f-4e75-81b6-95a64222bf52,lighting,dead,coast,amp,cash,4785.1,2017-09-26,True,EUR
dd7366ff-0dce-4931-aa26-7d6315347920,delay,aaron,churc,yorkshire,mutual fund,76.68,2016-09-01,True,GBP
e30e6430-d576-4c22-b0fb-d06b4a32231d,rule,fisher,grant,msn,other,4685.8,2012-08-02,False,AUD
928b8e41-a44c-4527-9c79-6e5a99eab803,linda,recognize,aud,being,etf,4810.39,2020-07-12,False,EUR
3192c9cc-5b24-4685-a71b-e1ee59465bbf,earrings,smaller,toron,filing,fixed income,586.59,2008-12-01,True,EUR
b499fdf2-cd8d-4e03-a679-c7612bfe1a99,votes,dreams,not,constitute,etf,4997.86,2011-02-12,False,USD
197b79d6-e1f6-4db4-a422-296bab7e2bc6,trusted,moderate,disch,happens,cash,2394.61,2007-12-22,True,GBP
0e39ad8b-a89c-4a5d-ba3b-e2c5a028987b,border,automotiv,elect,utility,loan,1212.97,2020-02-25,False,GBP
c3fced50-7530-49ab-a479-c2da9b3cb1d7,senator,views,sure,shipping,other,3022.01,2018-12-25,False,USD
12faac65-796b-43e4-93ff-b0749a218487,modem,presented,wallp,mi,etf,1022.57,2010-03-02,True,AUD
f599ce5f-87f8-4d28-a0ea-b164ccfce0a2,ringtones,reserved,voice,insurance,cryptocurrency,4575.63,2011-09-11,True,CAD
d45cfe30-33d7-49c0-9568-16e481910d11,intent,multimedi,alban,browsing,mutual fund,2760.4,2020-03-27,False,AUD
49191b01-57f4-44a5-ac57-a9a9d8c5d680,attractions,outdoor,xml,pleased,fixed income,3877.57,2024-11-15,True,USD
c9634f6e-2045-4cbf-ab64-390fdcec5c9d,dave,evaluate,victo,likely,mutual fund,1903.31,2022-08-21,False,AUD
35995bc0-c578-45f7-995c-743a0d30cef0,actors,socket,deskt,bet,derivative,2668.26,2005-03-03,True,GBP
ed366a2e-f7e8-41f3-ae8a-f3e0c8f2be19,plants,silver,babes,tune,derivative,1796.3,2022-08-02,True,GBP
7ed1e259-506f-4aa5-b3cc-8920b2843f2d,jelsoft,fitness,terri,doctors,cryptocurrency,1307.82,2009-04-02,True,AUD
7d70d6f3-016e-4960-8f4b-482091ec2c6f,va,port,titan,laptop,cryptocurrency,2564.09,2025-04-29,True,EUR
2c124b09-2583-4d72-956c-eee566e30f25,continuing,receives,sungl,corner,other,2486.39,2001-06-30,False,USD
5b0d3636-888d-4ad6-9474-b3da0236cee5,conventional,detected,offic,choose,cash,493.05,2009-09-13,False,USD
78289f4b-db92-4b75-9691-9bcc2574cfe4,boss,trademark,playi,phentermin,equity,4906.59,2017-08-09,True,USD
7614c363-4e38-4fce-ae6f-5c468976980b,observations,returned,manuf,answered,mutual fund,2347.46,2001-11-07,False,GBP
b222d166-73bf-451e-bb3b-32f4d91f2301,jp,old,kitch,without,loan,4198.66,2009-06-28,False,EUR
0021930c-464e-41a6-b564-627031a933c7,thailand,successfu,kille,wisdom,derivative,4571.65,2024-01-28,False,USD
7b32ff58-b9a5-4626-b35d-5db78e0212b1,touch,dual,cultu,mom,other,1853.53,2020-06-09,False,CAD
ca1e6789-2f3b-4a8e-a6a5-89ed5ef873eb,arguments,seek,jews,manhattan,equity,2069.66,2003-06-14,False,GBP
96c79a31-623a-4c09-8f14-e505f55fb459,laura,gp,posta,combine,equity,2812.63,2012-12-15,False,CAD
c53f13bb-db69-4d24-a10d-b032e9fab41c,whatever,principle,intel,power,fixed income,1106.38,2012-06-06,True,GBP
cff97702-5646-4642-ad47-b7e62aeb7308,additional,counter,mosco,expenses,cryptocurrency,729.62,2015-12-16,False,AUD
13d933ae-255c-4a53-ae1d-dce1b9b8541c,object,directors,mathe,defence,fixed income,1303.88,2011-09-09,True,USD
db5ca90d-7e20-47ab-a04a-7c455e91fbe2,issues,objective,forwa,lanka,other,4673.79,2025-02-24,False,USD
3eb14248-3dc2-49f8-9cef-09caa1af00a8,count,private,front,status,derivative,2895.72,2013-02-14,True,EUR
f18fee0b-10c9-4f92-91ea-b063b388ff0e,dry,communica,cape,modified,other,2087.9,2019-03-18,False,USD
fa130a81-274d-465b-81f3-d016491c0420,data,black,does,declared,loan,762.07,2009-06-04,False,USD
1155cbbe-a264-4fba-b5e1-03a51ba1778b,huge,gcc,chall,visible,mutual fund,1649.33,2002-06-22,False,GBP
3bc7c215-0d4c-4c78-8e97-eeb5b62abebd,charles,serial,comma,larger,etf,1899.21,2009-05-15,True,GBP
8a0e5b70-3eef-43cd-891d-106f87e65f97,years,stadium,limit,python,cryptocurrency,4166.82,2019-12-14,False,AUD
6642bd12-2b35-416a-b800-2c9a9ace37eb,sand,encoding,metro,mini,mutual fund,2496.51,2005-12-15,True,USD
a41dd272-f514-4b08-b19f-958341077785,grid,practices,assem,shock,fixed income,3273.04,2011-08-02,True,EUR
8902c858-0670-473f-9b8d-5b43cc6b4900,jelsoft,organizat,induc,fails,etf,3424.24,2023-06-20,False,AUD
ae5307c0-7c35-447e-b205-2ce00e5b34e7,foods,messaging,turn,dimensiona,etf,1286.64,2013-05-21,False,AUD
a4e3dc45-cba3-461a-8fa5-8fc1cf1c0920,affordable,button,subsc,voted,equity,4107.96,2025-01-03,False,CAD
b346530d-4373-4107-b46f-993653dbf2a3,context,modified,passe,combat,fixed income,4832.54,2021-11-13,True,AUD
f3318488-7fcb-49d2-869f-713ffd93c5a2,runs,flashing,plann,kennedy,mutual fund,3208.48,2011-09-26,True,EUR
11147795-e10a-4c9d-a58a-869271c63616,recipient,technolog,ge,ec,other,2452.98,2023-11-06,False,EUR
0bac69f1-cab6-42fb-a343-746912107564,os,ch,club,session,derivative,841.18,2000-03-28,False,USD
56d30ecc-6135-4e26-a28e-c636e06091a2,fantastic,originall,misso,stability,loan,3974.88,2019-11-26,False,USD
5777499b-0708-4983-a8b5-a66763c2dabf,auto,classifie,danie,events,equity,846.34,2014-01-05,True,AUD
6d7f6338-6621-4395-8803-4da97f7c382c,efficiency,divided,paren,dolls,fixed income,3601.57,2002-04-25,True,USD
920f3bcc-a52e-434e-9f87-e050616fca48,includes,struct,forgo,multiple,fixed income,2441.59,2020-06-12,False,USD
0ac0214d-1ec5-4551-9283-a8fc09aa78ec,walking,height,compl,agree,loan,4584.5,2012-10-02,False,GBP
ea239b93-431a-4064-97dc-2e8c7312dfce,random,petition,unlim,private,cryptocurrency,2710.69,2019-03-22,True,EUR
17ab355e-07d6-4e59-b26d-6f955be8bc9c,bar,clothes,board,athletic,other,3209.05,2014-06-12,False,EUR
074dfd0f-49c7-4876-9a70-9b3c8b7bfe7b,sweet,mathemati,aka,greatest,loan,293.67,2014-02-19,False,CAD
6d51411f-0465-4cee-abbd-658b8fc211f3,revenue,bath,disco,chips,cash,169.13,2004-09-12,True,EUR
c56363c9-1b83-41da-86cd-8ebf95a79334,pearl,targeted,equip,designs,etf,4233.49,2012-06-21,True,USD
22c2685b-cd70-4669-8731-df14a2f9b55f,earned,optimal,capit,southern,cash,4725.94,2008-04-04,False,EUR
574208c6-06d4-453d-93ce-16a231e384fa,alerts,phil,strat,expense,other,3341.08,2000-12-06,False,CAD
caebcc63-46b8-4ec4-bd7e-51d962c434a3,jeans,welfare,manga,donation,fixed income,3821.7,2015-09-13,True,CAD
c247790e-e4de-4a6e-a108-54f9e27e9ddf,includes,watching,prime,comment,cryptocurrency,2061.97,2017-02-09,True,AUD
7e8af670-5281-4523-ae52-f2605b7645bc,network,original,overs,michigan,cryptocurrency,4212.73,2024-05-23,True,AUD
04f31120-c778-4b62-93d4-3c6875c1dc1c,lo,pages,equip,figure,derivative,1157.17,2014-04-20,True,CAD
a6fb3207-aa46-4cf7-b95d-015e9c205de1,managed,seo,imple,forums,cryptocurrency,3535.85,2009-12-30,True,AUD
4174b59b-a0d9-4d95-aa8a-b4a3740e3510,directors,enhance,aa,shops,cash,45.72,2015-04-04,False,CAD
af2a4a3f-6faa-4383-862e-3e78ccf3059e,sr,fees,iron,acting,derivative,2528.67,2004-02-15,True,EUR
157a47d0-1217-41cf-b43d-36282300b5dd,training,utility,jerse,activities,etf,1866.01,2005-12-15,True,GBP
f2397f35-6a5f-4e84-9111-9d55ef8f18e2,houston,either,dd,acoustic,fixed income,3089.18,2002-11-28,False,CAD
e2dbf786-68b3-45ee-9aa4-1555496b76c6,function,headset,messe,graduate,fixed income,3333.78,2010-11-12,True,GBP
0acb32a3-960f-4881-9554-f229c959f3b5,clearance,recognize,go,gang,mutual fund,3082.6,2022-02-18,False,GBP
808aadfd-65b7-453e-93f0-13c70c95f29a,discuss,hiv,delet,returns,equity,2416.03,2017-05-29,True,USD
7b11cc9f-9ae2-4446-ae8f-1ec7631338f7,titans,serving,portu,earth,equity,2439.28,2009-03-23,True,EUR
e970deac-e6b9-4f26-ac30-b0cb0976403d,regarding,setup,heari,station,cryptocurrency,33.07,2022-12-21,True,EUR
931b7e08-8d82-4a05-aa61-a1d1714fb009,competitive,education,owner,offering,cryptocurrency,2758.22,2005-06-17,True,EUR
d067cba3-963e-4077-9364-fa4c14e87ff1,donate,op,concr,affiliates,mutual fund,59.26,2007-02-07,False,CAD
e48580eb-4dcb-47d3-bea1-c4d4668d7f31,applying,made,con,blue,fixed income,2647.09,2025-03-08,True,CAD
c3cdfadf-0ca5-4a7d-a3fe-7208258c3719,document,pt,ralph,dealtime,cryptocurrency,1373.71,2025-08-01,False,AUD
9e946810-a357-4f4c-bbe1-504e6f85039b,chase,knowing,feder,espn,fixed income,4887.4,2011-09-19,False,EUR
fc91cc1a-135b-44f4-ad92-3d780ea28a13,seeker,yourself,inter,scientists,mutual fund,85.72,2011-08-26,True,GBP
3463522b-c4b7-4fbf-a328-681647f6e8b9,extensive,spectrum,vehic,array,mutual fund,4065.79,2017-03-20,False,GBP
caf67f93-58fb-4bdc-922b-eaaec7fd4061,room,auto,islan,conservati,cryptocurrency,3370.17,2002-02-10,False,USD
b8968579-6a8a-4747-ab49-ab7b86b40fb2,specialized,showing,slide,buyers,derivative,4030.84,2012-12-24,False,GBP
7642a62c-52d3-407d-8fef-3b0e04a54311,richmond,destructi,rm,improve,cash,4548.87,2015-09-14,True,EUR
780f3a0a-8039-459d-a6d0-fe932a18ddc6,recommendati,always,inter,river,fixed income,535.09,2024-07-27,True,EUR
187b905c-db9a-4fc7-9dcf-e2a5fdef393f,lite,window,ja,polls,cryptocurrency,481.58,2018-02-05,False,EUR
2e977bcf-2f88-4880-a706-c4f3b4b7aa5a,essential,exhibitio,org,answered,fixed income,744.5,2010-11-03,False,CAD
5a31f524-60ee-4595-b51a-eaa4d7d21aaf,understood,lists,diagn,packaging,other,959.67,2014-08-22,True,USD
f704b844-a8f5-4c55-a1a3-ac0598cfb769,contests,te,stude,cricket,etf,2632.28,2016-06-05,False,GBP
7f51de3a-b2ac-4f18-92ec-57ac6d0f04f7,bristol,ourselves,expan,cloudy,derivative,4076.07,2024-09-21,False,USD
69c4cc65-c97b-4244-8d64-0f7b7101fc7e,drawing,bureau,scene,activation,loan,1336.63,2018-03-25,False,CAD
296de98e-68be-4dd3-b5ef-44535b789fac,answer,sale,java,neighborho,other,1984.49,2004-07-17,False,AUD
b0d549cb-6d6f-45b8-bf1c-0fd668e77b94,friday,begins,churc,below,equity,1865.26,2001-02-17,False,USD
999407b7-c524-43c8-82ac-a67cddc02f7e,offices,tube,you,opinion,mutual fund,2030.14,2004-05-06,False,USD
51027357-938c-4097-8bc3-f91d21a827b3,aspect,parents,proba,scientists,derivative,2825.02,2005-06-30,True,USD
147fd11c-9a2e-4fa9-b810-b94100dbef0d,calling,deals,win,scale,cash,4951.17,2022-04-12,True,USD
36698bb3-e9f9-4566-b665-cdd1d22467df,research,sequences,ill,considered,equity,1129.29,2016-05-28,True,EUR
3a1414bb-095f-4efb-86e3-5465c3eab24a,power,flu,carri,them,equity,3420.21,2002-05-07,False,CAD
f09f13ad-107a-4e20-843e-bd3690d98fb6,justice,ie,eleme,pricing,fixed income,4239.34,2020-09-09,True,USD
1a1f1f90-d211-4418-80bf-1c5ff8348c9c,configure,concern,filed,readers,etf,3268.68,2004-11-10,False,USD
d0c21d27-56b4-4109-bcfc-6e40c465e3c5,draft,soap,topic,medicare,cash,4291.1,2019-09-03,False,USD
eaab11ee-7940-4e65-b9b5-c57d4bf92f9b,audience,chip,elite,discussion,equity,3797.93,2016-11-06,True,CAD
d34f92a8-8e06-4c1f-9024-eb2ddf75cca2,founder,ability,pack,gardening,derivative,467.51,2018-10-05,True,USD
f68a189e-9684-4ac5-b19c-dce9d93c1d2a,computers,affect,stick,root,fixed income,1896.33,2005-11-20,False,USD
9fca556f-5f01-4b78-9e6c-d7473f2af89d,del,qualified,perha,male,cash,2763.51,2023-10-11,True,CAD
58467b09-90a9-483c-af48-dc2440bf7d6a,glad,loan,lamps,meals,cash,280.58,2018-01-27,True,EUR
5ba9e6d2-fc08-48e8-8979-87a3e0bcda8b,objectives,exercise,pakis,brazil,loan,47.26,2000-02-02,False,CAD
b4a1a996-1651-478f-9b89-da70bdb701e0,llc,attention,somew,canon,mutual fund,856.93,2020-10-09,False,USD
a7bbc396-bd86-440c-8a08-2b01ff25d6e1,supplement,controls,justi,birth,loan,2499.3,2020-04-25,True,CAD
fc4d636b-09b2-4201-8f03-f50adda6452c,missed,soon,perfo,lodge,derivative,2169.55,2018-07-20,False,GBP
3feff3f1-64af-4266-9cc3-d3101ec15b38,probably,diff,fotos,norway,equity,3921.88,2020-01-16,True,EUR
f9c62678-b0da-411a-bede-a73bf7d7672f,authority,trying,cosme,kinds,etf,2829.29,2020-09-10,True,GBP
e6c70f9f-9d9b-44ea-9d9e-4c28f8565116,technology,banner,selec,assets,mutual fund,4289.8,2020-05-16,False,EUR
769852d6-1d58-491e-866d-35cefd51357e,mens,uniprotkb,henry,francisco,cash,476.82,2007-11-13,False,AUD
785aa097-5bec-4991-afea-9b2866df56c4,promise,sir,dispu,announce,equity,2640.8,2009-08-03,True,GBP
72ba3640-04ab-40f5-ae17-8927049c1154,authenticati,enjoy,used,visual,mutual fund,212.77,2022-01-06,False,CAD
2114afcb-c3e6-43f1-9ee4-61d7b4d6225f,bin,racing,lovel,config,other,1057.09,2014-07-16,True,CAD
1dff9575-09e7-436e-a2ac-089143c10ff4,log,destinati,opini,committees,cash,4340.59,2014-04-11,False,USD
059af982-4b71-4967-8a49-c62d165bfea6,remarks,helpful,books,packard,etf,4437.77,2019-03-11,False,CAD
6db29712-8344-422a-a559-983bbf92f5af,flows,instrumen,photo,tail,derivative,2377.51,2022-06-24,True,CAD
dcedd93b-b596-49eb-a403-8f6b91083ab4,clothes,community,guest,fantasy,equity,232.82,2011-07-05,False,AUD
c75c8b3b-1b97-4cbd-a400-ed46ee12fb5d,circle,zdnet,impro,firms,equity,371.75,2024-06-17,True,AUD
d9be4dce-a256-4c1b-bc88-4e5d81c92d1d,euro,wrestling,expan,friendly,cash,4627.92,2017-02-11,False,CAD
24353701-ab74-4010-9e17-ac61fcc5f6d1,returned,how,rail,nov,fixed income,4496.56,2007-08-04,True,CAD
211ebd09-8be2-471b-90d8-b37bc7c8d0c9,mi,covering,revie,trek,other,2817.55,2008-08-08,True,CAD
0eec7330-d0d0-48f0-9fe1-0de2c12e7eac,diamond,voip,index,greatest,fixed income,164.52,2004-02-02,False,AUD
