transaction_id,account_id,amount,iso_currency_code,category_primary,category_detailed,date,datetime,authorized_date,name,merchant_name,address,city,region,postal_code,country,latitude,longitude,pending,account_owner,transaction_type,transaction_code
73d5aea2-2214-4c77-bbba-02403a35aa85,63fe974f-ddf5-42c5-8b7e-23ef063a93a9,4556.68,CAD,Groceries,Online Transfer,2019-01-17,2025-02-25 23:05:44.409769,2022-11-17,details,faces,Congo,Hawthorne,Delaware,73107,ML,-69.537818,-68.845476,True,palestinia,special,cash
be417af2-0a64-41f6-9509-4c8d31d2b1f1,6dcf954e-f4f6-485e-a4d0-36ee7e4cea07,134.85,GBP,Recreation,Fast Food,2013-08-23,2025-05-25 14:33:27.874249,2016-08-07,foreign,stability,Mill,Alsip,Texas,02267,MW,-13.43507,-83.770272,False,venezuela,place,bank charge
3bc4de12-384c-475d-ae31-38fb0474e95f,00c3f4f5-312c-4340-bb60-5590aa659507,4090.53,GBP,Travel,Utilities,2004-01-15,2025-09-03 03:25:39.265559,2008-02-22,excellence,animal,Paul,Edgewater,Nebraska,28144,GL,4.08255,-122.771913,False,aside,place,cash
a747ec83-9280-42b9-ae29-863cacf4846a,998210f2-c11b-4ae7-b97c-7680e3501dd3,-4963.06,AUD,Gas Stations,Payroll,2017-03-13,2025-11-03 16:45:48.489620,2021-01-23,entries,actually,Jauss,Santa Clara,Iowa,67135,RE,3.956802,80.607162,True,impact,place,transfer
88d0e35a-3bca-449b-9cfd-e48065760e61,e43c8825-9785-473e-88e8-3b486f480b8d,3390.99,USD,Transportation,Rent,2003-06-08,2025-05-31 00:22:48.285072,2002-10-03,bedroom,protocols,Paramount,Allentown,Maine,10947,FM,-32.399999,50.899614,False,terminal,place,direct debit
d165954c-7954-42b4-aea3-54b7400c3bbb,c6cb9a3b-33d9-4b3f-b8d9-e3b467bd846a,3737.92,USD,Healthcare,Online Transfer,2018-10-19,2025-12-29 22:38:34.663624,2010-11-26,odd,teacher,De Montfort,Keller,Utah,25778,MC,35.339647,110.153126,False,happy,digital,bill payment
90bca0a0-8ba5-4460-bf03-291d3e48472c,4c470695-3730-48ea-b993-c8db5e759c63,-2235.46,USD,Deposit,Coffee Shop,2003-02-16,2025-03-13 02:19:08.148751,2014-05-01,observatio,engines,Mcdonald,Suisun City,South Dakota,17948,AI,12.699277,-122.697538,False,richmond,digital,transfer
e564f0a0-aac1-4bdb-9bec-9deade213879,2dd8a205-a935-4cec-9dbf-9ba002148843,1467.03,EUR,Bank Fees,Entertainment,2009-06-03,2025-03-17 21:21:54.883451,2025-09-19,examine,happened,York,Bryan,Oklahoma,61177,IE,-50.439042,169.586656,True,spaces,unresolved,standing order
9b91c04c-c66b-4efe-931a-a374da805438,5fd2f0cf-517f-499f-98a1-9642916a5da6,-706.37,AUD,Transfer,Coffee Shop,2020-04-21,2025-01-18 03:03:47.247357,2011-08-22,hub,remember,Cotter,Fort Lee,Hawaii,75641,MY,42.62916,-50.185977,False,entered,special,atm
f5291364-e35d-4b1b-a8e9-9d1fb763b21e,f0670fa0-d620-4b54-9be0-4452074cbdfb,486.36,AUD,Transfer,Gas,2008-04-30,2025-09-19 03:02:01.326514,2020-10-30,work,enhance,Sargent,Pascagoula,Virginia,04281,TF,38.957672,92.427842,True,saint,unresolved,adjustment
de232967-b132-4e96-a7a0-0e518b2a399e,ae0e4032-352b-4357-96a0-483aa018b5c1,-3342.54,CAD,Shops,Fast Food,2005-05-13,2025-02-28 04:34:40.376197,2008-11-21,refine,completion,Mabrey,Poway,California,03210,PE,-14.4018,-6.996399,True,nasa,special,direct debit
235ac04b-602e-4f31-ae31-d1c527425797,b2d639e3-cd20-40f5-880e-731a0f78e1cb,4280.92,USD,Deposit,Utilities,2018-10-24,2025-03-13 07:06:41.351217,2001-09-03,celebrity,united,Minna,Dubuque,Kansas,44508,EC,-52.238346,125.750351,True,stones,digital,atm
8998d9a8-8080-4099-b2fe-a366fe509ca9,47ec213d-f3ad-4327-9d89-887adb31a8d6,-565.47,AUD,Transfer,Insurance,2000-09-14,2025-08-27 01:17:59.708825,2024-03-24,networks,featuring,Santos,Taylor,New Mexico,95134,LI,35.962894,-41.778331,True,armed,place,transfer
c8a41d4a-a49b-4f5f-b4a5-6b71761fe482,d2b58e2a-7260-4bd1-9b73-8d85a0b5f0f8,-3182.07,GBP,Deposit,Payroll,2018-06-27,2025-10-01 06:20:17.703335,2001-07-09,entitled,basically,De Montfort,Atascadero,Utah,12209,CO,16.263988,56.593167,True,office,place,cash
f074a88e-89c3-4242-92f2-4288a76050e8,8c5cb1f4-ea4d-4cdd-b620-0d7efa567231,1422.42,CAD,Bank Fees,Utilities,2004-12-21,2025-04-28 11:36:54.525180,2008-09-17,really,board,Mccann,La Mirada,Oregon,94429,CR,32.648788,-46.249032,False,highway,place,cash
ecc02008-7de5-4177-894d-093ab603a3a8,5d7fe222-77eb-49d0-8512-405c31745c91,4817.26,USD,Food and Drink,Gas,2015-07-31,2025-09-23 13:18:48.997304,2016-12-30,bone,presidenti,Havelock,Bettendorf,Connecticut,35569,SC,5.333591,141.668111,False,generated,special,atm
039a7e38-0bb7-47d4-ba77-de24188c4c2c,398059bc-e529-4d70-b546-46dab5b88a38,2643.56,GBP,Shops,Gas,2009-02-06,2025-03-08 09:36:24.036629,2011-10-29,pair,pr,Lester,Conway,Georgia,44032,MU,-5.626973,0.234983,False,beta,digital,interest
eae331ba-e978-45ea-b800-ea301a91e41e,dd8d31a5-0f63-4ae7-a223-7d318a5d4294,-2050.99,USD,Shops,Utilities,2020-04-25,2025-01-23 12:09:29.150152,2007-06-05,aside,representi,Avenue M,Dunedin,Tennessee,99610,TC,-63.597346,-42.66547,True,speak,digital,cash
0bd80b47-9bb0-4bdb-b780-bf4465a798f7,627173f7-aa6b-46cf-a02b-49dd28b68d12,-1381.86,USD,Payment,Coffee Shop,2012-05-23,2025-07-03 03:15:54.543446,2025-09-16,proceeding,logic,Oakhurst,Revere,Michigan,18342,GG,-28.820567,-67.532663,True,card,place,bank charge
a81f68d9-e172-4656-bd4b-d653caf41a33,6ae33a8a-fa7a-47ac-bd23-fe484da0a085,1228.58,GBP,Restaurants,Coffee Shop,2001-12-11,2025-02-28 13:10:53.650743,2016-05-16,philippine,carolina,Pratt,Sevierville,Illinois,37315,NL,16.869564,-171.574712,False,reducing,unresolved,purchase
2f691467-21e5-4c4f-b433-f15c5753bed8,0b5f0439-a2e3-4d1b-a19f-33ce2e1e074c,-795.92,USD,Healthcare,ATM,2023-06-30,2025-09-16 01:47:51.055281,2018-07-09,hairy,cell,Dashiell Hammett,East Moline,Florida,86853,CO,-62.502741,-131.933679,False,site,unresolved,adjustment
ed5b3e38-4e7a-40ac-b526-596c3b0a25c2,bb0f593e-6ad0-42e5-8c27-da0a10f2034a,2249.33,AUD,Payment,Payroll,2013-02-09,2025-10-20 08:32:15.843999,2025-09-28,treat,checkout,Rose,Tarpon Springs,South Carolina,57549,KM,-50.388553,-9.447413,False,batteries,digital,purchase
760b0891-fcb3-416c-83ee-ed2340592441,6f3ad338-6fde-4da3-b4d7-e9b4ecace2e8,-496.9,GBP,Transfer,Fast Food,2020-06-13,2025-02-14 13:32:21.580805,2024-07-15,share,flexible,Lupine,Oak Forest,Kansas,92164,PH,0.465643,28.537746,False,pack,unresolved,direct debit
75c7a1aa-7722-4fa0-ba05-61e195b415d6,f91f9adc-c4dc-4552-9721-4b2fcebd056b,4806.96,USD,Healthcare,Entertainment,2025-08-17,2025-04-24 04:19:39.472402,2024-06-26,coffee,sad,Ora,Grand Rapids,Alabama,92199,RU,69.102624,-97.920363,False,song,unresolved,interest
ae0b8fc7-a663-44d7-8ec3-398029a19f71,919f2702-9e5b-4a17-b669-7be39d202efa,1793.1,EUR,Shops,Fast Food,2006-10-07,2025-04-21 12:59:04.916981,2019-10-19,mining,gen,C,Herndon,Louisiana,03950,YT,13.177595,-167.071836,False,chamber,place,atm
2652e4ae-c407-46d7-aca0-326363b40557,6f49452c-86cb-4689-9f1e-3c8ce955a8c9,3125.51,GBP,Transfer,Insurance,2006-03-13,2025-04-26 17:59:59.721299,2023-07-04,lord,orlando,Rutledge,Holly Springs,Alabama,11401,FJ,47.323847,-25.771219,False,lady,special,cheque
3c3f4c6f-8921-4b27-a096-334741c5d619,1f95e153-0414-4ba4-bd88-990b6a60607a,3239.22,GBP,Payment,Rent,2020-06-24,2025-11-26 09:08:55.880458,2023-04-28,seeking,promise,Congdon,Flagstaff,Connecticut,86196,CX,67.125798,77.208249,True,relating,place,bank charge
21a2085b-c42b-4801-88c6-e230242a1337,3782b9e9-f6e4-4323-a3ec-9b1d8928058b,1276.87,CAD,Payment,Entertainment,2012-09-07,2025-12-17 00:43:13.474076,2002-08-03,add,ministry,Point Lobos,Great Falls,Hawaii,41094,YT,-9.356221,61.595575,False,catholic,unresolved,purchase
ad270e12-bf63-44af-8fc6-4715636b9d35,bdc79238-c0f1-40f6-b64e-d8fb4c9bf18a,521.89,GBP,Transfer,Fast Food,2017-07-11,2025-08-10 12:50:07.723801,2004-01-09,seeking,outcome,Irwin,San Rafael,Massachusetts,92459,LA,55.785565,174.395064,False,underlying,unresolved,transfer
db71079b-3cff-4cc4-9f08-31ff22c79530,42087fb4-d04d-4aea-b739-7f96369461bd,809.25,GBP,Food and Drink,Gas,2013-06-10,2025-07-11 13:24:14.723898,2012-12-25,outdoor,kit,Retiro,Milwaukee,Texas,34815,IQ,36.58805,-154.583525,True,respect,place,direct debit
1bd6a501-10ff-46a4-b597-b2328f7f0750,81fdd65f-642d-4869-84cd-97c0b64e9299,2910.62,GBP,Healthcare,Shopping,2006-07-07,2025-04-30 19:09:50.691714,2025-03-29,meal,inspired,Fortuna,Aiken,Colorado,62165,SS,-14.270531,-66.974329,False,procuremen,unresolved,adjustment
24e9c377-32f0-4eec-bb99-4d3a5c50a77c,b72a1c4a-5d40-47e0-9852-9be5fac3122f,-2974.75,AUD,Transportation,Gas,2005-04-28,2025-05-31 05:06:03.242124,2015-10-24,cinema,allow,Wayne,Chico,Connecticut,80648,BS,4.469637,175.979851,True,visitors,digital,transfer
6dfa3512-bf5b-4fa9-a2be-7bdb838bf1d8,8676b76b-7103-4fda-97fe-35f1ab6b2344,3785.28,EUR,Bank Fees,Healthcare,2018-09-27,2025-01-10 20:34:28.590153,2022-12-07,personnel,tones,Wright,La Verne,California,26683,GG,8.036292,44.753483,True,diversity,special,atm
c2adcaca-1f51-41dd-8faa-e314e42c9b26,1a26e94a-b0b4-4543-9bfe-3433ca81f4da,-4602.08,EUR,Deposit,Entertainment,2015-12-02,2025-03-08 06:21:49.469087,2022-10-26,fault,know,San Carlos,Jacksonville Beach,Nevada,99775,MS,-8.562055,-104.352861,False,canadian,unresolved,cash
36d68f96-899d-4178-9f1f-534201338454,ac146931-51e8-4be3-b8b3-92e574c729a7,141.88,USD,Food and Drink,Payroll,2023-04-24,2025-11-16 22:47:22.626059,2000-02-06,september,member,Margaret,Santa Fe Springs,Georgia,38511,LR,-26.506375,-156.671293,True,universe,digital,bill payment
71476221-752f-4190-8c4a-b6445ce07fcb,e113da52-ac9a-42e4-ac6b-14db12a72203,-58.87,EUR,Bank Fees,Insurance,2019-03-19,2025-10-05 00:04:14.219288,2014-01-24,ch,financial,San Anselmo,Ossining,Massachusetts,70775,HU,-79.545935,29.171119,False,eligible,unresolved,cashback
927ed2a1-9261-41d1-b73b-c9aefdee2514,0c524701-e933-4723-954f-958bff1641a2,-1304.06,EUR,Shops,Healthcare,2009-06-29,2025-05-23 00:42:35.932092,2010-01-30,concept,pull,Ofarrell,Bettendorf,Utah,96617,ZM,87.761919,94.358015,False,anywhere,digital,cashback
63fb2bc4-01be-4ece-97ab-c72031857e9a,882dd10e-0ef7-4ef6-a0b3-2d36bb8427c3,1271.88,CAD,Bank Fees,Gas,2023-08-23,2025-10-21 02:59:05.236822,2019-03-18,pleased,letters,Russian Hill,Newport Beach,Rhode Island,05384,AG,-59.823312,117.638722,True,treatment,digital,standing order
2ef6aceb-3884-4dd7-8624-872a64a5fc27,8a0d578c-8f6f-442c-b7f9-ef945c4372bd,-2899.02,USD,Shops,Fast Food,2004-04-28,2025-10-14 23:19:39.251177,2017-03-25,paper,program,Folsom,Beavercreek,Virginia,82797,SZ,-42.556582,4.221517,True,channel,unresolved,standing order
2e15d6fa-c8ba-4f48-8e87-d26c026aa65e,2ec15088-81f5-44fa-a9d5-ced38a593fdc,-889.75,GBP,Healthcare,Payroll,2013-09-08,2025-04-18 00:44:01.748953,2021-04-08,os,lights,Brush,Blythe,Idaho,04081,DZ,4.522253,130.048039,False,advance,digital,bank charge
0419744d-018b-485c-ae64-82be10cf5dc4,f8e6f226-6989-4679-af71-294e213dfca4,4594.85,GBP,Transportation,Payroll,2017-04-27,2025-07-24 14:47:49.874199,2006-12-13,gateway,edit,Upland,Prichard,Mississippi,68786,BZ,33.344612,-36.506275,False,alex,digital,cheque
1a36230b-518d-45aa-a356-c15e7bbb53c5,e0ef70fb-ffee-46e0-a128-7374231d784a,-3490.62,GBP,Food and Drink,Fast Food,2002-05-24,2025-05-16 21:26:04.635256,2009-06-29,scientific,social,Drumm,Atascadero,New Jersey,11727,CD,16.862008,65.253154,False,discover,special,direct debit
5e4196b2-0993-47f8-b7aa-722e19ab9188,6f3ad338-6fde-4da3-b4d7-e9b4ecace2e8,-3195.93,GBP,Gas Stations,Payroll,2013-02-22,2025-09-04 16:07:41.078396,2000-07-23,higher,flying,Great,El Monte,Oregon,56069,NF,78.417753,103.086457,True,encycloped,unresolved,purchase
11514949-009a-4b69-8a82-79f2c195cbee,a03c863e-8011-47dc-9c37-453c3a7e4f55,1026.27,GBP,Gas Stations,Payroll,2019-10-10,2025-10-06 05:59:15.066577,2023-10-16,jersey,inform,Steuben,Taunton,West Virginia,47566,KE,23.766271,-59.853731,True,seo,special,interest
3c219cb3-ef43-4022-af2f-ab69706c4bd9,f9bb5395-3df6-4a0e-b5a7-284fab48d63c,-4117.84,GBP,Gas Stations,Coffee Shop,2023-09-19,2025-12-22 16:37:13.675544,2020-03-02,premium,noted,Weldon,Merrillville,Missouri,99820,MK,68.128916,16.856211,True,features,unresolved,adjustment
0b84efb6-b6b1-4ce1-8a9e-db64e96237c4,a03c863e-8011-47dc-9c37-453c3a7e4f55,-3453.14,EUR,Bank Fees,Insurance,2002-01-22,2025-01-16 05:14:09.762658,2025-03-21,pupils,agreed,Lansdale,Davis,Florida,53884,BM,12.073038,104.080185,True,suggests,digital,adjustment
b30f6b8f-c551-4023-984f-5be212d35c2c,57ba2889-fd99-425e-8290-ad3f3dcc5f7d,229.95,USD,Entertainment,Insurance,2021-08-10,2025-09-08 01:05:39.933458,2024-05-09,output,web,Lincoln,Fond du Lac,Utah,25320,IO,-20.34602,56.038775,True,movies,unresolved,adjustment
bc78049a-157b-447a-813b-1042030261e0,03939760-6fbb-4ed3-87ee-d376cf6ee4b7,2624.18,USD,Entertainment,Rent,2003-01-17,2025-05-25 08:16:09.355771,2007-08-10,extent,gordon,Dudley,West Haven,Alaska,30695,GE,1.93384,-131.826564,False,potentiall,place,standing order
11cc1ff7-5751-4f63-8d88-8d29952aae55,afc00f97-35a8-407f-a588-9ef5739e269c,3084.21,CAD,Payment,Shopping,2004-05-20,2025-02-26 15:32:21.575596,2008-08-24,cooking,between,Worcester,Ponca City,South Dakota,15408,LU,26.794081,-4.156442,True,gloves,special,purchase
7c0a4b5c-eda9-41c9-a61d-999de1952f74,919f2702-9e5b-4a17-b669-7be39d202efa,4154.08,EUR,Transfer,Gas,2015-01-05,2025-10-05 16:42:40.199030,2002-01-20,optional,fl,Camellia,Belvidere,Indiana,00292,BS,-20.155685,93.753043,True,sequence,digital,direct debit
d49dc282-301b-4aa4-a5bd-358715e81d77,aa2ffd96-da20-44a8-ad06-03337e522999,4657.24,AUD,Shops,Coffee Shop,2002-06-15,2025-10-28 02:00:18.672383,2007-12-19,cry,mercedes,Lake,Bowie,Pennsylvania,71976,MU,-83.403373,-137.368189,False,louis,digital,direct debit
1fdee5cc-43d1-4037-830a-7cd5141dafd2,b5b5eab5-fc7c-402c-9907-bc6b4f30512d,-453.18,USD,Groceries,Healthcare,2014-10-23,2025-04-10 02:01:42.783755,2004-05-05,trial,improve,Pine,Fayetteville,Illinois,03049,MP,-66.248069,-6.822851,False,symbol,unresolved,adjustment
059c8168-dc2a-43f0-b436-a510127a27c5,998210f2-c11b-4ae7-b97c-7680e3501dd3,-3532.65,USD,Healthcare,Shopping,2011-01-11,2025-04-04 01:58:24.799624,2005-07-27,file,primarily,Meacham,Bay City,Maine,28108,CI,9.87065,-40.455996,True,toe,digital,bank charge
171bc94f-aa57-474b-97fe-c15aa0042eaa,d023b4dc-08b9-4c2b-8758-f78655341544,1066.95,USD,Healthcare,ATM,2017-05-10,2025-09-15 14:50:27.874433,2021-09-20,obligation,small,Zoe,Olympia,Tennessee,91596,SG,-48.425802,-81.035655,True,avoid,special,atm
58ea4193-8993-419d-8aeb-5daded296cad,9855cb2c-20bf-42bb-8831-5325479f0bef,2064.4,GBP,Payment,Shopping,2013-02-23,2025-07-21 17:28:44.196052,2018-07-05,gmt,visa,Collingwood,Vicksburg,Nebraska,03264,CM,29.295651,125.833447,True,heritage,unresolved,direct debit
bcc55a55-53e8-47fd-bfe3-b394d268ce54,e69d4854-ef92-4e5a-b182-16b8eff88fcf,1613.53,GBP,Transportation,Gas,2023-01-10,2025-10-16 11:50:45.572592,2020-02-02,camping,trip,Josepha,Wheaton,Arkansas,55389,NU,19.34495,-16.51629,False,spectacula,place,standing order
cf4979e7-ae4c-444b-95fd-56a4859aa312,76224199-91d9-4a09-adda-a99ab2794df6,-4537.8,AUD,Healthcare,Entertainment,2002-12-31,2025-02-02 23:01:33.762804,2004-06-30,ago,beds,Rankin,Emporia,Florida,21497,LA,38.492661,-164.074061,False,bio,unresolved,transfer
371bc23c-bfb8-4624-8dfc-72221c1b4e82,c402fec9-f6b9-4c64-8c38-9a62a0b4a6aa,-91.7,GBP,Payment,Groceries,2018-11-06,2025-01-13 11:06:07.502006,2013-09-06,raising,consists,Larch,Bloomingdale,Arizona,24147,MW,-7.1565,41.106034,True,generate,place,purchase
408a57e3-9eaf-4167-a4f1-22b5d203b94f,dc173e78-aeb3-43c9-922d-879004db5849,3622.52,USD,Entertainment,Insurance,2010-02-11,2025-09-17 00:02:19.638461,2013-01-27,training,journey,Jefferson,Cedar Rapids,Virginia,33855,BG,50.929307,131.411251,True,my,digital,bill payment
d33c7068-62e8-449d-a848-7b140be79c1e,ff31d85f-e768-49bb-9b7c-da5fcfeed685,4965.44,EUR,Payment,Gas,2011-05-14,2025-06-27 01:32:19.674458,2020-10-24,photograph,index,Redwood,Enid,Massachusetts,40747,FO,-55.618394,-52.447235,True,tabs,digital,adjustment
964164bb-631e-4322-8ed4-ba814160d100,f51b8283-3ad5-46f7-969b-8b9e0be49770,-539.09,GBP,Groceries,Healthcare,2010-11-03,2025-12-30 00:58:16.131872,2025-01-25,representi,occur,Reuel,Lewiston,North Carolina,24819,AZ,54.065881,-20.786693,False,cp,place,cheque
efee572c-f395-4161-aa38-db7303e3ea09,f3592049-1f7e-4452-b730-c5f1c4e1d105,2397.35,CAD,Payment,Gas,2009-08-07,2025-09-27 14:35:34.861823,2014-06-30,adventure,expression,Chula,Tracy,Arkansas,88695,TN,47.869588,122.351163,False,respect,unresolved,transfer
ce6a2ab0-3f55-49f4-b347-934db7ab2856,6280d59e-e527-48d9-a565-196cd463122e,1582.0,USD,Travel,Shopping,2004-07-08,2025-03-28 23:33:55.266677,2009-02-08,ratings,stick,Medical Center,Sand Springs,Delaware,85598,AW,68.373442,-143.945984,True,lite,unresolved,standing order
85b66de1-53be-473a-b13f-80464240e79b,1582e7f1-2d8b-4f75-9615-9454928bac79,-1707.3,CAD,Transportation,Coffee Shop,2007-11-07,2025-09-21 01:55:11.716521,2002-01-07,sector,reverse,Cesar Chavez,Glendale,Missouri,01723,SM,23.782611,65.284401,False,rates,unresolved,bill payment
d865a1b2-c813-4676-8521-882124d27629,9b7c0916-00ef-4058-bb0a-40a29621170b,2676.32,AUD,Deposit,ATM,2015-12-16,2025-01-05 07:52:13.333088,2017-03-07,messages,vast,Paper,Nampa,Hawaii,50795,TL,-10.803908,145.824586,True,mins,unresolved,transfer
f1963022-20db-4e18-b9bd-12c500afc415,919f2702-9e5b-4a17-b669-7be39d202efa,-1425.24,EUR,Healthcare,Utilities,2010-01-14,2025-08-10 21:05:47.850771,2025-06-16,ep,my,Del Monte,Santa Rosa,Kansas,32043,AU,25.867342,8.927139,True,representa,unresolved,transfer
0883dc43-af00-4362-be6d-0602c0bb3ca0,8d2a2a11-588b-49d7-b099-b05e3047c5c5,1178.67,EUR,Transportation,Insurance,2001-09-28,2025-03-17 12:54:02.276684,2003-07-04,directorie,setup,Deming,Mason City,Connecticut,35485,FM,31.590335,86.094251,True,rc,special,interest
e07c127a-a14d-4ba1-bd28-cf83e8518601,b2107ed1-32f8-4969-8890-5d25fb9aa304,165.78,CAD,Deposit,Online Transfer,2009-04-11,2025-04-26 22:19:37.954181,2003-12-25,villa,death,Saturn,Natchez,Wyoming,64006,TK,37.963502,-79.143592,True,immediate,place,purchase
af29fce8-7c1e-45cd-a3ec-2e098b75f0b4,d599084d-8408-481d-bf42-83773ddce216,-4552.88,EUR,Deposit,Rent,2020-12-17,2025-05-27 11:42:20.474596,2023-05-21,meta,muslim,Valparaiso,Elko,Maryland,48730,NP,-23.823992,3.276298,False,tags,unresolved,interest
bc05d4c5-1bf0-494b-bbc7-6005a4a45d26,b5e14ec1-accb-42f3-9791-a416084ccb7f,-2907.63,CAD,Restaurants,Coffee Shop,2013-11-10,2025-04-08 01:17:52.016852,2006-01-22,vincent,hat,Hutchins,Midvale,Iowa,99515,YE,84.934545,-67.909206,False,crafts,special,transfer
63bd70c9-4e55-407c-9a16-2f3cf30a7b95,e5198460-83cc-4f91-b61f-459f223794a4,-1914.31,USD,Transportation,ATM,2021-12-11,2025-09-04 11:42:32.366803,2007-06-01,arrive,microsoft,Chabot,East Ridge,Delaware,76816,TN,-2.988491,-161.493746,False,rap,place,atm
d04acdc5-8ff4-47b2-98cf-ff2cda2c5a99,3946a11a-017d-4d2e-96f7-619baa9960e4,4197.46,CAD,Groceries,Payroll,2013-03-20,2025-06-27 17:42:02.769358,2023-10-26,cam,rating,Central,Wheaton,West Virginia,32223,KP,-71.567509,-125.141621,True,know,unresolved,adjustment
8f1ed27c-ed6c-4b70-90bc-2e0976e0f2c9,1140f8a0-e58c-40aa-b4c6-2c5b3f28685b,-2731.78,CAD,Food and Drink,Online Transfer,2019-05-20,2025-10-21 08:49:15.464755,2006-04-07,sessions,diff,Van Keuren,Provo,Pennsylvania,27525,TH,26.671786,-63.82653,False,les,special,interest
0eb7f755-e6f5-4c6a-b1ae-3be6081a5f5d,2eb8ffa9-7b8b-4821-b4fd-22d8174f8977,-4507.8,USD,Entertainment,Gas,2002-03-27,2025-12-17 12:47:55.897696,2011-06-13,limited,shop,Anthony,Tallahassee,Alaska,95476,EH,-17.892658,176.572862,True,lookup,special,direct debit
676ac44a-4d2e-46b7-8e29-6e56ebb3b807,2ec15088-81f5-44fa-a9d5-ced38a593fdc,-3861.69,AUD,Recreation,Coffee Shop,2024-09-11,2025-03-29 04:00:40.557196,2000-06-07,rise,something,Justin,Joliet,Alabama,01361,AT,23.001338,-38.324175,False,eye,digital,cheque
3069bb33-4163-4612-b94e-c70d6062a9cb,4b64e654-47fa-4558-8a6e-75b4702e44c2,4343.94,EUR,Payment,Fast Food,2017-12-10,2025-11-22 18:56:44.160410,2014-10-12,pour,charges,Glendale,Apache Junction,New Hampshire,78007,BN,6.086703,-153.126798,False,telecommun,unresolved,transfer
6b544104-718c-45ad-b9b1-6ff8643d3c1c,afc00f97-35a8-407f-a588-9ef5739e269c,-4625.26,AUD,Gas Stations,Shopping,2002-04-28,2025-12-09 12:20:04.572678,2006-11-12,fox,phil,Orange,Sand Springs,Washington,47836,PF,24.996621,136.202919,False,pg,place,cashback
9b8ab063-5a39-44d5-9e73-ebd50de09999,35b9c54c-de95-4f81-b9bf-2ad0ef68375d,-496.66,GBP,Bank Fees,ATM,2019-02-09,2025-02-21 05:02:07.765636,2008-01-24,phil,sunglasses,Dartmouth,Vicksburg,Tennessee,99513,LY,-9.646437,-160.762747,False,cited,unresolved,bill payment
1ea3b958-628c-4d2c-9491-c69035da5609,dc0b8421-0cc0-48e2-8eda-a276f0ee83ab,3824.8,AUD,Gas Stations,Healthcare,2014-10-29,2025-05-01 00:28:52.466430,2025-02-26,thumbs,pubmed,Brunswick,Nashville,Connecticut,55622,US,-48.218262,170.468184,False,thick,unresolved,adjustment
64ea1ed1-4e3a-44f1-bead-e313987cc0fa,d5d85eba-948b-4853-a5c6-8a41191cedbb,3042.97,USD,Healthcare,Entertainment,2021-11-14,2025-02-24 00:35:46.843497,2023-04-25,respective,break,Icehouse,Beckley,Massachusetts,31944,BG,22.961351,-51.422221,True,criminal,special,cashback
ca988352-9087-4c3d-b651-4a22544a11f4,879fd0e8-f84f-49ca-bc6a-8f0c58ecdf8f,123.78,CAD,Food and Drink,Gas,2003-08-26,2025-05-27 19:46:36.451322,2006-03-04,des,cotton,Great,Tullahoma,Oregon,41917,MS,-42.587174,171.477615,True,identified,place,cash
b879fa15-bc38-4a22-aeaf-f390baf2f463,eb1fb8b0-7c1f-404f-9c2e-8c283d0b4a48,745.05,EUR,Entertainment,Healthcare,2011-06-08,2025-10-26 14:55:59.336024,2006-02-16,leisure,feeding,Burnside,Lemon Grove,Alabama,99599,KZ,-37.179998,149.392596,True,madison,digital,transfer
be986621-29dc-4f58-9a2c-bea968ddd830,17fdef15-ae56-4171-b29b-1875f71f46cd,4896.76,AUD,Bank Fees,Payroll,2010-03-27,2025-02-26 05:59:42.166265,2008-01-29,empire,upgrade,E,Des Moines,California,80463,TC,57.492499,-27.626963,True,ho,place,cashback
a6563623-cd9f-4674-95aa-e846b23fb1df,763d05e2-beaf-40a6-b9e4-d7aaae1b361e,3562.25,GBP,Recreation,Shopping,2020-11-02,2025-03-11 18:12:31.879921,2022-06-28,thus,pad,Twin Peaks,Kinston,Kansas,81677,MQ,81.680192,113.18527,True,launched,digital,cashback
fbddfb59-eb33-4078-a225-a3628011b999,edcc1686-50b9-451c-8f5c-ffebe825b40a,-4336.06,USD,Groceries,Groceries,2017-02-18,2025-06-02 20:02:11.152443,2017-08-31,nurses,groups,Gloria,Winter Park,Minnesota,52770,SS,-50.772747,-131.503479,False,exit,unresolved,adjustment
980cf2c9-4dd1-4255-be01-34726f64ca00,8c02a8f4-e3c7-403f-8c25-e32a8a4c293a,-1807.02,USD,Food and Drink,Entertainment,2023-05-01,2025-06-21 15:45:33.757603,2008-03-30,meaning,johnson,Linda,Minnetonka,Arizona,79608,CG,-50.646638,-0.500716,True,doctor,digital,atm
494050fc-933c-434a-9991-7e7b3dc13f2c,796a65ff-9602-45db-a028-60139f6a1549,1619.05,USD,Shops,Online Transfer,2007-06-03,2025-12-27 05:51:27.325888,2005-02-21,duke,expenses,Portola,Hays,Missouri,93926,GI,66.348728,-52.175795,True,modem,unresolved,atm
689781df-8bf8-42ce-abb3-b7f6b96cf40d,1d1d695b-ab78-41f2-9fe4-5b1ea3fb9d97,4449.03,CAD,Shops,Shopping,2009-10-05,2025-02-13 23:14:57.743934,2008-05-16,fails,bank,Palm,Laguna Woods,Nebraska,43799,TC,-24.110733,74.310651,False,flow,unresolved,bill payment
