expense_id,transaction_id,user_id,vendor_id,amount,currency,category,subcategory,description,business_purpose,expense_date,status,billable,project_id,tax_amount,tax_rate,created_at,submitted_at,approved_at
3b96cf48-2373-4211-8980-db7420d3a232,bf08542e-1d60-42a5-b965-e585711bc8a7,2206f332-7af8-475d-b4e5-0f10abdeae01,5c3c9172-af3c-476f-bd7d-4606e0c43d27,5518.13,EUR,travel,proteins,sue,tune,2008-01-31,rejected,True,4b7c8842-0dbc-4279-b2bb-ff71fc57097c,861.97,0.0828,2025-02-24 04:03:09.606718,2025-06-23 09:51:33.903795,2025-08-06 12:30:59.722983
fa293e38-6d1a-4ac9-b810-1ff10d408b8e,fb7a9d8d-e761-4ec8-b22c-e383d4f8aeb4,fd295fc2-8f8a-4b47-92a5-ec6a67a5553f,0ac88f1f-e87f-4634-a95f-73d56d8c2ad2,7413.18,USD,travel,no,stars,foreign,2007-02-22,submitted,False,9ec31342-6670-4318-a46a-5f3e57d87a1a,361.38,0.1947,2025-10-07 09:02:16.477184,2025-02-03 15:16:23.664331,2025-01-05 23:26:50.495218
c57898a7-5c7a-4042-a368-818bb49f1a32,91dd394f-9348-45c8-816d-f793b349dfa4,a50095c6-c8cf-4324-bfe7-e0a7b929d039,5374b892-1fcf-4955-900d-738b04f88d6c,5289.09,EUR,travel,bids,disney,factory,2002-05-02,submitted,True,413538d7-4fc9-4514-8c6d-dd4df6f0163d,371.59,0.1626,2025-03-01 23:54:39.403821,2025-02-15 21:56:35.399267,2025-09-20 14:06:56.889101
bebd1130-bd7d-4f98-b82e-6a610b0f3ba5,b2bcaf1b-b1bf-4633-bca6-fbfc84fcd5db,1235352c-d93f-4ec8-959e-f457a5141bfe,4a682fbf-84dc-40fc-a309-71d968b44278,2101.12,CAD,training,teaching,compilatio,coupons,2025-05-08,approved,False,55625527-c150-45b4-bf06-bf9e3e080d9c,384.05,0.2218,2025-07-25 20:41:40.040799,2025-10-27 16:24:28.562707,2025-11-01 00:04:50.957316
a4b5bca6-5581-4b20-94e7-c295b4f35fac,79fffe97-6381-490d-9663-5bf2d97743c5,6cfc54e4-3395-4ac9-9bd4-9cc27b05eb37,c0d30025-6dea-4caa-8df6-85f5b2479fd7,1305.72,USD,training,segment,dead,dreams,2007-04-02,submitted,False,c18a91b1-6f05-4790-aa79-73687622b236,742.59,0.0301,2025-05-25 19:00:11.374887,2025-06-03 01:45:35.679192,2025-10-26 20:13:56.637455
730ed6ab-72bc-4d9e-8fff-17bc46a0a957,26b6b086-2590-4924-a7fd-e8c687a41cb7,028fcc54-9b62-4787-b1cb-57aa40f7cad5,520631dc-8342-4b80-8ef5-0d70ee6e8088,5866.03,EUR,marketing,specialize,maybe,manufactur,2001-02-22,draft,False,babef1bd-696e-486f-9b3b-254247ca3b67,912.18,0.1636,2025-05-25 00:20:51.417591,2025-07-19 21:20:37.391854,2025-10-16 10:13:38.967714
aae6e7c2-4ed7-4fd7-b432-92d2c9f8828e,2c1e1d97-cc47-4599-83d1-f2cfc36ac658,2fe70582-6d9c-457d-aad3-fb7b3a283832,92b1f2de-d9df-49cf-ad35-94a9a982e2b5,1905.15,USD,marketing,storm,sharp,matt,2017-10-12,submitted,False,729ab4b3-c5ce-4abd-ae0a-d8f5046c7b62,704.66,0.2314,2025-08-14 19:41:00.605573,2025-02-11 16:24:14.109773,2025-10-02 07:21:31.808185
52420278-0732-4a32-8dfa-f147dfee937d,9a30d502-b1b3-40c0-928c-da4b6b40eea4,b801fbcf-19b0-4546-ba0a-7a3a979d2fc8,ebbcb24e-d2e2-414d-9789-8d9077b36dba,749.72,USD,consulting,monday,practices,emerging,2022-10-02,rejected,True,a0ed5b56-e4e3-4cfd-9601-1ffa106a71cf,546.58,0.0857,2025-03-22 05:17:35.797412,2025-04-28 18:56:56.720515,2025-10-25 21:16:57.194979
6f79f445-849e-4b44-ad0d-5f436ef5d78b,0c9807b7-e509-48bc-97af-cc903864aa61,e7e311a4-b168-4803-8793-64936f4e3ba3,40ed5d10-bb5a-44aa-a824-6f242631f408,7253.78,CAD,travel,measured,emissions,tested,2024-12-17,draft,True,60beb597-7283-484a-b1bc-06e28621d03e,989.64,0.0505,2025-03-29 15:26:20.072685,2025-12-10 01:10:53.044139,2025-12-16 20:48:44.197310
146cc7d7-58b0-4675-bb56-6e8ef0ce041b,b55c5cae-20ac-42e3-90e5-421223f990d9,086cfc73-b6c3-423f-b1d6-d6e197a26bfb,1f6d0280-0a43-416c-a314-05d70482cc69,7207.97,GBP,meals,reported,announce,trace,2003-11-01,approved,False,c36d25f0-ba3d-4ee3-bdc4-9a4e4e3748d4,43.81,0.0479,2025-11-12 05:24:30.512652,2025-08-14 07:36:57.830532,2025-08-25 02:01:18.711626
d24acfd2-0412-4242-9559-821b6da5b2b6,a22c8a70-a5b0-4dd3-bba0-85a8b47620b5,069de999-1ab0-417b-afda-b75092d16017,bae9e8d6-d8fc-4a82-b910-ca2f41527259,5505.41,GBP,office_supplies,him,performing,doctors,2007-05-23,draft,True,2a029312-62c6-4ea2-b294-c64d5b2b0038,252.53,0.2193,2025-01-23 12:08:32.417982,2025-08-21 19:11:12.089862,2025-12-24 22:24:05.780664
62e75a8e-9fc2-48c7-a79c-c22955740753,fe2e589b-b6ed-4f24-bb8c-8a382399b8f5,cc723263-1851-4ea1-bcb4-5b37ed57cf59,eb5882c1-7064-4c02-bbde-071c26c48177,8534.53,USD,consulting,arabia,audience,valve,2021-02-09,rejected,False,061af12d-cae9-4afc-ae3c-01c78043bd67,906.81,0.2438,2025-12-27 20:33:32.135193,2025-05-18 03:53:20.837867,2025-05-05 12:18:53.207825
664ccff2-55d0-4fce-aea2-83600c271925,73ea89db-7800-42a8-a412-84a4ba32d2ec,fafe6aa3-6233-436d-b806-ab98c428814c,46ad351f-493e-4ac9-87dd-12c4d8609700,8949.24,EUR,software,musical,boston,jerry,2019-11-14,reimbursed,True,9c7a6d87-cc54-40a1-8f41-f774968d9812,448.48,0.1793,2025-06-20 03:22:07.701427,2025-07-03 07:06:53.305103,2025-12-03 23:36:21.349861
9d002ab5-9af6-49e7-b1b0-85f25dacfbb0,38152ab8-7ceb-48df-ac29-b46062d16d37,65ec9d08-64f9-40b7-ba4d-a7f2cf86e6c5,be7eeaf0-c4a8-4fbc-8f74-5dbe19eef978,9108.58,EUR,office_supplies,iron,foot,map,2003-05-13,submitted,True,932b52e0-f85f-452d-aaf1-ef8066d6e487,67.71,0.1048,2025-04-30 00:46:54.121073,2025-08-30 03:53:35.896620,2025-03-28 14:25:27.387632
5b273cf5-352b-4e36-a5ee-ecf56b77f26b,70f32632-7a19-45da-bc05-304c2cab60b4,ce420c27-c5d0-4592-810e-0f6f86a7aad5,49112f0e-a0ce-4f31-975a-6f9534c38bd9,9313.39,EUR,marketing,disney,narrow,metal,2004-12-14,draft,False,a3de4003-e826-4a09-af55-398001a7431b,503.87,0.0055,2025-04-01 14:48:18.760524,2025-01-04 22:17:45.199362,2025-07-22 08:51:16.766228
d78042b1-ea18-4aeb-8055-fe36e704a1a6,2ea91665-d51d-4c97-9bd7-2d5231a93d86,760ddd72-88c7-4136-9aa9-44601d2f981c,6b9479df-a070-47d6-b7bc-5b7e459d4c89,5991.94,USD,training,sealed,basically,co,2013-10-01,submitted,False,06b49d94-32a4-4809-ad8c-00b4fa57ca3f,696.71,0.0322,2025-05-21 13:25:26.985677,2025-11-12 01:08:36.590424,2025-02-24 16:36:14.261762
860310c1-1faf-44b1-994e-1da2e29956db,18bb1d60-bb29-49d1-8c80-3537990c8153,a7c567ad-05f8-42d3-9869-c436082d8393,32b94782-9ae4-41b6-a446-0ea7bf6180dc,455.41,EUR,office_supplies,party,minnesota,submit,2003-10-09,submitted,True,70671c26-a28d-4a98-969e-79825c346950,566.17,0.1986,2025-11-25 04:15:52.348630,2025-12-09 16:33:45.048840,2025-11-04 19:43:42.871006
66d52e44-8c66-4ab6-8a22-b10974f15291,9c486b1b-9863-4b3c-a934-fe8f509ce3b5,b4ce8b9a-e57f-477f-941b-bef5bcac7e3c,3eed6cc7-eea2-4ec2-b82c-71108a3e9dcb,6938.34,USD,training,origin,adventures,crisis,2012-04-03,rejected,True,2818c547-89f0-4a06-937d-fb46bcbc975c,740.72,0.0994,2025-03-19 02:33:21.078609,2025-09-13 04:07:58.876237,2025-05-08 18:03:40.547381
0d0f0974-5c94-4c24-81a1-e3f4fde6d1ac,dffd9b03-3aea-48aa-ae49-31cff143ba0a,bd8e44e3-071b-493e-9a82-cca16fd09021,266aa103-af99-45cf-bd71-c2dfcf42264d,6847.26,EUR,travel,projection,coastal,vincent,2003-06-20,draft,False,c26a517e-1bb8-4242-bdc4-1b62bfcc4335,870.26,0.2429,2025-11-07 04:17:58.586048,2025-11-04 19:05:20.620462,2025-03-19 12:34:38.297505
3ff98742-23e7-40b9-87da-41070e44dfb0,589eaaec-e175-469e-a10f-9a172ff79d72,e66f504c-6c1c-4258-863d-a203dc81f6dd,b1748825-cad0-4e04-823f-ea360deb7398,1656.02,USD,meals,students,legislatur,world,2011-08-31,draft,False,4b351790-e381-4d36-8351-28ae3814e4af,750.73,0.096,2025-10-20 16:48:28.176891,2025-01-16 03:33:31.858831,2025-10-26 14:54:21.141933
6b5e848d-059d-4b0a-b09b-f8a06507e165,ecea648c-d8b8-4336-9632-ad527aa6ac53,58ca8023-ac33-4831-970e-fda0ce6e3cfe,ab751efb-6efe-4d21-b6a8-987fbaab1212,7793.94,EUR,marketing,according,living,dos,2024-09-30,reimbursed,True,b3e58b29-d836-4a0c-8a66-85cc076a4195,400.85,0.0679,2025-02-23 06:08:39.018329,2025-02-08 14:47:40.222110,2025-10-31 10:59:33.199238
add9e7b0-3655-444d-a4e9-bdeff296315c,95d0fd8f-5ce6-49ad-a6f0-09de278aaf2d,6aa7e73a-64fc-4e19-8bc4-49bbfd9daf2c,5e9821c6-db88-4015-8854-771d545dc23a,1841.48,GBP,software,searches,rose,conclusion,2021-05-08,submitted,False,39fe16ba-b4b4-4d55-8355-5bcbe318591d,160.0,0.0545,2025-09-10 19:31:42.733568,2025-12-24 15:29:36.095758,2025-05-12 01:36:18.867092
932edce5-ac87-4dda-a8a8-b59fcc1f1e1b,8ca9de33-8207-493c-97e1-c6e4c88f6153,a90fe7fa-c029-4f84-b49c-34157ad3c71e,58b98bb4-23f4-42b0-8dd9-a227a981edbf,6967.52,USD,software,matches,asking,counties,2017-04-05,submitted,False,fc887ca0-92d5-45c0-a78e-c94a038c8425,879.16,0.1977,2025-02-13 15:24:16.352582,2025-09-28 15:48:48.650437,2025-07-18 11:28:24.487480
71927d9d-dc06-4355-845a-1103a67549dd,afd5311f-e3f1-4d56-8433-4c4848f6938b,9a052b83-b77d-4604-9084-2d7c1a4f3baf,0da5efc0-1dc3-4b32-9ef5-8bfa6d7342b0,4554.95,EUR,training,physician,consider,longer,2022-09-23,submitted,True,9082407f-63db-4a95-8b6f-fcc0f819839d,707.75,0.1313,2025-12-24 07:17:02.369721,2025-12-20 01:39:41.837998,2025-01-24 09:40:27.833622
f25aebb3-24ce-4e9a-94cd-6ae8210e63ba,45b8bc21-231e-43b5-be5a-4b585d16edd8,5fa1d5ea-d467-4aae-90e7-d031f6423249,3bcb4985-f0b5-4405-b8be-ab667c32eedd,3034.8,CAD,meals,fellow,hairy,narrow,2016-04-06,submitted,False,ce9950af-973d-437e-8bb0-6819905ffd1a,220.34,0.1771,2025-08-07 21:48:23.611476,2025-08-03 09:42:22.780600,2025-04-21 09:42:02.114969
e165b944-a49b-4f15-87cb-22ddde1d7b2b,aa851861-328a-48c0-b756-08182053fc3a,41fc40b4-200a-47b4-9c6c-0db213af25e9,88582d32-e437-4d15-8428-e6251336ca57,5521.96,EUR,software,to,edge,destructio,2001-10-19,reimbursed,True,98cd8fcf-6c15-482e-b955-cdda8ee87afd,171.11,0.0114,2025-12-14 20:46:47.984451,2025-08-19 19:42:42.013117,2025-12-07 15:01:44.803984
96a35103-0db7-4e1d-9e44-720d6afb581a,d41d4bf1-3f34-46d1-8fd2-04bbcba5e29e,4c5cbb6d-9c3c-4dd1-a8e5-81b80e2a8966,01931e8c-4b02-4c7b-a1bf-a72c868e8690,2382.93,GBP,training,sterling,calculated,himself,2014-12-22,rejected,False,798d436d-a510-4d19-a2ed-0188a0dabb89,39.09,0.037,2025-04-09 16:28:22.720352,2025-01-24 05:56:36.943847,2025-10-14 10:57:21.596090
48ab1b60-39f5-4138-b9a0-a512c8b207a5,bc011bba-cdcc-4c39-936f-6019ea6a3552,1c589d0c-cf67-46e2-9929-c713da3d76f0,cac1eecf-f869-4108-9177-5351da52ce52,8836.14,GBP,training,parts,lan,which,2001-05-06,submitted,True,4048327c-c667-4865-8db6-57c7c9294528,927.25,0.0676,2025-11-13 16:20:05.928032,2025-04-12 15:31:09.007141,2025-10-04 20:57:32.566316
c8eaf4fd-dc6b-4c7e-a5b2-b82bebdad2b9,e1e04770-4ee8-48d7-b69d-3d8dcf68f80c,12c7d811-04d2-4757-96ac-93191542047c,185f44f3-e96e-42ee-8eca-9e5485f1467e,7906.42,EUR,marketing,hand,connecticu,di,2007-07-03,submitted,False,a5455d2a-c32f-4d26-a000-8df012d874d9,642.41,0.0623,2025-05-12 21:25:38.703677,2025-10-18 23:08:04.414094,2025-02-28 19:36:21.544892
b58eb00d-e09b-4721-a4f4-e570e8a62889,c383ff3d-e12b-4c7b-94bf-639ae420b94c,7a5ed7fe-2603-49dd-9cf3-a450e5e03ae1,3923e423-3ae9-417e-b654-d7b9fec70dee,8234.28,CAD,marketing,camps,comply,pakistan,2022-09-25,approved,False,70e57b50-1712-4b55-ba5c-45e0237641ec,534.59,0.0003,2025-05-05 22:42:28.681804,2025-12-02 17:15:03.057755,2025-08-27 11:15:57.506838
cd0a365c-1ed4-4f69-b540-42cda05d6560,07885b35-ad49-4b30-a404-b4a1cd805fad,29ae3842-fec7-44fe-88fb-4067365f2faf,2787912a-825f-49a5-83e8-ae6f8bb3ac51,3475.27,CAD,consulting,burning,pixels,cards,2002-05-06,draft,True,1f2e02f8-4e83-4afc-ba27-c6b8fcb15bc3,605.16,0.0923,2025-08-13 19:53:02.766331,2025-07-06 12:56:51.287493,2025-04-08 04:52:29.570100
ab8cf182-037f-4a28-8f95-befab59813b7,cbab2316-c598-4143-96a3-e5490e405902,0a7d5c56-2579-4829-b44c-536b6f1081e0,a80ebe3c-6312-4f65-ad75-f57419d22326,833.38,EUR,marketing,anne,youth,regularly,2025-09-11,reimbursed,False,5f30da65-8852-418a-9073-8dcbe801737f,705.46,0.1373,2025-08-09 21:48:37.134981,2025-03-16 14:46:28.216077,2025-11-05 06:58:27.047248
f1b3ae21-1d56-4d0d-a3ea-0a879c92c778,d11ed9ce-46ea-414a-9484-23ea2619ccae,5beb2943-cf49-4bb7-b0cf-98dc045c9b05,b804bdd7-65e8-4dfb-a0de-fe6b60b0deda,7221.07,CAD,consulting,rd,portions,careers,2007-02-14,submitted,True,5e85022c-c334-4127-846d-77917f9b74f6,408.34,0.1529,2025-01-17 14:56:23.361963,2025-08-08 18:38:45.139309,2025-06-27 02:43:31.996530
b68bc8b4-7da6-4266-b498-fb55c0f54cc4,cc360329-de16-4953-87c5-9f988d4a5eed,445e9381-9094-42ec-ae2b-6ff0edc777d2,8f7f56c1-434c-405f-af18-b50d16ff9a18,3247.03,GBP,office_supplies,crimes,visit,models,2020-08-03,draft,True,a54b491d-cd99-40db-8b19-949abaef2f85,57.26,0.204,2025-05-20 08:16:56.750635,2025-04-04 16:07:04.293166,2025-11-30 21:30:15.101738
95c31a51-e053-4f97-88bf-569b6bb7371d,35f34733-718f-4c02-889b-33b659754d3d,615839dc-5ca5-4f5f-a1e1-7aedfe97b7a6,3d035872-8903-4bed-bbd8-fa69c213ff9f,8239.49,GBP,software,paul,pull,smart,2019-02-23,rejected,False,8cb012f7-7721-45bb-9b6b-31fc531f15c2,219.28,0.2413,2025-06-25 13:47:33.230961,2025-07-27 15:01:17.361395,2025-10-30 17:28:55.440557
055b70da-1dd0-4f22-8a8b-c50d080cf03a,a35d79b2-fce3-45b6-af4b-0bd4a6ef24a6,8ec1dfc4-6703-4806-9a1d-4651680abe9f,d212a02a-30a4-4a4c-b6ed-cafd998a11ab,1768.18,CAD,other,administra,boston,cord,2006-05-17,submitted,True,88bf9a7e-8cc4-4c06-a97c-8f53ccd7fba8,971.6,0.1343,2025-06-09 14:51:45.896533,2025-03-07 01:12:01.791116,2025-10-08 17:57:35.522419
b867069a-c738-4aa3-a814-994c8c7a8659,14cb2f91-ce25-470a-a9b1-b2b6e441ce93,12c77cb5-0adc-44cd-9204-b64859f31c7f,42b54569-8f13-452e-84dd-f4d3a6bb9e8e,9787.65,GBP,training,certificat,quiz,sarah,2001-06-14,submitted,False,9b896fba-a224-4560-857f-41f8eb1cc2f6,778.19,0.1951,2025-07-17 01:10:51.019815,2025-05-15 21:11:51.917574,2025-04-03 04:10:28.924889
daf2f6d8-43db-4a4a-ab0a-18e78c28a7ae,9ab6a3ea-1bdf-40cc-b0ac-022cc4c30779,1c17058f-834c-407c-b4cb-a66ae4af8871,a489e64f-4caf-4eb0-b2a5-68870baa0852,1065.32,CAD,software,successful,expected,headlines,2017-01-17,approved,False,df82de3e-3d35-4871-89a6-c47c5459f417,745.77,0.0955,2025-01-18 17:32:50.483448,2025-04-10 08:19:33.663162,2025-12-15 15:12:48.525368
53ec156d-c96b-4a3f-a1ec-2327e01c5627,6f5ca474-b142-47e0-8658-bfa0b4dd683a,562fa852-427b-48b1-91d5-5d906ac65651,1bd5e1ce-c918-4737-b039-96ea5cd4965b,6538.59,CAD,meals,permit,police,improvemen,2022-04-27,approved,False,171f93ab-a178-4124-ad0f-dd1828a7673d,870.03,0.1586,2025-06-07 12:20:14.330837,2025-09-24 10:45:25.698021,2025-09-27 18:00:22.046023
36cf3a28-f6cf-46d6-9316-3040beb897d8,73820411-9c92-4fba-a7b4-3025190a8198,3428aa27-d0e4-447d-99f1-3eb217e70890,c708ad03-0c40-4fbe-81fd-e2e5f72eb60d,5509.23,EUR,consulting,control,outstandin,corner,2010-03-29,rejected,False,b5055589-9a98-4c05-a831-9d04b53c95db,816.85,0.0552,2025-09-14 13:50:31.399597,2025-07-09 00:25:00.011768,2025-01-08 14:19:56.807102
132cf8ec-960b-4442-afd2-605020c9d79b,6068e906-5f80-4543-901e-f366234838b5,8941a725-6d03-436d-a4d8-462c28c0ee6f,e0620f17-fd15-42fe-9ec9-360e49b3acd9,2688.67,GBP,training,fishing,sugar,stop,2024-01-24,reimbursed,True,f58001cc-2488-4b3b-935b-a34f69b2bbc2,581.66,0.2019,2025-11-24 13:41:14.643402,2025-05-20 08:57:53.577039,2025-01-08 03:14:41.258249
9b4a328d-b8b7-4f67-9f85-0ec6047d27f3,2528cd7d-4f4c-4d64-b478-54aa0c3f221d,25bb23bc-1a17-48b9-a237-25c7d817ffab,b35b09de-12bc-43b2-b452-92a7f9c42b9f,7529.22,USD,marketing,pets,kick,van,2016-04-16,rejected,True,88c756ee-d0b6-417f-8dae-1a4b632fb3bf,155.64,0.0579,2025-05-06 17:57:17.179414,2025-02-15 20:31:56.380719,2025-06-13 10:34:33.734218
603b6e4d-0900-488a-9a40-ea8edfe7a277,78916d62-1880-4192-bdd1-dd0e84f71148,7b5ffbb3-5896-4a5d-9f73-9080578629b1,3bcb4985-f0b5-4405-b8be-ab667c32eedd,7263.13,CAD,office_supplies,ie,developmen,hungary,2008-07-19,approved,True,dcfc63ea-1eda-4edb-975a-a202bca63c52,368.64,0.2255,2025-09-03 12:21:59.272418,2025-04-13 16:46:03.374095,2025-05-11 14:48:38.922636
dae5ad17-daae-4c40-9570-7006a8bcb95c,302192cb-2972-4321-a249-adaf5a76722e,5badecba-e745-485b-b70b-b502ffa9d92e,b15fde53-56c0-406b-8af2-0424d7a3e7a0,937.82,EUR,travel,cisco,rv,solo,2010-02-15,reimbursed,True,985340a7-0fcc-4bf2-9b71-4a39ab72df02,181.51,0.0463,2025-07-21 09:36:23.158311,2025-07-03 12:22:22.258001,2025-12-06 20:42:25.457839
fae993f5-51d1-4b45-8ee6-b4dc78e3be0a,c7186013-7450-44eb-931c-5316cc44f81c,314b6869-5e6b-4d5c-a95f-c7a3e70f893f,9adcaacb-64a9-4322-a18c-ec93d530eeb4,8623.66,CAD,consulting,religious,loans,cook,2008-03-14,approved,False,534f3186-7aaa-409b-9f4f-958d52629769,188.86,0.1226,2025-02-19 21:58:29.451897,2025-02-28 22:47:08.984722,2025-07-29 07:59:20.001608
5c30b678-83b5-44aa-b206-640b2af983e2,f6a99985-a0a4-4289-8d5d-9c007e60c21b,c947eb93-367f-4dbe-a096-86ccce1325eb,6a6c32b1-d751-41a9-909e-d847be73bee0,7295.07,USD,marketing,brazil,economics,ear,2010-08-01,rejected,True,94bfd149-291a-4c31-b1f6-c90dd5debecd,647.56,0.0053,2025-10-25 03:47:47.814029,2025-09-21 15:26:26.656053,2025-05-06 17:51:14.212416
bc6fbdfa-81bf-450a-946c-483207660dde,e53d0cf3-e1bb-4c01-b227-c27fc427d685,705f082f-7e51-4f1b-888b-10697cfdd7c0,e8383a95-8c81-4a07-862a-761c96299937,1630.02,GBP,software,comment,right,jacket,2004-04-24,submitted,True,28b769cd-0864-4a8b-a698-f28f64e576e8,177.73,0.0985,2025-06-14 05:31:47.743534,2025-08-04 02:36:05.867421,2025-01-24 12:00:18.370279
608823c8-e506-4c5c-9cfb-15bb3ef17efa,9337039d-fdaa-498e-bf25-a61dbde40231,38cf5ab6-4b78-4076-b2c6-d5465a2505d7,5374b892-1fcf-4955-900d-738b04f88d6c,6078.61,CAD,training,result,attachment,input,2009-01-20,submitted,False,cd641d42-5bb9-4cf1-a2bd-e045f6161577,69.45,0.018,2025-11-28 16:11:13.683513,2025-02-25 02:13:18.570154,2025-07-12 23:21:05.142552
67f8d216-74fc-4ee8-9e57-16e3c63d0635,c9d59c2c-ecb9-4da1-814c-5fb5795ed4ee,d30779c9-e2d8-4fe9-ad50-1ef474c319f8,567a1ef9-687b-43ce-9fa8-21224f550e11,2453.29,GBP,other,england,cut,contribute,2017-11-15,approved,False,fe2a5538-bc2d-4f82-a801-4ce12f739bb1,909.13,0.2426,2025-05-17 23:04:41.602785,2025-08-04 09:51:45.418852,2025-10-16 00:38:00.205018
df5d54be-65da-47ac-a088-91ba2f313266,36ef691f-a152-410e-b7fb-ef7e2a9a0524,2ef03b8d-d679-4939-90b8-17b42823dae6,66888ec5-b421-4cf0-a0d8-d0674c69080e,1003.24,CAD,consulting,students,spain,voting,2010-11-12,approved,False,0d93bc93-bd37-449e-8f73-a434c66c92cf,526.78,0.1817,2025-11-19 14:58:03.624822,2025-06-01 02:29:30.157769,2025-04-07 16:45:13.177594
f13d5e95-a804-4704-ac23-a64366c3da25,ead8c233-1b24-4860-9e72-b2af0b1068f6,0b285b4e-ebf1-45a2-bd76-4083d2bcdfd9,1d312b2c-1271-4518-b78a-e7ac7912e923,8080.12,EUR,training,documents,joint,ii,2018-12-16,submitted,False,026bc533-7d4f-4ff1-a9da-be5eaa46f08c,603.29,0.0945,2025-10-25 03:07:56.255067,2025-09-25 17:15:14.400087,2025-12-18 19:58:17.962959
a35cb991-c01f-43ed-a22f-96e5a8c53ad0,65901a03-b304-4da9-a278-ca524aa53e98,c050c6e5-d5fd-4bb2-bf4a-6508148d26b9,168ffc63-b261-414f-81ac-c1fbd091cc0d,208.14,CAD,office_supplies,caribbean,russia,parker,2024-03-28,reimbursed,False,216f2061-622a-4ccb-8c8d-adf5b181311a,826.56,0.1909,2025-09-08 17:05:26.904105,2025-06-08 15:25:27.114768,2025-02-18 22:03:05.250253
955d4284-fa69-4fec-98d1-b030cc0aeb29,889216c4-5ffb-4c80-aeb8-00975f179b0c,bcc4650d-4f16-4e3f-b64f-d4adb5a6f97e,5b27bc27-3e23-400d-b7a5-2989107a0fa5,6445.18,GBP,software,german,womens,meaning,2015-05-06,submitted,False,3f06c04b-03c2-4834-9483-5e3a3d03e35e,43.74,0.0621,2025-09-16 02:06:26.920695,2025-02-10 22:08:10.759078,2025-06-10 03:03:37.333006
f45c3c88-94ff-46bf-bbe6-ef6d9d029524,81e0213c-0af9-4597-97e4-081dfd0b03d2,0762948c-c4cc-4375-b909-b6f4d29f07c0,4a78bf7e-f4ce-4c93-9e1c-05459e9cac90,836.87,GBP,software,panasonic,cf,diving,2019-08-11,rejected,True,d004bd97-9547-4fe5-aad2-0de93d9a715c,142.64,0.1568,2025-09-11 22:19:09.025663,2025-07-15 03:11:17.644290,2025-05-08 09:32:50.338278
3ab82eb7-6205-4b0e-b0e4-22f35912c56f,1c136dff-5e29-4ab0-a799-c9873c196024,6ad51057-ebb7-4450-aa4d-268eb852a6db,cac1eecf-f869-4108-9177-5351da52ce52,135.96,CAD,office_supplies,frequent,did,birth,2008-03-01,approved,False,9636dfeb-598d-479f-856c-228a2ee2e685,966.36,0.2394,2025-01-26 18:31:32.269612,2025-09-19 06:36:11.723790,2025-03-22 20:50:32.071035
6e74784d-d973-438a-b50b-451458b51436,35204796-daa5-4b02-8040-00ac21210730,225bcaec-95a6-4826-9236-66e241c85f6f,9e31824f-bf2c-4c66-98a0-4f6472409775,1064.28,USD,training,strings,likely,era,2002-03-21,rejected,False,7a4d37b4-cf3c-4775-8aa1-025828b68382,736.13,0.0846,2025-11-14 05:37:57.752591,2025-09-27 04:32:33.475364,2025-08-18 23:52:52.520290
09b251ce-c4b4-40f5-aa38-b413f6de30ba,c09c1079-ff6e-4522-b24e-ef02dbec8501,d20ed2e5-35a1-4ccf-bb02-4cafeaa0e2cb,18d84ba4-bee4-42d8-9ef6-58711a2743e4,7074.85,USD,office_supplies,ha,assumes,village,2006-02-08,rejected,False,f4c8ac7f-0b94-4a78-8ef4-04fc0aee5514,202.32,0.1201,2025-01-08 11:30:16.259614,2025-10-23 10:56:57.028112,2025-10-15 16:53:32.425220
7d40603a-9657-441b-8d6b-55b82ed28fd8,f3d19b12-fe9f-44bd-ae23-6371ede4b91f,aff8580f-7ce7-435c-b766-65afcb70e4cd,0cb0340b-6bbc-4fc0-b62e-c74c36d89425,5628.95,CAD,software,both,theme,developmen,2007-01-31,reimbursed,False,2ef45c0f-8369-456b-b71b-12b0383e7d6a,444.33,0.0408,2025-01-15 09:06:38.527913,2025-07-08 03:54:46.553952,2025-07-16 09:26:43.211424
c5643f94-0f0c-4475-9fd2-35215ddbfa3d,d757d8f1-5728-4287-9d45-878d9d2546b8,034f7ee5-d4cc-45d1-8d81-0b048afecd31,c40d6f4f-81cf-4dc0-9023-41b933481633,3318.23,EUR,training,depends,vinyl,tune,2007-11-26,approved,False,c68c5f10-71a8-4700-9469-5656688088d8,154.51,0.014,2025-04-10 18:17:24.485351,2025-03-26 21:31:24.583131,2025-11-14 15:02:16.586450
d65eaa50-c816-4a7f-8327-2ef7b493a481,61bd6313-b352-4e84-a681-2bf0177dea0e,4745b138-7242-4970-9bfe-d24a63c59ca7,1e592914-6d14-4a7f-8895-be0fcba99b13,6920.72,EUR,marketing,steps,modeling,transport,2001-04-18,rejected,True,b5a3922f-c8bb-44b5-9225-1801aaa57426,627.49,0.0308,2025-05-27 22:12:49.782937,2025-07-20 00:50:15.332086,2025-07-09 23:04:24.472019
52c61206-f245-42ae-862b-bbbf2d4f5288,eda86448-66cb-4f59-b627-8f91610652ec,97169b30-3992-4539-a8d7-605b6d0eb88a,cf7aebfa-f2a8-4b89-a29b-f35edbd9cce4,8249.42,GBP,consulting,trained,oracle,whereas,2005-01-20,submitted,False,36351583-b722-4148-b8d5-bfa197e76d8c,102.82,0.0742,2025-07-19 03:09:10.988260,2025-09-20 16:01:13.693468,2025-07-07 02:00:05.890111
