invoice_id,vendor_id,invoice_number,amount,currency,tax_amount,total_amount,invoice_date,due_date,status,description,payment_method,paid_date,created_at,approved_at
8170c2d8-6721-41d9-b6b0-1c2a0c88f760,a901338d-5773-4ae6-bca5-1604e9edb12c,sentence,25345.18,USD,2844.61,19277.28,2018-09-09,2015-03-30,cancelled,xml,ach,2006-01-01,2025-12-24 15:47:26.880041,2025-10-04 01:09:30.886370
a9f586a9-450a-4377-a919-887da75f564e,1e592914-6d14-4a7f-8895-be0fcba99b13,historic,10608.23,EUR,3699.91,38801.91,2008-05-01,2025-07-12,draft,plane,wire,2024-01-31,2025-04-25 06:31:22.925900,2025-05-11 06:46:41.858922
0e7cd1ab-bd47-458b-8f37-5f22fde31c35,6754abda-2c55-4032-a4e8-c515a12f2daa,tag,18672.43,EUR,2571.67,10237.63,2002-04-16,2024-02-10,approved,due,card,2009-03-30,2025-09-09 00:09:29.529137,2025-09-03 04:49:24.812020
2e60ffbe-7298-40df-b49f-d4fe13aebc55,b355c183-48f0-45ab-9647-e9070051c0f9,criminal,31907.61,EUR,1971.73,3442.37,2025-05-19,2000-07-14,draft,send,card,2000-04-03,2025-06-05 07:42:44.297589,2025-08-16 14:44:15.223416
8eec04ed-6ce5-4150-9e83-937e42d2f47a,a83c8387-db08-46c1-948c-0c6dbe936298,gender,41908.94,EUR,3753.03,54865.26,2015-10-05,2004-04-26,pending_approval,patient,card,2004-06-03,2025-09-12 08:55:23.934218,2025-03-03 16:49:56.622546
507546a7-4d22-42f4-bc83-ad89e28c97f3,eeddbd9b-cc6e-444c-b7fd-bf290d3ef7e4,panasonic,38451.58,CAD,1009.98,15369.35,2004-12-28,2014-03-04,paid,facts,ach,2020-01-16,2025-04-04 19:39:56.983397,2025-10-10 18:50:27.609275
0751f044-aa49-45d4-a634-61248fee301c,2224ec26-1fcb-4c56-911f-fd0e99461160,little,15174.97,GBP,4612.72,35532.84,2020-01-20,2020-04-02,cancelled,similar,ach,2000-11-06,2025-12-23 22:39:03.777992,2025-10-09 18:39:02.040684
908b5377-f02f-4c50-8c72-c784806e43ce,73cf30b0-64fe-4b0f-81f6-68788baa0920,june,40752.17,CAD,4275.93,31604.49,2000-08-09,2019-04-24,draft,accounts,ach,2000-10-24,2025-05-10 07:53:15.455661,2025-03-08 09:42:20.757714
ce8a11d6-b8a0-4a78-82c0-91e3853df550,f3bfa2cf-ff97-4ed2-835b-167edefc8997,committee,5563.09,EUR,332.04,45951.61,2016-02-04,2015-01-18,cancelled,recent,ach,2002-04-25,2025-09-04 10:28:50.115409,2025-02-02 23:37:53.423482
ec1ba276-21f5-4806-8868-c9e0dff39b88,b190b03f-c1b4-4cf9-9008-3a4345d0fcdf,eligible,8233.94,USD,1050.26,40064.88,2023-04-10,2005-11-28,overdue,peter,card,2016-06-03,2025-11-29 02:11:50.975538,2025-10-19 17:41:37.802357
20df600c-bf0f-4fc9-8fd7-ff2fb28e8fba,fde3f59a-e2cc-4aae-a3f5-3d124e39c713,performed,44937.13,GBP,4337.96,1353.95,2015-04-06,2014-08-14,draft,employee,check,2018-07-23,2025-04-27 14:54:39.357428,2025-05-02 12:24:58.819867
1e7ec972-ecad-4ffd-8c4a-4a0dc1c448e4,c9f23b45-699e-47a7-87f4-b3aa6db34d2e,performed,7545.85,USD,2885.94,42879.21,2017-02-13,2008-09-24,draft,functional,wire,2009-09-04,2025-04-03 11:34:20.803478,2025-06-06 01:35:30.715748
855bfd43-9fcd-4b99-ae33-69a35e724e5a,a3b55a01-0590-49b9-9892-1e6be6ef5e7a,hardcover,36515.37,EUR,2934.4,19218.79,2011-12-31,2019-04-22,pending_approval,affairs,ach,2018-12-04,2025-03-23 20:49:52.640564,2025-03-04 06:41:53.496025
30dd5359-a0a5-482b-aefe-668ca750e89d,7a6e8094-62cd-4c05-8f02-f23d1a902181,behind,1299.09,EUR,1513.95,26340.48,2019-06-01,2020-05-16,approved,trek,check,2015-03-30,2025-01-19 11:38:27.373496,2025-08-02 05:12:43.638855
27be45ca-35d8-4c7b-bb07-eb9a9a23cd63,a6c2169d-cff8-40c5-bbfd-0e9b175b2632,views,32722.36,GBP,3674.61,10687.54,2011-08-12,2009-07-05,paid,instrument,ach,2003-12-13,2025-05-09 17:15:20.614549,2025-12-10 21:02:46.289286
d192de5d-5f71-454c-8920-bf044decf598,2d0dbf21-469c-479b-9f5a-ae44a2873eb7,destinatio,30642.8,CAD,981.66,369.7,2009-05-18,2020-01-05,draft,compilatio,check,2006-04-20,2025-10-23 08:05:12.819233,2025-01-11 20:41:28.532605
ae1e104a-9e71-4cea-8e07-bffeddd433fa,96ae7bea-4060-41d4-84d6-325abddeb683,tips,20837.66,CAD,2350.48,11651.9,2025-08-16,2014-07-03,paid,minute,check,2024-12-10,2025-02-13 10:04:26.204495,2025-12-26 22:47:04.327741
647154c1-13cb-418d-af82-173e746057c5,a489e64f-4caf-4eb0-b2a5-68870baa0852,hamilton,29714.9,USD,464.65,53211.06,2021-06-29,2011-04-02,cancelled,should,card,2018-05-13,2025-01-10 01:42:03.280734,2025-05-18 22:06:52.689320
578f3e36-4a32-4b37-a1e2-601a95397931,eb5882c1-7064-4c02-bbde-071c26c48177,producers,7344.68,CAD,242.08,8386.15,2004-01-25,2000-08-21,approved,determinat,wire,2016-07-12,2025-01-31 06:19:19.341156,2025-07-28 11:22:47.085840
1ca16340-4b00-4d95-83f8-2b08f05cc0ec,0f8267ce-9496-4c8e-b50d-f4d664badc3a,gadgets,7674.19,GBP,1036.23,6582.55,2024-07-14,2010-06-13,cancelled,responsibi,card,2004-06-04,2025-06-22 14:28:28.436491,2025-07-28 16:22:43.274978
3f69e262-c119-4150-8c9f-e683b2e06bb8,98ea105d-507c-4f53-ac2d-945a5a76d762,ability,34370.62,EUR,3502.01,25372.93,2000-06-17,2023-05-26,pending_approval,toyota,ach,2017-12-19,2025-05-06 20:02:57.308725,2025-12-11 03:07:50.772588
e107ac7c-75f1-49b1-903b-53063fa08fcf,46ad351f-493e-4ac9-87dd-12c4d8609700,elections,23380.99,CAD,3300.91,3037.34,2017-01-22,2015-08-27,cancelled,furniture,wire,2004-06-02,2025-06-27 18:51:34.504391,2025-06-27 19:04:59.094502
f0c3ef74-5a68-4e18-97e4-70da38c0d56d,cbf253d1-48ba-4bcd-b913-421378b3adcf,careers,30331.28,USD,3730.11,4999.09,2008-11-22,2012-01-01,paid,revealed,ach,2001-04-13,2025-08-04 06:01:33.978469,2025-12-23 15:17:53.764162
913a7d9c-97a4-43a9-b4e6-7519585338b4,948a700b-8ab9-4303-aa22-0189c17db537,powers,5724.21,EUR,2013.48,7209.69,2022-02-26,2008-01-22,cancelled,answer,card,2012-11-30,2025-02-03 05:27:23.058295,2025-06-15 09:40:24.011750
8573c908-76da-49e0-a16e-8092475fdd12,9a7334e7-17b3-45b6-94c1-dc037c60aaa4,flash,9117.28,USD,604.78,39719.72,2014-01-20,2002-08-06,draft,principles,ach,2014-08-04,2025-03-10 05:49:47.580097,2025-10-05 22:53:21.462505
d9e4864c-51cf-44b4-b3e2-cd5419ea659b,567a1ef9-687b-43ce-9fa8-21224f550e11,holy,22379.9,GBP,3615.0,36428.3,2019-05-23,2000-07-31,cancelled,latest,card,2000-09-19,2025-04-27 03:34:15.488455,2025-05-04 23:12:45.802240
6d9d18ab-7842-44c7-bbad-93f56783c44b,5e9821c6-db88-4015-8854-771d545dc23a,bang,46283.98,USD,3799.76,51288.89,2005-08-29,2016-06-05,pending_approval,luck,card,2003-11-15,2025-01-30 23:38:26.656819,2025-09-15 09:22:31.075043
6e0dd6d4-5850-4ef1-8a11-086259b61eb0,1a900138-0b5a-4ffc-b81d-326bb0ed87e7,image,9977.77,EUR,3114.87,40159.48,2023-01-30,2014-05-15,draft,four,card,2021-05-29,2025-12-08 14:54:30.598159,2025-08-14 13:30:09.508906
857616a1-1bf5-410e-99f4-fe94d3e19621,cac1e341-ac10-4199-8412-a880b2b24aa7,update,1947.45,CAD,2859.42,23786.53,2007-03-13,2012-04-05,paid,pointer,ach,2000-03-28,2025-08-31 07:18:28.385904,2025-02-06 13:11:09.515908
56997800-8466-4969-899d-96e2cb9e6829,ab751efb-6efe-4d21-b6a8-987fbaab1212,we,16931.93,USD,2680.74,36352.51,2013-02-16,2020-02-02,approved,supplement,check,2012-06-22,2025-08-29 09:35:40.279650,2025-01-02 14:04:14.361020
6d2d13b6-162a-40f6-88bd-a42afa8fb2f4,5503bd4c-7fac-45e6-800d-35aca074ed45,skype,22821.63,CAD,4384.36,44638.13,2015-07-18,2001-11-26,overdue,donald,card,2014-05-24,2025-02-02 04:15:25.585069,2025-12-23 17:24:35.966516
45a49b58-215c-42aa-9bcd-d9dc65d94849,46ad351f-493e-4ac9-87dd-12c4d8609700,survey,38854.77,CAD,518.15,42063.37,2013-03-31,2019-10-16,cancelled,leisure,wire,2025-07-03,2025-08-10 21:44:55.231278,2025-07-05 09:05:40.639676
b4589f5e-944b-4499-a8b7-5fb927bf2188,f4560c25-f476-4a4f-8226-87852695c3cb,changed,14174.04,EUR,502.29,15716.33,2021-01-01,2022-06-06,pending_approval,firm,wire,2025-02-02,2025-12-11 01:25:55.995596,2025-12-23 08:21:34.860470
5502d27e-e2bd-4fd4-acd8-4ebea80e7bee,24a20803-f232-4f21-a959-00c0b93eea98,pubmed,39512.87,CAD,3415.21,34431.63,2004-08-09,2005-10-09,draft,infrastruc,ach,2011-08-06,2025-08-12 16:47:42.174639,2025-03-10 03:01:03.826234
f1a05a0a-521b-4dbf-95a8-f01c206c92ed,a83c8387-db08-46c1-948c-0c6dbe936298,language,7116.5,CAD,1685.78,579.94,2021-07-08,2024-06-27,draft,linda,check,2020-03-10,2025-09-05 23:51:41.664148,2025-04-26 14:07:00.906822
858922c0-b60d-4d69-8110-e4131b5c5435,e0bea78b-81c7-4c18-b6bf-89cd91b6adfb,dream,33279.68,USD,4909.92,8342.03,2011-12-25,2004-09-29,draft,proud,card,2007-08-10,2025-06-04 15:45:27.761467,2025-02-15 00:11:49.091903
ce051176-90d2-440d-ae48-cfb6846f0b51,7a6e8094-62cd-4c05-8f02-f23d1a902181,heading,14406.98,USD,644.04,46215.53,2020-11-13,2010-06-23,approved,zip,ach,2008-08-07,2025-06-26 10:45:10.579460,2025-11-07 06:52:25.619262
97a475d3-aad8-443d-b773-cd401873e45a,cbf253d1-48ba-4bcd-b913-421378b3adcf,visual,29610.92,CAD,3503.13,20233.32,2006-11-09,2021-02-17,pending_approval,days,wire,2009-08-29,2025-07-14 06:19:37.567346,2025-09-12 02:54:27.222648
60f85f83-1056-4ed1-8791-f801d80d6cbc,4538ec8c-f8cd-4251-bd89-92e4f8bff6c9,angeles,48387.05,EUR,3607.87,46196.57,2017-01-09,2000-08-22,pending_approval,guns,check,2024-11-02,2025-12-25 20:36:15.436206,2025-03-26 08:09:19.891002
cbcfe149-5a32-40d9-b6f6-3aef1cf55b5b,f345fc77-c705-492d-bba9-e260ca5e325e,interracia,3394.28,EUR,3710.56,36068.09,2003-12-04,2007-02-13,draft,roof,card,2022-02-21,2025-03-20 19:35:15.406044,2025-06-24 00:26:30.458235
829cf92f-e919-4249-a206-beadf589cb07,d5233735-89aa-4e51-9586-755dd53f523f,wave,40287.57,GBP,1073.09,36715.59,2010-06-02,2006-04-10,overdue,hardcover,card,2013-11-30,2025-09-04 17:13:45.969865,2025-03-30 12:40:31.758062
51b6f625-5940-4cd3-a21c-bacbd4a963a8,0925dea7-91f1-46da-bf46-b4006d869649,mph,29850.52,GBP,641.02,38231.38,2016-01-31,2022-01-05,approved,candidate,wire,2000-07-01,2025-10-01 02:20:34.700197,2025-10-26 21:56:00.240485
77f74117-583f-4cff-b959-d1909a776ccb,01fcadf9-c807-4643-9c4b-a39e24972db2,mother,24878.25,EUR,85.44,5434.53,2015-05-20,2008-01-22,pending_approval,mills,card,2001-09-26,2025-02-28 11:57:06.177398,2025-03-12 04:22:15.303216
b35d6574-2e79-4ec5-956b-663839102288,a22fa450-ffbf-4886-ad4d-e3518702b3b5,junior,48447.39,GBP,593.25,15222.86,2020-07-16,2006-12-08,overdue,toe,ach,2017-05-28,2025-06-27 18:01:20.530957,2025-10-06 09:05:46.519450
e89081b7-baf7-457a-b1d8-d5521f3b1e4c,7a6e8094-62cd-4c05-8f02-f23d1a902181,te,21250.72,CAD,1795.08,18032.48,2025-07-21,2008-05-05,pending_approval,throat,wire,2022-05-25,2025-06-26 11:37:07.014205,2025-06-18 16:27:15.066779
5d23f222-c06c-49c3-a3d1-665bb9659b19,fa11ab23-5072-4507-a196-25292f966022,carry,18397.86,GBP,1534.73,50828.7,2011-01-13,2004-07-14,overdue,approaches,wire,2012-11-07,2025-12-13 03:07:29.850473,2025-12-30 23:57:08.068220
bf615a81-60b5-4985-9964-adeb4a455da1,eb5882c1-7064-4c02-bbde-071c26c48177,difficult,10679.43,GBP,135.21,51789.05,2015-09-22,2012-11-29,overdue,normal,check,2007-02-04,2025-11-24 01:04:50.121899,2025-07-02 06:11:11.037056
eb8186af-042c-4bf3-9562-1f426f0fc095,1d312b2c-1271-4518-b78a-e7ac7912e923,given,44416.3,GBP,3892.61,1507.94,2012-04-18,2014-12-24,approved,clips,check,2021-12-21,2025-08-05 01:22:58.436059,2025-11-16 11:37:57.187110
691c3469-c9e7-4e29-8992-749dc0feb4c8,051ff89f-d229-4b8b-b320-f6a7645245c6,head,49505.99,USD,4650.93,23293.04,2006-12-25,2003-10-14,pending_approval,oil,ach,2002-01-21,2025-07-31 17:00:48.741720,2025-03-07 10:22:38.180274
cef7306c-0bb4-4e97-bf5a-94d13671389d,3bca0767-1fe6-4e81-ad16-19b4797631a4,adapter,18154.95,CAD,809.77,12771.29,2013-01-11,2003-02-08,draft,hero,wire,2015-04-03,2025-08-02 02:20:29.503634,2025-11-18 23:46:52.181607
08786147-9d7b-46f3-9009-1af2e2bd5144,84520fd1-29f5-4973-ad20-b4e31e3bc1de,availabili,24793.37,GBP,301.54,32988.77,2015-03-04,2000-12-25,overdue,inkjet,wire,2009-10-06,2025-09-20 16:27:04.357940,2025-02-15 02:43:31.752470
ecd5c241-20dc-4884-91eb-d5d7f39c7c58,748021a4-c4f3-4f78-8693-db072c0051c0,tune,3169.78,EUR,3594.2,53023.27,2014-02-22,2016-02-21,paid,mouth,card,2013-05-25,2025-06-18 17:37:06.867127,2025-08-11 20:59:58.830621
528d581b-aaa8-4ba0-9182-cfec5a273b1f,39fc3b5f-0015-4e92-9e9a-aedf50277e07,comment,21617.97,EUR,4309.82,1328.68,2016-01-06,2025-08-29,overdue,temple,card,2009-05-14,2025-01-23 10:37:03.522052,2025-12-06 20:39:36.614332
d8e512bd-c0d3-49ac-a012-038f4be8d4cb,86b9a7e9-3a19-4404-bc1a-d2dbf646f8d7,galleries,11487.24,EUR,632.41,15548.79,2009-04-28,2008-10-24,paid,within,wire,2013-12-11,2025-06-17 05:13:28.147269,2025-02-07 05:40:28.831489
ff2b260f-79bf-4a2c-90ed-c241e5bcc547,233a4ac0-d541-4238-950b-4a991b4ed589,tin,32539.7,EUR,4505.6,18897.23,2002-05-31,2014-08-17,pending_approval,valentine,ach,2023-08-16,2025-01-27 07:29:20.711909,2025-11-22 13:48:38.653445
29076aaa-079c-4f4c-b825-25132bcdaabc,8f7f56c1-434c-405f-af18-b50d16ff9a18,perform,13126.99,USD,4320.28,45544.44,2013-12-22,2022-02-19,approved,childhood,wire,2007-11-18,2025-08-18 07:27:16.653635,2025-11-04 05:35:04.507288
51683e87-32bd-4b5e-bd66-0c45d3dd6c1c,26798675-b23c-44c0-a931-6b2028c7e0e8,tops,34253.99,CAD,3210.2,12278.85,2016-06-19,2014-06-09,approved,nobody,card,2023-04-09,2025-10-30 04:51:37.082422,2025-05-12 13:22:18.147546
26dda14c-a89e-48be-8221-efc1a745e991,7c1624d3-f995-41a5-88a8-bfbc21060d15,vegas,35545.55,GBP,1427.28,13808.39,2010-03-21,2013-09-22,overdue,math,check,2005-01-05,2025-09-14 07:44:01.603839,2025-07-12 22:30:24.725478
899e25d0-93f9-4fbd-a996-5215d86b626c,bc1a6020-f1a0-48f3-b4ae-a55301d134f9,crash,6322.26,CAD,3080.69,49948.13,2004-11-06,2008-04-03,paid,replacemen,check,2009-08-27,2025-07-16 00:38:57.418635,2025-11-19 15:22:35.910839
08fa9368-6b10-452c-9110-ec51542998c6,34c2f941-1cf6-4cdd-9eb5-51ee83985d65,receive,20336.45,CAD,2481.94,50289.94,2025-04-12,2016-07-16,cancelled,style,card,2015-03-28,2025-04-27 23:00:37.430347,2025-05-20 03:29:52.949757
7bab6f1d-881a-4797-bf2b-2e36d9caf1b0,e1387f27-83b0-42df-9fe9-1ebd90950698,growing,32027.95,GBP,1842.83,49128.04,2003-05-20,2012-02-17,draft,lies,card,2010-05-22,2025-12-26 22:46:21.882366,2025-07-19 03:05:46.743262
55b82565-d53c-4793-9382-047dd0bbfbf4,c1c12414-7f7d-420f-9044-3e9225caed52,property,15482.14,EUR,324.41,24410.39,2016-09-08,2021-03-21,paid,info,ach,2007-11-15,2025-05-25 09:33:17.052773,2025-09-14 10:23:41.516050
2eecd3d0-7d84-459b-9d0f-bb8a3d9e2bdc,072653db-9cff-427b-be1d-75e3e897c385,concert,33885.72,EUR,4990.2,20521.14,2025-06-07,2005-08-31,draft,tour,card,2004-06-18,2025-10-12 15:54:39.743312,2025-01-09 11:10:09.840806
3ce2b7b9-bdd0-4a96-b977-08dde612061a,ada17dd4-ece5-4304-a05c-3069fe1c8c4e,hunting,21315.99,EUR,862.41,13610.75,2005-08-21,2023-08-25,draft,ends,card,2019-05-17,2025-06-19 16:39:17.319167,2025-11-22 13:25:43.793758
776953ba-1678-4726-87d0-40741c198a57,92b1f2de-d9df-49cf-ad35-94a9a982e2b5,designer,24030.62,GBP,532.13,46038.68,2025-05-25,2005-06-05,approved,locator,wire,2003-05-29,2025-11-09 02:13:53.597807,2025-09-19 12:49:33.525916
3394aae9-d616-406a-a38f-67d95ebdefa9,1bd5e1ce-c918-4737-b039-96ea5cd4965b,applicatio,12629.87,CAD,2170.92,6169.76,2022-12-05,2019-11-10,paid,vacations,card,2007-07-04,2025-07-08 14:42:42.333038,2025-04-24 17:24:14.567252
30492fe3-4c8d-4c5d-a354-bc5c16751eae,26f23338-0cde-4e9f-8f4d-497c4ebb84d4,serving,27791.58,USD,3845.78,43869.52,2004-06-18,2023-03-13,draft,tested,check,2003-12-20,2025-09-16 20:17:58.541938,2025-06-22 14:55:46.960133
ab579fc3-e839-48a6-aee4-7a46f84afdcc,a516b673-aa30-4d7a-ae78-e9761da6b841,shipped,25757.73,GBP,193.65,1562.83,2007-02-05,2006-04-18,overdue,biggest,check,2008-11-24,2025-08-16 09:36:18.638506,2025-07-17 21:19:38.838008
6e4cefc7-ecf6-4d67-ab48-45d754727465,22bfad76-c3e6-4156-b98a-2b8c5bf32aa6,contract,45582.25,USD,3962.65,30506.0,2005-02-28,2000-02-21,overdue,longer,ach,2011-10-16,2025-04-20 07:13:30.182473,2025-04-12 15:26:59.855314
fc05af30-b5bd-4cd6-8b1a-bed3ed4a29f3,4b751ee6-9940-40c7-866e-58ff2927e029,configurat,5108.82,USD,1993.19,42013.09,2017-09-06,2010-06-18,cancelled,returning,check,2014-10-20,2025-06-15 15:38:14.034788,2025-07-27 23:02:42.142300
54741d0c-4f6a-4cb3-8298-1e8d23fdf2ec,88582d32-e437-4d15-8428-e6251336ca57,bc,4590.04,GBP,809.37,28443.77,2018-06-20,2004-11-15,draft,would,check,2010-01-28,2025-01-24 03:46:51.455012,2025-12-02 12:37:51.033404
aea00f27-823f-4f23-b8f8-38829b848461,eeddbd9b-cc6e-444c-b7fd-bf290d3ef7e4,guilty,27264.19,CAD,2584.26,44697.26,2021-08-03,2010-10-11,pending_approval,alien,ach,2009-11-03,2025-09-20 11:26:26.470729,2025-08-05 22:44:44.039958
23ac7067-2643-4845-9d1f-ad6a3296c02b,e79320ce-f562-492d-b5b3-56cdc40de1a4,thai,33542.7,GBP,2238.81,8232.45,2005-03-14,2011-10-20,cancelled,education,wire,2013-08-21,2025-02-13 22:46:08.725175,2025-04-16 22:54:26.977380
01121140-6d04-4df5-ba96-512f91c9e3dd,23f301b1-592c-401d-9168-bb03fe9d4a29,applying,1621.05,CAD,3598.96,53583.64,2001-06-02,2004-11-10,draft,whom,ach,2009-07-20,2025-04-14 12:35:52.506580,2025-06-23 15:20:19.251385
274a33af-82cd-41da-bf8d-3218d557f015,af3f01d0-7284-4c84-bdb2-c378b31a90f8,principle,35244.76,CAD,2317.28,10832.17,2013-01-31,2009-01-14,overdue,try,card,2006-08-05,2025-05-25 03:44:05.181938,2025-11-12 06:24:05.148489
56d550a2-9ce1-453a-9f2e-93f780c8b393,0e119fd0-7381-48f4-8d84-30c18da7e4f6,changed,2218.29,USD,2264.82,13633.01,2007-02-17,2005-07-23,draft,oem,check,2007-07-14,2025-06-06 21:34:15.665723,2025-01-16 17:18:14.863281
5db12c19-90ae-4ce1-a9ce-3386ee73bafe,7021c4d6-fa7d-462c-877e-032ec8efa7cd,release,23151.11,CAD,1145.95,4475.95,2007-05-28,2024-05-18,draft,attraction,wire,2017-02-12,2025-09-22 15:45:50.852294,2025-06-17 12:20:16.469275
f0c3ab77-b09d-4f79-a037-dce6ee45ff1b,86b9a7e9-3a19-4404-bc1a-d2dbf646f8d7,scott,2485.14,CAD,4351.15,19925.55,2023-11-04,2003-11-15,draft,references,ach,2023-07-20,2025-04-16 02:13:02.309546,2025-02-02 09:09:56.028092
aae92a03-50ce-4d50-a667-2ae745d30dca,00f9c6fc-7232-4092-9a0a-62dd828dffa8,perspectiv,26581.64,EUR,1377.74,16582.99,2016-10-13,2004-10-06,paid,statements,ach,2017-08-21,2025-09-23 03:43:32.842617,2025-09-23 06:22:06.751768
d01d4f05-d083-4d84-b683-1c6bb0097ddb,73986792-ea55-43c4-ae31-3ae2ec5c03f6,suggests,40071.23,GBP,874.9,38753.15,2024-04-20,2015-05-04,approved,rd,check,2022-06-04,2025-08-21 22:34:09.459761,2025-03-21 06:33:47.146971
6f984c8a-b382-4d65-82e9-c8e10c5c7ef4,18d84ba4-bee4-42d8-9ef6-58711a2743e4,michigan,1337.03,GBP,2825.66,10076.75,2003-10-27,2016-11-24,paid,cricket,check,2007-08-13,2025-07-24 07:12:22.896800,2025-06-09 08:13:03.603173
82fc76dd-7e41-4b18-82eb-e4076748398b,f345fc77-c705-492d-bba9-e260ca5e325e,builder,26631.42,GBP,2640.61,19607.81,2005-07-17,2008-08-08,pending_approval,cookies,card,2021-01-16,2025-11-26 21:52:32.915796,2025-03-28 08:54:38.496398
bbf11b55-0d97-41bc-9c48-cfadfdbab376,44394c96-7cd8-4916-8230-a11e49a6b06e,sharp,21352.83,EUR,2147.42,14031.46,2019-04-29,2005-08-29,paid,labor,check,2022-04-23,2025-01-05 06:23:24.329539,2025-08-12 18:23:59.706370
f0e5482d-e839-488c-bc9b-c33e8d2bbdb5,e11c8145-ffb1-49b2-9933-4c0d95f44509,cheese,1581.23,EUR,602.48,400.12,2002-10-05,2008-05-12,paid,overnight,card,2010-07-25,2025-04-05 17:22:46.308654,2025-04-19 21:58:53.983338
67a68232-0b0c-45f9-8433-8f7241790d38,d878b104-37ab-4db6-b175-5929301b5a2f,mark,10028.34,USD,3355.25,47982.03,2022-09-10,2020-02-28,approved,card,ach,2013-01-24,2025-03-02 20:06:10.475581,2025-01-11 09:29:33.025420
1275deb0-60c3-4db0-8a00-41ecacfbb682,21a0a6d9-629b-4d5b-b5e4-77ac6cb43638,national,10098.24,EUR,2012.9,45259.94,2006-09-16,2023-05-07,approved,managers,check,2006-10-11,2025-01-13 16:02:54.274951,2025-01-29 20:58:16.425108
898ad0f9-9e16-4672-bf84-1eea0b5f5653,d1c39587-130f-4cba-9c74-170090f6ef66,parenting,45980.87,GBP,2197.38,14056.74,2019-02-07,2002-10-03,approved,solar,check,2020-02-11,2025-03-11 04:07:39.074141,2025-08-26 09:11:49.872311
866f6109-a655-4720-857f-203d108e6334,5814aeab-e9c0-41b7-af30-9700f0083986,genuine,21930.0,GBP,1968.12,45293.3,2023-12-21,2003-05-15,cancelled,civil,card,2025-04-03,2025-10-09 10:29:02.714478,2025-11-26 08:50:58.695078
a3e4a3dc-f370-437a-bd00-29cc72cd12f2,b23da68f-5899-4278-a7ab-4ddb641f44b6,satellite,4038.78,CAD,2925.74,28901.41,2014-04-14,2024-06-07,draft,unix,ach,2001-06-13,2025-04-28 09:54:11.789114,2025-11-13 13:24:46.092258
f80f4b26-9452-4d0b-bbf2-b1a688adc355,fd08f1a5-5091-4f16-8097-212810bc8a5d,cart,41551.58,EUR,3497.39,26177.69,2018-06-05,2016-01-05,draft,timing,ach,2009-11-14,2025-03-11 22:56:41.999768,2025-07-23 12:06:42.327666
2fd7230c-0e80-4bd4-8bd7-9b13baab8a58,185f44f3-e96e-42ee-8eca-9e5485f1467e,ext,1701.02,USD,4899.11,22223.84,2020-07-20,2020-10-10,overdue,watching,card,2009-05-06,2025-06-19 20:52:48.902297,2025-04-13 22:28:42.626835
3b79c980-90fb-4c43-8403-73a9985cd4b2,307b6eaa-937f-4c35-82a5-8ebab93e8969,passed,21335.62,EUR,1553.01,18235.21,2012-06-09,2001-12-30,pending_approval,arrangemen,card,2016-12-11,2025-06-11 11:26:54.857946,2025-03-22 00:42:51.865706
30d32ecc-b77d-4b26-816e-b640ebc4fcd2,ab751efb-6efe-4d21-b6a8-987fbaab1212,compiled,29506.78,EUR,3775.48,43751.18,2001-09-09,2012-09-24,pending_approval,famous,card,2016-12-31,2025-08-04 23:42:14.577539,2025-09-21 00:33:10.232226
a67f5231-2556-4340-9b45-57231cfe22e8,1f6d0280-0a43-416c-a314-05d70482cc69,dealer,2623.82,CAD,2942.57,36692.86,2017-11-08,2022-11-10,approved,mirror,wire,2001-09-23,2025-07-21 02:11:19.308265,2025-12-08 01:13:45.086648
b8754f81-96a7-49e0-819a-b4d0860e2a27,a2ee3ccb-e227-48a2-a476-a43c7470dc5e,june,6303.74,USD,1261.58,1178.67,2019-09-30,2025-04-15,cancelled,hope,card,2023-07-03,2025-05-07 11:34:06.380229,2025-08-26 17:17:22.659190
becd9fe8-5357-46de-99a8-219a3273c023,7356f649-1ede-44b8-adf7-489a5ca2ef5f,novel,32789.65,EUR,2927.82,29958.9,2010-04-29,2017-12-22,paid,segment,wire,2003-10-19,2025-06-25 21:30:46.779279,2025-10-23 03:54:46.105299
76f5da33-a411-4f74-8256-55155721b765,62534d47-5aca-4cfc-9e1d-3d2d4a99d6f6,only,47079.68,GBP,339.72,39348.16,2002-06-16,2019-11-13,cancelled,discharge,ach,2004-04-30,2025-01-03 07:34:03.243318,2025-12-14 16:26:11.322348
60f1b3cb-2ff7-4054-a09b-782a88e94099,00f9abac-cdb4-4486-ab6c-6de8f6e1d004,thru,37888.63,GBP,4289.6,34745.99,2021-06-19,2005-09-10,cancelled,guard,card,2014-04-21,2025-04-25 08:44:51.663737,2025-07-03 08:00:31.560216
4759a7af-3eeb-490d-9d43-cf3e8b1aae4c,b23da68f-5899-4278-a7ab-4ddb641f44b6,toshiba,13550.86,USD,15.13,13786.05,2013-08-24,2023-11-29,overdue,mining,wire,2005-07-16,2025-11-26 20:30:23.352268,2025-11-21 03:01:23.312700
cdfada6b-71a8-4813-a8f9-b8740e17dfaa,051ff89f-d229-4b8b-b320-f6a7645245c6,wheels,49874.5,GBP,328.89,43166.73,2003-11-26,2002-12-30,draft,rough,ach,2000-05-28,2025-04-19 22:16:24.668811,2025-06-16 05:43:40.616951
