vendor_id,name,email,phone,street_address,city,state,postal_code,country,tax_id,payment_terms,status,category,created_at
588b84ec-720a-4be9-9837-d7216f0b52bd,mph,similar2056@gmail.com,+17735481939,Daniel Burnham,Laguna Beach,Kansas,23043,ME,outside,net_45,active,marketing,2025-08-09 03:05:10.846826
746f7863-1c01-43de-bdd3-592f6c7f7a05,kingdom,deposit1892@example.com,+13103930427,Flournoy,Baton Rouge,Louisiana,36008,MT,bell,net_15,inactive,software,2025-12-23 19:02:13.876530
40ed5d10-bb5a-44aa-a824-6f242631f408,filing,starter1866@yandex.com,+17544930130,Wilde,Easton,New Mexico,29392,CR,fact,net_60,active,travel,2025-03-03 22:15:22.415492
3cd0d0d7-9bbf-4894-8008-bb4c94d0c4ba,pink,training1809@outlook.com,+1-916-283-1530,Converse,Steubenville,Wisconsin,42629,MK,stones,due_on_receipt,inactive,consulting,2025-11-10 08:52:11.032591
ea39268b-2bfd-46aa-91cb-7ca1a81aa186,extended,light2033@duck.com,+15575461947,Main,Torrington,Maine,35325,LK,presence,net_60,pending_approval,other,2025-08-18 23:35:15.099326
36fdbeff-1efb-4562-ba25-3ad37c23ad20,edited,productivity1916@yandex.com,+1-864-205-1773,Santa Monica,Buckeye,Washington,48934,MN,username,net_60,inactive,software,2025-02-26 04:07:00.064664
583f8103-34c1-4b4c-916e-10717d356e3d,shirt,trends1824@live.com,+1-606-014-1272,Grant,St. Petersburg,Georgia,05572,CV,may,net_60,active,travel,2025-03-07 12:23:43.660914
573848c2-5917-4e37-8466-b328c8f7657d,ins,lists1851@duck.com,+1-570-674-8562,Marne,Ellensburg,Missouri,52593,SG,ethics,net_30,pending_approval,marketing,2025-10-19 08:58:52.078629
fd08f1a5-5091-4f16-8097-212810bc8a5d,exist,subaru1902@gmail.com,+14059341596,Southard,South Gate,Tennessee,74731,MG,waves,net_45,active,marketing,2025-02-07 20:28:51.135047
eb5882c1-7064-4c02-bbde-071c26c48177,had,mit1801@example.com,+1-276-986-1057,South Van Ness,De Land,Ohio,99580,SZ,lie,net_15,active,marketing,2025-06-04 01:29:03.176149
96ae7bea-4060-41d4-84d6-325abddeb683,worked,impose2033@gmail.com,+1-627-401-0283,Bengal,Temecula,Alabama,48270,LS,performed,due_on_receipt,inactive,consulting,2025-12-13 15:01:24.716400
384a0894-c690-4826-8d93-ff4411e64cbb,marc,civic1804@gmail.com,+1-580-389-2733,Saint Louis,Killeen,Arkansas,66644,AE,hearts,net_15,inactive,travel,2025-03-12 06:58:11.288339
0f8267ce-9496-4c8e-b50d-f4d664badc3a,conclusion,prior2033@gmail.com,+14646448117,Van Buren,Oak Ridge,Nebraska,05290,SY,forced,net_45,active,travel,2025-08-29 04:02:39.649253
b804bdd7-65e8-4dfb-a0de-fe6b60b0deda,rescue,come2047@yandex.com,+1-434-676-8878,Red Rock,Wasco,Idaho,10115,SY,opinions,net_30,active,consulting,2025-11-10 15:26:56.577438
bae9e0d1-0ed4-421d-af52-d9605ef6fdd6,respect,staff2010@example.com,+1-857-060-8577,Molimo,Freeport,Montana,09426,GE,converter,net_15,pending_approval,consulting,2025-01-03 08:24:08.439599
85e67b72-a51c-48e6-b489-236b91614461,matters,msgstr2067@yahoo.com,+18176236385,Campus,Rockville Centre,Tennessee,70350,AF,tripadvis,net_30,inactive,travel,2025-11-29 16:15:40.841134
fa11ab23-5072-4507-a196-25292f966022,ii,affects2058@duck.com,+17818042902,Encinal,Boulder,New York,86399,US,principle,net_30,active,software,2025-07-26 22:22:30.570968
0cb0340b-6bbc-4fc0-b62e-c74c36d89425,buttons,productions1840@protonmail.com,+18648484146,Upland,Avondale,Iowa,28840,BE,wed,net_30,inactive,office_supplies,2025-06-30 18:32:20.407247
24a20803-f232-4f21-a959-00c0b93eea98,november,productivity1818@gmail.com,+1-937-796-8564,Kensington,Northampton,Oregon,61802,CA,delete,net_30,pending_approval,office_supplies,2025-03-01 10:38:14.030726
495589ec-fea5-465c-9421-d978e0e07070,circuit,ours1914@outlook.com,+18285646717,Park,Bloomington,Maryland,12838,GP,md,net_15,active,other,2025-01-26 15:33:22.804092
84520fd1-29f5-4973-ad20-b4e31e3bc1de,measure,access1981@yahoo.com,+14015701177,Old Mason,Superior,West Virginia,19759,AW,beta,net_60,inactive,consulting,2025-03-04 07:42:15.279473
ae36699c-5501-428f-bee5-d7f04a23a6a5,writes,imagine1896@gmail.com,+16142813706,Cherry,Malden,Iowa,83793,SJ,tonight,due_on_receipt,inactive,other,2025-04-19 12:22:59.879988
ca627b9a-3c03-44b4-92e8-aeb2f444b223,interactiv,salmon2058@gmail.com,+16030754597,Margaret,Ardmore,South Dakota,29439,JO,buffer,due_on_receipt,pending_approval,other,2025-03-08 18:20:51.773959
a2ee3ccb-e227-48a2-a476-a43c7470dc5e,socket,employers1853@yandex.com,+12096384662,Fenton,San Jose,Pennsylvania,60677,BG,lane,due_on_receipt,inactive,other,2025-10-01 22:44:22.993587
a22fa450-ffbf-4886-ad4d-e3518702b3b5,publishing,nav2031@protonmail.com,+1-832-477-2787,Jennifer,Columbia,Missouri,76731,AE,legal,net_45,active,marketing,2025-10-31 06:53:51.924452
1d312b2c-1271-4518-b78a-e7ac7912e923,dos,galleries1907@example.org,+14109179156,Lois,Marana,Mississippi,71045,LU,something,net_15,inactive,marketing,2025-09-10 05:31:02.094641
5f5bcb19-2930-4fe6-bdaf-36e3e5a90333,wiki,numeric2045@gmail.com,+12672885016,Phelan,Burnsville,Alaska,05578,AG,departure,net_45,inactive,consulting,2025-04-20 07:01:33.501207
5b27bc27-3e23-400d-b7a5-2989107a0fa5,meal,intended1946@yahoo.com,+1-949-862-7081,Lancaster,Lincoln,Missouri,77592,LY,genre,net_15,inactive,consulting,2025-06-30 19:12:51.136828
520631dc-8342-4b80-8ef5-0d70ee6e8088,trained,glory1999@example.org,+16157726939,Emerald Cove,Sand Springs,Missouri,12211,FM,lee,net_15,inactive,marketing,2025-12-06 10:03:01.154887
34a04efd-4d67-4565-9e91-86742bcf95c3,swiss,vice1806@outlook.com,+1-646-678-8976,Prospect,Greenacres,New Mexico,73974,NA,studied,net_60,active,software,2025-02-28 16:55:23.076054
01931e8c-4b02-4c7b-a1bf-a72c868e8690,drawn,fax1950@example.org,+1-502-909-7102,France,McAllen,Connecticut,10383,TO,scheme,net_45,inactive,software,2025-12-31 21:25:37.105939
a516b673-aa30-4d7a-ae78-e9761da6b841,help,css2099@live.com,+1-957-371-1309,Market,Manhattan Beach,Michigan,48653,MX,tx,net_15,pending_approval,consulting,2025-05-11 04:10:46.994777
a1de5adc-b856-4217-92d6-9168daa94eaf,lebanon,statistical2081@live.com,+1-464-732-1054,Gabilan,Milwaukie,Massachusetts,13376,MQ,significa,due_on_receipt,inactive,marketing,2025-11-16 20:20:11.741535
