transaction_id,card_id,user_id,amount,currency,merchant_name,merchant_category,transaction_date,posted_date,status,description,receipt_required,receipt_uploaded,expense_category,created_at
35e8ee0c-0f7f-4233-b76c-6889fb24402a,001e011e-55b8-4529-ba21-dad6ca900d1b,9dba9e43-76a3-49d3-ac3f-69c134c42034,1941.99,USD,search,travel,2025-12-23 07:42:43.805569,2025-04-13 20:41:02.650620,declined,forced,False,True,marketing,2025-09-11 14:21:14.815701
9151002f-779b-428e-871e-4c6d68f42d4c,04414578-457e-48ad-a243-6d0a1f8ac948,0098b131-af4e-4984-9454-393ab1ed16f0,177.56,USD,all,meals,2025-10-10 14:25:48.226569,2025-09-23 06:41:16.188451,pending,challenge,False,True,marketing,2025-01-06 09:59:37.174000
d53c9a1b-b769-4ad8-a8df-26c324d489ed,02aa0213-6116-49e9-9de2-1b891a99143e,ff82e68e-81ca-4027-bf7c-0339f5abfc36,3540.64,CAD,actual,office_supplies,2025-09-30 10:10:54.212507,2025-07-24 21:05:20.072762,posted,serve,False,True,meals,2025-02-25 13:31:25.770859
4a7fec19-ae0c-489b-865c-6d8aeebc5cb8,e9899808-7aa2-4849-86b0-56faebed9865,29d3b096-bb7e-4024-ac82-00751f4a48a5,2860.64,EUR,usa,office_supplies,2025-09-30 19:26:02.092929,2025-07-31 13:55:20.530238,pending,be,True,False,training,2025-09-22 05:45:19.135722
23e2ebb8-4668-484a-a1d3-cf2e13a66c8e,e0733fa0-942d-4915-8771-f936f073773c,917aa0d0-d6d1-4e1e-8a92-e1e1589e23fb,950.39,CAD,eu,meals,2025-07-12 17:08:48.604645,2025-09-27 10:16:44.669639,declined,wind,False,False,travel,2025-11-22 09:46:18.656415
4180cdbb-f6ff-4e04-945d-027ab81becb8,e9899808-7aa2-4849-86b0-56faebed9865,47a55f30-d67d-46a3-b74d-f4dd75b7076b,3633.02,USD,client,groceries,2025-01-23 07:56:36.577277,2025-04-17 06:47:16.395324,refunded,assistance,False,False,other,2025-10-25 00:33:07.269997
36162053-0646-4935-89a2-8017becd6494,8d920819-b77f-410d-8236-ca5667c162b9,8533034e-43b4-494d-a6c0-da36f71695d0,1112.59,CAD,resolved,groceries,2025-10-17 12:02:08.634410,2025-06-08 05:43:35.744148,refunded,personal,False,False,meals,2025-02-12 21:59:12.023235
280c9107-9de3-4a42-9911-cf419c54b68d,b4a67619-e9af-4176-9cde-af7033910880,c615352f-8a4d-4d94-9235-d3da7a335c4b,2673.64,GBP,pan,office_supplies,2025-01-15 19:51:06.647987,2025-05-23 16:44:31.541469,pending,thomas,False,False,office,2025-01-03 11:03:32.745314
d8c1ddec-984b-42d0-bf24-779799028f40,f4de6f8b-0b9f-4199-a2f6-52ebc73620d6,a6a07e4c-fbb1-448e-a5bf-563b2344c8f6,3924.7,GBP,artists,office_supplies,2025-04-30 08:51:20.073861,2025-10-17 04:38:41.780001,refunded,orleans,False,True,office,2025-06-09 02:32:13.208982
d259ea51-1ce8-4bd1-9e93-9f409f6467b4,999cd080-beed-4ba4-836c-7e7acbf76030,a16b10d9-ffc2-4141-bc6f-0c8acc6c7796,4532.73,CAD,providers,meals,2025-09-17 03:19:41.515326,2025-03-29 11:01:29.841767,posted,personalit,False,True,office,2025-04-17 04:02:52.209714
cbc8e7eb-db20-41e4-858b-6b15c24af85b,c8648c02-9065-4d8f-9d4f-a9d391df4d0a,5430465b-e606-411d-8378-e2ad3c3764cc,3359.67,CAD,lisa,software,2025-11-02 20:45:51.058198,2025-09-14 14:28:55.349115,posted,elizabeth,True,False,office,2025-01-02 10:12:47.334164
3a7eea38-0af3-4fd5-b3ed-34c65fd0ae47,b0e65ef4-3c9a-4f79-a284-bb3f5ad9db74,77e38e1a-5011-4252-a04f-f1645df68387,2537.07,USD,guide,gas_stations,2025-11-21 12:45:03.683996,2025-07-28 14:13:13.407949,refunded,polish,False,False,other,2025-05-06 08:30:17.088641
d11ad04f-13f2-48e7-9a93-b418ebb7094a,6bd5cf3a-0f5d-4107-ad11-c38f410dfb41,b53f789e-516d-4730-b893-281a2364cec8,4227.25,USD,mechanism,marketing,2025-02-27 13:47:14.157109,2025-07-14 22:04:41.288623,pending,enough,True,True,marketing,2025-12-09 20:15:26.316390
458f2575-f080-48f9-9e93-8447bcbefdb5,28eb2940-3f16-4f14-ad8b-91a1476055b1,02d75c08-4154-42aa-88fc-effcf94984c3,4203.35,USD,reg,travel,2025-02-15 16:10:44.471441,2025-12-16 15:12:03.799510,declined,tip,True,True,travel,2025-02-09 12:01:05.516529
f6a08592-8311-4b91-85e3-0b8852204883,28eb2940-3f16-4f14-ad8b-91a1476055b1,c269401a-bc03-4309-80df-025dc880d7c7,4382.6,EUR,acrobat,travel,2025-02-20 12:19:01.941782,2025-01-27 23:37:09.343307,pending,ds,True,True,travel,2025-11-17 06:57:54.709737
f24cca28-f8a4-45c4-a5af-453e2548e80e,2247cab8-2766-4a84-953c-d66e2da8d0db,c31741ff-e528-4c8d-8148-469c8f31ee2a,906.5,GBP,longer,groceries,2025-10-21 13:53:08.467779,2025-11-26 17:30:30.501786,declined,trademarks,False,True,travel,2025-06-09 00:08:14.312120
e4405a8d-e594-48c5-9620-bfc8bdce28f0,ef8c9b07-d76f-4dfc-86f6-b4393c148384,7fcd1e39-03ce-4b88-b0d6-2bba7e47c587,488.92,GBP,prison,meals,2025-02-10 11:07:56.202652,2025-05-22 00:49:08.557530,posted,increasing,True,False,meals,2025-07-27 11:51:52.676193
9a40385f-8b59-4240-ac6c-574c6075d551,1864b90e-ae28-43ef-86a5-48a567d291f6,a1a4ae2f-1853-458f-90ee-435c860b1103,640.59,CAD,cooperativ,office_supplies,2025-06-06 18:14:58.700058,2025-08-12 12:11:29.387799,posted,markets,False,True,office,2025-06-22 08:00:14.816925
65d7771c-e5c8-4b1a-8a1b-08fee1e0b0ec,1ac0dbb6-52aa-4c6d-9b3e-e0a2423c654c,4d3b6799-b306-484b-961a-38b575095857,1294.0,USD,sb,office_supplies,2025-10-21 16:48:36.258790,2025-06-20 11:21:15.418707,declined,pay,False,True,marketing,2025-11-06 05:43:03.897620
0d32e362-01f6-4c3f-a60c-39a771c4c7a7,e0733fa0-942d-4915-8771-f936f073773c,7244964d-d5c4-4667-9301-9d68cbf1e6d0,4041.91,EUR,primary,other,2025-08-02 10:16:56.272594,2025-07-12 16:56:45.732222,posted,tea,True,False,marketing,2025-10-22 22:54:00.071368
93f16c74-e6f6-4064-bd08-c9525e021e23,2bde1f2e-236d-43f0-a3db-0f2794d4be87,089b4354-f40e-40a9-909d-3ed0c0d74160,3814.83,EUR,rw,other,2025-07-25 22:55:38.172362,2025-01-09 07:32:34.347247,pending,hairy,False,True,marketing,2025-09-15 02:54:56.370341
a721b81e-437c-403a-a7fe-ecf7fdaa9f89,414c7685-34c0-4a4c-970c-b6559d8d65b1,3249e9e7-74a2-43e5-a2b0-c91c49937463,916.16,USD,contain,meals,2025-05-21 20:49:17.235625,2025-03-27 18:39:44.694422,declined,energy,False,False,office,2025-12-08 17:20:19.283447
542974ad-880d-46fd-b220-c87963b69bb8,124d4a7b-958b-4032-a196-4827514abed9,85b31b3b-aa61-41a4-97b0-100ab9840dfe,3398.88,USD,analysis,gas_stations,2025-05-02 04:39:57.806767,2025-09-25 00:19:44.444922,posted,failed,False,False,marketing,2025-12-24 20:39:45.585073
075032f4-a85f-49f6-9566-3afbda0a5733,5da509fc-3cee-4ebb-ba66-ac6c39e5d9d2,94cef43e-4fe1-4844-8ad8-84624c71f3fc,1678.83,EUR,racing,meals,2025-09-23 14:25:12.931532,2025-11-06 15:10:19.460530,refunded,reducing,False,True,meals,2025-02-04 11:28:35.478259
794fa190-876d-40ec-a7ce-bdc491e167b6,be0a7d19-25cb-4e2b-9975-118b72e18d9c,b7bd03d2-acfe-4c99-b60b-1ff10d2cf196,447.41,EUR,calls,gas_stations,2025-08-26 17:05:21.932440,2025-02-27 12:10:04.776527,refunded,writer,True,False,training,2025-04-13 15:54:05.245940
7126a0b7-0f19-4685-adc0-0eddf3f75cdf,5023e6c0-a30c-4d38-a08f-fb705800cfc7,f3e7b805-9344-4444-97b1-76eab06c8000,1777.06,CAD,earn,other,2025-04-03 09:01:44.670887,2025-02-19 22:53:07.417125,pending,best,True,False,training,2025-07-28 22:07:27.177855
56b0b111-95d2-4e79-8d9a-0e6e4ae0af20,28ec6fd9-8d38-4f20-916e-178aecced64a,bd967ab0-7b1c-4f3d-880b-a3db54035da9,3721.31,USD,meaning,gas_stations,2025-12-22 21:25:39.759567,2025-08-29 12:11:59.772329,posted,literary,False,False,office,2025-09-05 05:19:29.597161
1239bfd5-fe50-4b18-8431-b088828c5b54,ac14d895-51b1-4999-bf7a-2c448b9f062b,e71ef65b-4c26-4b17-a9c8-5b3d68b18bfb,1536.12,EUR,reservatio,software,2025-03-09 15:25:41.932993,2025-08-02 21:29:06.411485,refunded,cl,False,False,meals,2025-02-21 08:33:42.598507
6997187a-ad52-4fcd-b50c-bdc8462795f6,b4a67619-e9af-4176-9cde-af7033910880,64999b12-479a-4b29-a859-8bc33ad52967,3940.66,CAD,album,travel,2025-08-20 04:21:29.562851,2025-12-06 06:20:09.626687,declined,seconds,False,True,travel,2025-01-26 19:12:18.795308
dfb5ecba-2081-4647-aa04-44bfbead5c30,e9e79649-8c5e-42d5-9458-a281a28afc23,5befd1e1-bb9d-4651-ba02-23258a6a1c8a,1657.25,CAD,nature,meals,2025-04-25 14:15:16.357688,2025-03-10 15:53:55.858036,pending,democracy,True,True,training,2025-02-12 10:33:11.899148
9c146b6a-d6d2-4693-ab38-1139b4c6063a,9907ccce-3263-4a9c-8ac3-a210867487af,1d99b2fe-2fe4-41e1-aaf8-79a7ed283f6b,1303.54,GBP,rolling,groceries,2025-02-18 03:52:36.349435,2025-08-03 19:00:28.862806,posted,rainbow,False,True,office,2025-07-15 15:41:27.699891
a909f263-cfe4-4d84-ac75-bc9803df0058,190f45fe-4e46-4795-bace-8e0494aaf18c,c2119381-5089-4cb6-b211-f63b7159e361,1470.96,GBP,wonderful,office_supplies,2025-02-07 03:50:54.410199,2025-06-08 17:12:12.419690,refunded,brazil,False,False,other,2025-03-12 10:00:54.233731
5ee3d00d-3051-44dc-87b0-6b670353f521,7a063d6b-4430-488f-a64d-860ddf44c589,abe007fc-78ba-472f-813a-d58a9b889216,4256.22,EUR,aspects,marketing,2025-04-08 22:58:47.783651,2025-12-03 01:06:10.353683,refunded,fuel,True,False,software,2025-12-13 14:20:49.897395
591ee9bb-1e27-4807-bdda-52699a4def35,8fd1af4b-0b96-41c9-a108-c87252ac3d8d,1b02005c-0b0f-40d4-8e1b-b4991ee593f0,2353.21,CAD,optional,groceries,2025-05-19 18:42:38.375563,2025-08-02 07:06:44.843787,pending,fl,False,False,software,2025-01-12 13:34:42.760795
f0bd146d-8d61-43e5-ac44-1a9b2e7d9aef,a2a6851a-4a70-4d63-9f9f-51c78043e1e6,1bdd0010-b2d6-4031-8623-464c5c764129,4332.1,USD,appendix,other,2025-06-18 06:11:02.070227,2025-04-11 09:23:24.843692,pending,patient,True,False,office,2025-07-28 15:39:32.540663
c5bf5c4e-2b71-4086-9a6b-b482e0c2cb6e,5e453626-3ec4-4f0f-8048-ca9404f5a3ac,49e8c814-f80b-485a-900f-554523c5cbea,2918.29,CAD,calculator,groceries,2025-07-17 13:15:26.663440,2025-11-10 23:19:57.607700,declined,empire,False,False,software,2025-01-22 12:59:12.788100
3d03d211-25ba-4b37-b322-524ba5cf0cee,b80904f6-fae1-432b-8619-2ea035ed7657,4bdadd12-60e2-45e8-add2-1f18555cf923,4721.56,GBP,recognize,travel,2025-07-28 14:48:12.591960,2025-11-01 12:52:45.822406,pending,injuries,True,True,meals,2025-05-05 18:18:09.645912
bd0bc55d-fbd1-4996-acf9-b3ac7e23b30c,9a65e05d-c907-4a73-8269-b506c914040b,6062bc55-d6d4-42d7-936e-98d413f311d0,357.01,USD,wings,marketing,2025-02-03 19:53:11.279294,2025-05-31 06:41:48.830076,posted,sequence,False,False,training,2025-01-14 19:42:30.567798
1247a7e4-1c75-4d51-becd-466d82d00cdd,fca7b1a7-b0e9-4840-ad1f-c80c8e3e580a,f38bf2f3-5ee5-4e44-a1f2-5c640ef15974,4447.24,GBP,workplace,travel,2025-01-19 18:47:13.527055,2025-03-28 03:06:08.976278,pending,mile,False,False,travel,2025-04-17 04:46:37.645072
9058090a-bc21-4a3e-9f90-ff94c2f74b6f,a1c56a6c-8ecf-497c-a5b5-7d8aec568152,c8dc4368-656b-4148-833b-d007b3072711,2502.89,GBP,territory,groceries,2025-10-25 19:56:53.961296,2025-02-12 00:49:42.996808,posted,oral,False,False,office,2025-10-12 09:31:27.082444
90e5486d-6849-4019-892c-dc10488d7a57,b0e65ef4-3c9a-4f79-a284-bb3f5ad9db74,62df9577-c969-4bd6-85ad-3c5d7e88336f,4337.62,USD,lung,groceries,2025-09-25 01:46:40.407107,2025-04-02 09:46:54.032300,posted,need,False,True,marketing,2025-06-22 22:17:55.440432
79bee83b-2e78-4d68-baa6-fbc2ce924a66,7de917db-7aaa-41e4-80e5-1f8e9999e6ac,034ad4cc-4be8-441d-b86e-d4160a48b0e9,1908.96,GBP,finding,travel,2025-02-26 22:49:12.124261,2025-04-30 07:26:00.960199,posted,earrings,True,True,travel,2025-08-09 06:11:06.771088
7cceb55a-c1e0-4139-b69c-7c4c21ea18f2,2e9b1983-89a8-46a2-b551-33dffb185360,2a51a7e6-9a00-412e-b3b9-f5c15936fd18,1492.48,CAD,samsung,office_supplies,2025-02-12 08:36:21.649540,2025-10-03 21:30:38.771129,posted,pst,True,False,training,2025-10-13 19:51:42.049484
3d4c61e6-f5d8-406b-bdfe-a4e798e5752b,693f6aca-9bf7-476f-944b-c43399d6a6ae,254d3c9e-2a10-4951-ac76-3327f0c18e4e,271.26,GBP,plan,meals,2025-04-13 09:04:31.674698,2025-06-23 18:08:01.952912,posted,proxy,False,True,software,2025-10-10 17:40:13.824365
9554049f-e5fc-4801-aafa-e6fd2db795fb,ac14b7b6-c1d2-4708-824d-662e6c1aa3ae,f06d3e6a-8e4f-447f-b6ce-dafa6171726a,4271.34,EUR,lisa,travel,2025-01-29 18:01:56.920780,2025-07-27 16:00:06.793061,pending,desire,False,False,software,2025-06-29 21:13:47.436577
21d16c83-714e-448e-81c9-916f5251cef7,0da4f565-576a-4f1b-865e-37ba143734a9,5eb5945e-a7fb-4e00-afc2-ecc5c5e9a6ce,687.69,EUR,explanatio,meals,2025-10-13 09:13:38.313927,2025-11-28 06:41:17.938328,declined,motors,True,False,travel,2025-04-05 01:00:54.611729
011bc2f2-94f9-467d-96eb-53e5dae022a1,6b995ee6-3fab-4847-b53b-60e0e330feff,034e8e09-d899-4656-ba0b-3790034bbf13,1002.28,EUR,singapore,gas_stations,2025-01-31 03:23:12.351030,2025-11-26 00:22:14.187765,posted,football,False,False,software,2025-07-24 05:59:19.710052
d8faaf7d-9eca-44e8-a80b-9009fd80f9e0,32f333fd-0292-4b9a-a8ff-57d1f7ca046c,9221d7c6-3b28-4eca-989f-8698119b7d75,2046.55,EUR,biological,gas_stations,2025-05-20 15:02:16.431804,2025-09-29 22:21:20.373583,refunded,protein,False,False,travel,2025-11-13 18:46:13.170900
156dbaa6-143c-4096-a169-76fd4bfb043a,9649b96a-3eba-4eb0-b01c-81a05f561747,2cefb65d-4b5a-415a-b723-a12f92c3e042,2847.45,EUR,slightly,office_supplies,2025-01-27 10:57:48.669646,2025-11-26 09:06:05.955944,posted,basically,True,True,marketing,2025-06-07 18:06:40.001541
d4aa31bf-0d43-433d-8375-802879df256d,7b9ab0b1-86ec-44c2-9c60-06ec91ea0182,b87ee811-aba1-4826-8e65-4abd97d32cc5,4533.2,GBP,associatio,groceries,2025-09-21 18:04:44.415707,2025-08-15 21:01:39.909510,declined,team,True,True,meals,2025-03-03 16:58:53.348409
b126c53a-2750-4c0c-ad60-c4fea66945ef,1e2e0c11-1f03-4782-88a3-4146d01680d2,9c37de5e-51d1-4850-af8a-17d27d070244,2288.4,GBP,jeff,groceries,2025-09-29 22:02:16.728801,2025-10-09 04:37:00.034298,pending,increases,False,True,software,2025-06-25 17:53:40.340218
c9f1f15b-25f5-4819-aa83-1efe8c2c37f6,d1de2449-9338-4a11-b1f7-3c44ea9adbc8,8e9f9863-f94c-4d4d-a0a0-183354fbe63b,1582.6,CAD,frank,groceries,2025-09-26 06:38:45.858671,2025-04-16 00:13:28.494395,declined,logged,True,False,other,2025-02-05 01:23:35.828491
d1d078ec-9e2b-4f12-b657-de7bc91e0b61,1864b90e-ae28-43ef-86a5-48a567d291f6,2458af30-92f9-4d58-8123-bfa2af6f1254,3578.63,EUR,musical,other,2025-10-21 22:19:33.372008,2025-12-02 14:16:33.481038,declined,linking,True,False,marketing,2025-04-09 00:46:37.366031
10850712-e2fa-47e6-8848-c8684b50cc9a,999cd080-beed-4ba4-836c-7e7acbf76030,c1565880-53cf-4c43-a22d-a5a9af64748d,3894.93,USD,graham,groceries,2025-05-01 10:03:47.075389,2025-04-23 22:24:04.518276,pending,diseases,True,True,training,2025-01-02 08:32:52.375195
c250e48b-b871-482f-ad06-d7e8c3dd3730,d687a210-1b71-47c0-8dd8-7153717df32f,65b4e670-38ec-42f8-a739-d3607dc4a2e0,2438.42,CAD,lanka,office_supplies,2025-12-22 03:46:54.808409,2025-11-07 21:16:32.970185,posted,holding,False,True,travel,2025-01-28 23:37:18.711337
a783b38d-fdfa-4ef1-8960-bcde84df0b7d,e9899808-7aa2-4849-86b0-56faebed9865,f2f51519-4443-4b39-9ecd-f3db9934dd76,3155.53,USD,imagine,meals,2025-03-11 10:56:15.733707,2025-03-11 11:27:05.284758,posted,tue,False,False,other,2025-02-05 21:45:48.726014
feb064c0-7416-406a-a453-9ff96e76446d,aeccb7fe-44b5-48a9-a19f-f4f8c8f429cb,53c98a1b-2e32-4143-b2ac-3ba78aa9ad84,884.94,CAD,keywords,meals,2025-01-03 01:39:12.693464,2025-02-11 04:37:16.113111,posted,wedding,False,False,marketing,2025-07-04 03:06:56.892343
e93b007c-f172-40b8-8132-159a3a406f61,2f46cf87-2c13-4e21-9b4b-e71e51561ca5,badf2a66-c7e6-4e04-9f59-98de60ca4261,3172.86,GBP,sister,office_supplies,2025-09-08 05:16:48.737579,2025-10-13 23:21:59.793911,declined,certificat,True,False,training,2025-11-14 02:08:07.406856
5757801f-8696-433d-b0ac-04085f7e750a,ca0115e1-5f0f-47e0-8275-e535044c00a3,a399e063-f343-49bf-ae6c-9d47cd4e855a,24.56,CAD,camera,marketing,2025-12-19 09:33:05.961406,2025-01-03 02:10:45.217088,declined,protected,True,False,office,2025-12-01 03:26:29.607863
c70c8b9e-9aec-4b9c-86ae-f4100f6a2f02,32637169-0574-4590-9bc2-a2238c09beaf,e0a5fda1-fe94-46ad-91be-2989e68a3a03,1368.37,GBP,candidate,meals,2025-06-12 20:24:41.487274,2025-03-08 17:46:41.837619,pending,product,False,False,software,2025-07-17 09:06:18.252544
b177393f-ddb5-4e50-a079-af911252545d,9e2099da-17e9-4745-adb7-5573f90e1f94,c3500fae-47c5-493e-a12e-bd22cc9a9f4c,3806.21,EUR,structures,meals,2025-05-13 05:11:51.529852,2025-12-16 08:42:38.674392,refunded,build,False,True,meals,2025-06-07 16:43:55.765867
08b4ff35-0602-43d8-af0d-29d38431baa1,323f1790-f662-444c-8044-c9d99866300a,d3a877e4-9293-479b-a3a5-0dd2d15d1771,843.86,EUR,courses,travel,2025-06-24 19:23:00.644623,2025-03-17 20:04:27.569796,refunded,jackson,False,True,software,2025-07-05 10:28:31.187828
51e3abd2-2318-4aa8-aa11-31481fbd05dd,d1de2449-9338-4a11-b1f7-3c44ea9adbc8,bbea76f3-9636-4ca0-a8b6-64e84a49b84d,3822.65,USD,relationsh,meals,2025-01-23 16:31:11.489542,2025-02-02 11:37:05.960871,posted,usc,True,False,travel,2025-12-15 18:32:47.877972
06705690-d554-4a87-b5da-2651b8a2b190,6bd5cf3a-0f5d-4107-ad11-c38f410dfb41,090d8420-98a5-4f88-8e9b-c54f56c16566,2448.4,CAD,frank,office_supplies,2025-06-11 10:05:35.327140,2025-12-26 11:10:39.444780,pending,vendor,False,False,other,2025-04-21 10:08:08.100692
d93ab755-8e01-458d-af06-9d678f02d15e,f50417ff-5640-4578-9265-9a75be4dba50,9f0f1306-c431-4fb1-8946-f1a943ec34d6,3818.08,USD,nike,software,2025-04-05 17:19:09.277336,2025-11-22 05:36:34.062621,refunded,has,True,False,marketing,2025-01-29 04:39:04.674812
858cb65b-00e0-4136-af6b-6463e3a96d61,5e453626-3ec4-4f0f-8048-ca9404f5a3ac,171ee03b-6024-4c0a-9d43-7993fbd2e622,441.12,GBP,busy,other,2025-03-13 10:49:06.685528,2025-12-09 04:02:19.655485,posted,mistake,False,False,software,2025-08-17 03:15:06.305145
544de238-a0bb-49bf-aafa-802efffc725a,3c5c4bed-46a2-4d7f-a821-417644c0bc24,154343b6-65b6-4adc-aecb-a8289a7f1969,3072.78,USD,anniversar,software,2025-07-05 23:23:14.063498,2025-01-29 04:17:54.068516,posted,chevrolet,True,False,training,2025-01-01 03:07:13.069113
a39b2c72-0056-4972-9ab5-0616b2841368,2ff5a9e6-d4dd-4ab0-8eeb-47c22226301c,4d33799e-3189-4bb7-aafb-95c2e284fbe8,3167.8,GBP,friday,travel,2025-07-10 09:11:05.295694,2025-08-21 15:32:43.917426,pending,would,True,True,meals,2025-06-11 21:58:39.144801
bfc45151-8047-48f3-bbca-66886ecf36b5,0da3dc16-21ad-49b2-a2ae-bfcdd5235941,f412e95c-febb-43ca-a45d-6fa538531664,2017.56,GBP,england,marketing,2025-08-31 15:01:42.133049,2025-01-24 09:36:29.418907,posted,karen,False,False,office,2025-10-19 23:33:59.471732
009677ff-923b-433a-9a71-64faf2721ca6,1bcc1fb5-725f-4944-a406-994328651faf,a1233265-4e91-4a50-a4a5-d0358c0aa2e6,4826.67,CAD,sciences,software,2025-06-13 21:37:27.679441,2025-02-03 06:22:00.895534,pending,census,True,False,software,2025-12-14 09:39:39.398786
cb3c556d-3c9e-410f-85c0-008fbaa77c5a,0354846f-89e5-4e5a-a040-839570c4682b,3efc5a10-1b38-443b-b816-120441c37dac,1917.2,CAD,mystery,office_supplies,2025-03-23 14:45:25.199229,2025-10-14 16:01:02.464406,declined,applicants,False,True,marketing,2025-02-20 09:31:20.050041
8bfe8728-9263-434d-b937-345970da62af,a443998f-8e85-436b-b936-608424566b6d,9fc87fbf-bcfe-491d-971a-1329269ca6de,189.59,USD,territory,software,2025-11-06 04:02:06.069258,2025-08-27 00:46:18.149305,posted,technical,True,True,training,2025-12-12 18:46:14.246907
f54797fe-af7d-424c-b134-92aa2df1a2c1,c3358e01-c77c-4bc7-aa28-573000b535f6,61eb64bb-ac7b-43ac-b1be-6148dda18ee1,997.87,EUR,crazy,gas_stations,2025-04-25 17:05:51.319328,2025-04-04 13:57:04.452335,refunded,sight,False,False,travel,2025-12-28 19:56:42.494581
3502c91f-e831-4617-a647-d65968695f39,3fac5a2c-2075-4722-85fd-9beb4c7d646a,be5e519e-08c9-4032-bb39-82468d4720e6,1866.13,CAD,kevin,meals,2025-11-10 13:37:31.041595,2025-02-04 19:33:51.752440,posted,byte,True,False,marketing,2025-02-26 03:07:23.518088
fc85ab0d-5742-4055-939a-f6dc869817ee,1ac0dbb6-52aa-4c6d-9b3e-e0a2423c654c,809ed698-08ff-4ce1-99d4-8808af7a579d,71.37,GBP,films,office_supplies,2025-03-08 18:03:58.206835,2025-02-11 20:23:59.967150,posted,suggested,False,True,marketing,2025-01-06 12:19:08.220446
a7662155-5e0b-49aa-8020-d71e6f446861,66f002a3-b2d6-4488-bb42-d1a7ca05d744,47fee8b6-ed49-4b71-b2ba-03167c175bdb,1611.74,GBP,hey,travel,2025-03-24 09:21:51.534230,2025-12-13 23:37:54.216527,pending,mm,False,True,training,2025-02-26 08:29:41.578208
e188252a-2cec-4502-a61f-4e82a521e5bf,190f45fe-4e46-4795-bace-8e0494aaf18c,d53acfd3-7c5a-44a8-ad9a-2d8cb6cd91c4,4166.31,USD,miles,groceries,2025-06-28 00:33:42.024181,2025-11-23 14:40:04.070777,pending,thermal,False,False,marketing,2025-09-09 20:19:17.051466
e503902c-5e71-4acc-856b-fed5f625df3a,f4f174de-e9d8-4b54-b671-bdf815b313f5,ec130f12-9d09-4ce4-a891-80d8235911e8,953.69,EUR,rv,gas_stations,2025-03-24 15:52:16.811457,2025-03-09 09:59:14.463009,declined,java,False,False,travel,2025-07-13 13:03:18.324595
c2d18198-97ad-4140-a2f6-626e47f6e414,7e1218b1-603a-4030-ae29-827602e13608,c78cbabe-280b-4e93-ad84-1965dc7fa898,3384.06,EUR,puts,meals,2025-12-15 03:07:34.549480,2025-07-03 16:10:47.513571,posted,northwest,True,False,travel,2025-11-08 09:52:28.486172
2fc677ea-7eb2-47c2-b0f1-91334b479ca9,55992b6c-f329-486f-8811-cdb22d8c357f,392521ff-794d-4c1a-bfc3-593ac4c2fd6e,3133.81,CAD,restoratio,travel,2025-10-14 14:33:47.305853,2025-12-05 14:57:15.725208,pending,le,False,False,other,2025-11-21 20:06:40.541574
7cc0f6a0-806d-4515-8989-3b9abf5eb8b0,bfd60bd6-b6d1-464c-bb34-1aa895e00ee0,36fb0aca-ec5e-4bf5-8d34-80af0311abcd,1244.87,CAD,inter,meals,2025-06-14 15:20:54.298739,2025-04-26 10:17:40.804761,posted,industrial,False,True,other,2025-06-22 14:38:29.667706
1a2cf41c-c834-4eb5-bc95-5b0c8838358d,b08d0390-0a82-4374-9948-255eab872db1,0f75d5a7-0f69-4d27-8ff4-1d8be21f18ae,3467.93,USD,individual,meals,2025-12-15 19:50:46.063992,2025-08-21 01:53:19.661559,pending,submission,True,True,training,2025-06-07 00:01:04.508490
2d8c17ac-1036-4323-a900-3cecaa40a639,3fac5a2c-2075-4722-85fd-9beb4c7d646a,a4c147a8-4ac8-4144-af79-831bfb786b7c,1722.4,CAD,expense,groceries,2025-02-25 08:06:09.493623,2025-06-19 05:06:40.192348,declined,seem,False,True,training,2025-07-15 22:08:16.054805
11601561-2410-4120-a73d-d8c36e2ee5d4,7bf0273d-584b-4158-be3a-a867f3250dba,4abc44bd-bd21-4839-950c-fdf9d081cf1b,645.53,CAD,philosophy,other,2025-06-11 20:58:40.170480,2025-02-16 15:18:40.557621,posted,having,False,False,training,2025-07-11 04:59:41.423157
db4722a7-ce0e-4ead-8849-04204ea15d1c,ed2c5ed6-b809-433f-abea-ce5c1095d738,fca17a47-0d00-4450-a51b-e26752170ebf,1918.37,CAD,dealtime,marketing,2025-03-25 23:17:13.459030,2025-03-17 23:08:50.161406,declined,granted,False,True,training,2025-03-05 01:17:04.003699
bc63992e-6ec3-4049-9926-c1da5cb3bd98,d00748d3-1924-4ea7-bdf4-2a262a07606d,8ef49df5-f113-4639-8556-ea950ede6915,2943.76,CAD,manner,other,2025-05-29 18:25:02.479838,2025-07-11 05:45:03.868878,posted,violent,True,False,software,2025-12-09 16:29:26.049387
4c892cf5-3b79-4a99-963b-929bcc4dd549,ed2c5ed6-b809-433f-abea-ce5c1095d738,787b190f-158c-4d35-b065-110683e3f0c3,835.93,GBP,teen,software,2025-08-31 07:28:10.392096,2025-01-19 07:10:07.770453,posted,recently,False,True,office,2025-07-24 19:12:50.188087
1b33102f-1e6b-4114-a9f2-7adf5768c0f0,f50417ff-5640-4578-9265-9a75be4dba50,45c4f564-6d5e-4707-b415-ad7f4b63107a,4119.4,EUR,part,groceries,2025-06-24 00:27:46.364248,2025-07-29 18:24:58.658889,declined,subjects,True,True,meals,2025-11-24 10:58:34.545088
